source_platform,product_id_unified,brand_clean,category_clean,price_usd,review_score_normalized,ram_gb,ssd_gb
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,1.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,1.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,1.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,3.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,4.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,5.0,0.0,0.0
amazon,B0093CDLM0,poetic,cell_phones_accessories,12.95,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,1.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,2.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,5.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,3.0,0.0,0.0
amazon,B0093IHVJI,speck,cell_phones_accessories,12.99,4.0,0.0,0.0
