Area,Year,Item,crop_topic,ASI
Global,2020,Maize,topic_1,0.479
Global,2020,Maize,topic_1,0.5128
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.5069
Global,2020,Maize,topic_1,0.5117
Global,2020,Maize,topic_1,0.5096
Global,2020,Maize,topic_1,0.5705
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.5038
Global,2020,Maize,topic_1,0.5131
Global,2020,Maize,topic_1,0.5146
Global,2020,Maize,topic_1,0.5017
Global,2020,Maize,topic_1,0.5872
Global,2020,Maize,topic_1,0.5064
Global,2020,Maize,topic_1,0.5144
Global,2020,Maize,topic_1,0.5144
Global,2020,Maize,topic_1,0.5769
Global,2020,Maize,topic_1,0.5019
Global,2020,Maize,topic_1,0.462
Global,2020,Maize,topic_1,0.5695
Global,2020,Maize,topic_1,0.5018
Global,2020,Maize,topic_1,0.5596
Global,2020,Maize,topic_1,0.4709
Global,2020,Maize,topic_1,0.5071
Global,2020,Maize,topic_1,0.4773
Global,2020,Maize,topic_1,0.4778
Global,2020,Maize,topic_1,0.5071
Global,2020,Maize,topic_1,0.5002
Global,2020,Maize,topic_1,0.5315
Global,2020,Maize,topic_1,0.5066
Global,2020,Maize,topic_1,0.506
Global,2020,Maize,topic_1,0.5144
Global,2020,Maize,topic_1,0.5143
Global,2020,Maize,topic_1,0.5146
Global,2020,Maize,topic_1,0.4728
Global,2020,Maize,topic_1,0.5131
Global,2020,Maize,topic_1,0.4979
Global,2020,Maize,topic_1,0.5118
Global,2020,Maize,topic_1,0.504
Global,2020,Maize,topic_1,0.4608
Global,2020,Maize,topic_1,0.5021
Global,2020,Maize,topic_1,0.5138
Global,2020,Maize,topic_1,0.4783
Global,2020,Maize,topic_1,0.501
Global,2020,Maize,topic_1,0.5065
Global,2020,Maize,topic_1,0.4783
Global,2020,Maize,topic_1,0.4897
Global,2020,Maize,topic_1,0.4998
Global,2020,Maize,topic_1,0.4759
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.513
Global,2020,Maize,topic_1,0.5142
Global,2020,Maize,topic_1,0.4928
Global,2020,Maize,topic_1,0.4944
Global,2020,Maize,topic_1,0.5084
Global,2020,Maize,topic_1,0.5034
Global,2020,Maize,topic_1,0.5053
Global,2020,Maize,topic_1,0.5134
Global,2020,Maize,topic_1,0.4964
Global,2020,Maize,topic_1,0.5134
Global,2020,Maize,topic_1,0.4795
Global,2020,Maize,topic_1,0.5112
Global,2020,Maize,topic_1,0.4709
Global,2020,Maize,topic_1,0.5077
Global,2020,Maize,topic_1,0.5135
Global,2020,Maize,topic_1,0.5095
Global,2020,Maize,topic_1,0.5107
Global,2020,Maize,topic_1,0.5094
Global,2020,Maize,topic_1,0.5007
Global,2020,Maize,topic_1,0.51
Global,2020,Maize,topic_1,0.4777
Global,2020,Maize,topic_1,0.5048
Global,2020,Maize,topic_1,0.5143
Global,2020,Maize,topic_1,0.5093
Global,2020,Maize,topic_1,0.51
Global,2020,Maize,topic_1,0.514
Global,2020,Maize,topic_1,0.4765
Global,2020,Maize,topic_1,0.5138
Global,2020,Maize,topic_1,0.514
Global,2020,Maize,topic_1,0.5112
Global,2020,Maize,topic_1,0.4714
Global,2020,Maize,topic_1,0.564
Global,2020,Maize,topic_1,0.5593
Global,2020,Maize,topic_1,0.4791
Global,2020,Maize,topic_1,0.5092
Global,2020,Maize,topic_1,0.5067
Global,2020,Maize,topic_1,0.5111
Global,2020,Maize,topic_1,0.512
Global,2020,Maize,topic_1,0.5002
Global,2020,Maize,topic_1,0.4785
Global,2020,Maize,topic_1,0.5109
Global,2020,Maize,topic_1,0.513
Global,2020,Maize,topic_1,0.5064
Global,2020,Maize,topic_1,0.5058
Global,2020,Maize,topic_1,0.5092
Global,2020,Maize,topic_1,0.5142
Global,2020,Maize,topic_1,0.5138
Global,2020,Maize,topic_1,0.5019
Global,2020,Maize,topic_1,0.4699
Global,2020,Maize,topic_1,0.4713
Global,2020,Maize,topic_1,0.4717
Global,2020,Maize,topic_1,0.5127
Global,2020,Maize,topic_1,0.4776
Global,2020,Maize,topic_1,0.4796
Global,2020,Maize,topic_1,0.5135
Global,2020,Maize,topic_1,0.5069
Global,2020,Maize,topic_1,0.4962
Global,2020,Maize,topic_1,0.5059
Global,2020,Maize,topic_1,0.5943
Global,2020,Maize,topic_1,0.5046
Global,2020,Maize,topic_1,0.46
Global,2020,Maize,topic_1,0.5081
Global,2020,Maize,topic_1,0.5011
Global,2020,Maize,topic_1,0.4975
Global,2020,Maize,topic_1,0.518
Global,2020,Maize,topic_1,0.5043
Global,2020,Maize,topic_1,0.5114
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.5143
Global,2020,Maize,topic_1,0.5102
Global,2020,Maize,topic_1,0.5405
Global,2020,Maize,topic_1,0.5154
Global,2020,Maize,topic_1,0.512
Global,2020,Maize,topic_1,0.4797
Global,2020,Maize,topic_1,0.5144
Global,2020,Maize,topic_1,0.5006
Global,2020,Maize,topic_1,0.51
Global,2020,Maize,topic_1,0.5139
Global,2020,Maize,topic_1,0.5115
Global,2020,Maize,topic_1,0.5105
Global,2020,Maize,topic_1,0.4782
Global,2020,Maize,topic_1,0.5144
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.5094
Global,2020,Maize,topic_1,0.5145
Global,2020,Maize,topic_1,0.4774
Global,2020,Maize,topic_1,0.5129
Global,2020,Maize,topic_1,0.4788
Global,2020,Maize,topic_1,0.4761
Global,2020,Maize,topic_1,0.5143
Global,2020,Maize,topic_1,0.4756
Global,2020,Maize,topic_1,0.5079
Global,2020,Maize,topic_1,0.5135
Global,2020,Maize,topic_1,0.5111
Global,2020,Maize,topic_1,0.5067
Global,2020,Maize,topic_1,0.4795
Global,2020,Maize,topic_1,0.4796
Global,2020,Maize,topic_1,0.5089
Global,2020,Maize,topic_1,0.4766
Global,2020,Maize,topic_1,0.4796
Global,2020,Maize,topic_1,0.4714
Global,2020,Maize,topic_1,0.4446
Global,2020,Maize,topic_1,0.5323
Global,2020,Maize,topic_1,0.4793
Global,2020,Maize,topic_1,0.4683
Global,2020,Maize,topic_1,0.4775
Global,2020,Maize,topic_1,0.5085
Global,2020,Maize,topic_1,0.4896
Global,2020,Maize,topic_1,0.5044
Global,2020,Maize,topic_1,0.4704
Global,2020,Maize,topic_1,0.4787
Global,2020,Maize,topic_1,0.4749
Global,2020,Maize,topic_1,0.4633
Global,2020,Maize,topic_1,0.4733
Global,2020,Maize,topic_1,0.4796
Global,2020,Maize,topic_1,0.4666
Global,2020,Maize,topic_1,0.479
Global,2020,Maize,topic_1,0.4777
Global,2020,Maize,topic_1,0.4747
Global,2020,Maize,topic_1,0.5146
Global,2020,Maize,topic_1,0.4775
Global,2020,Maize,topic_1,0.4515
Global,2020,Maize,topic_1,0.5131
Global,2020,Maize,topic_1,0.4774
Global,2020,Maize,topic_1,0.4795
Global,2020,Maize,topic_1,0.4756
Global,2020,Maize,topic_1,0.5042
Global,2020,Maize,topic_1,0.5102
Global,2020,Maize,topic_1,0.4767
Global,2020,Maize,topic_1,0.4779
Global,2020,Maize,topic_1,0.4738
Global,2020,Maize,topic_1,0.4784
Global,2020,Maize,topic_1,0.4755
Global,2020,Maize,topic_1,0.5086
Global,2020,Maize,topic_1,0.4759
Global,2020,Maize,topic_1,0.5014
Global,2020,Maize,topic_1,0.4774
Global,2020,Maize,topic_1,0.4756
Global,2020,Maize,topic_1,0.5012
Global,2020,Niger seed,topic_2,0.5285
Global,2020,Niger seed,topic_2,0.4332
Global,2020,Niger seed,topic_2,0.5161
Global,2020,Niger seed,topic_2,0.5276
Global,2020,Niger seed,topic_2,0.5131
Global,2020,Niger seed,topic_2,0.4369
Global,2020,Niger seed,topic_2,0.5287
Global,2020,Niger seed,topic_2,0.5241
Global,2020,Niger seed,topic_2,0.5156
Global,2020,Niger seed,topic_2,0.4355
Global,2020,Niger seed,topic_2,0.4261
Global,2020,Niger seed,topic_2,0.5257
Global,2020,Niger seed,topic_2,0.4589
Global,2020,Niger seed,topic_2,0.6102
Global,2020,Niger seed,topic_2,0.5219
Global,2020,Niger seed,topic_2,0.612
Global,2020,Niger seed,topic_2,0.6017
Global,2020,Niger seed,topic_2,0.5256
Global,2020,Niger seed,topic_2,0.5282
Global,2020,Niger seed,topic_2,0.5234
Global,2020,Niger seed,topic_2,0.503
Global,2020,Niger seed,topic_2,0.5118
Global,2020,Niger seed,topic_2,0.5018
Global,2020,Niger seed,topic_2,0.504
Global,2020,Niger seed,topic_2,0.4796
Global,2020,Niger seed,topic_2,0.4999
Global,2020,Niger seed,topic_2,0.5142
Global,2020,Niger seed,topic_2,0.5087
Global,2020,Niger seed,topic_2,0.4733
Global,2020,Niger seed,topic_2,0.505
Global,2020,Niger seed,topic_2,0.5054
Global,2020,Niger seed,topic_2,0.4795
Global,2020,Niger seed,topic_2,0.5087
Global,2020,Niger seed,topic_2,0.5092
Global,2020,Niger seed,topic_2,0.4729
Global,2020,Niger seed,topic_2,0.5144
Global,2020,Niger seed,topic_2,0.5128
Global,2020,Niger seed,topic_2,0.4772
Global,2020,Niger seed,topic_2,0.4794
Global,2020,Niger seed,topic_2,0.4792
Global,2020,Niger seed,topic_2,0.5146
Global,2020,Niger seed,topic_2,0.512
Global,2020,Niger seed,topic_2,0.5286
Global,2020,Niger seed,topic_2,0.5943
Global,2020,Niger seed,topic_2,0.5265
Global,2020,Niger seed,topic_2,0.5215
Global,2020,Niger seed,topic_2,0.5236
Global,2020,Niger seed,topic_2,0.4004
Global,2020,Niger seed,topic_2,0.4941
Global,2020,Niger seed,topic_2,0.4864
Global,2020,Niger seed,topic_2,0.3846
Global,2020,Niger seed,topic_2,0.5178
Global,2020,Niger seed,topic_2,0.4852
Global,2020,Niger seed,topic_2,0.4907
Global,2020,Niger seed,topic_2,0.4926
Global,2020,Niger seed,topic_2,0.4942
Global,2020,Niger seed,topic_2,0.3864
Global,2020,Niger seed,topic_2,0.4901
Global,2020,Niger seed,topic_2,0.4855
Global,2020,Niger seed,topic_2,0.5141
Global,2020,Niger seed,topic_2,0.3996
Global,2020,Niger seed,topic_2,0.4938
Global,2020,Niger seed,topic_2,0.3903
Global,2020,Niger seed,topic_2,0.3875
Global,2020,Pea,topic_0,0.6158
Global,2020,Pea,topic_0,0.6052
Global,2020,Pea,topic_0,0.564
Global,2020,Pea,topic_0,0.5649
Global,2020,Pea,topic_0,0.5626
Global,2020,Pea,topic_0,0.5647
Global,2020,Pea,topic_0,0.4461
Global,2020,Pea,topic_0,0.5648
Global,2020,Pea,topic_0,0.5607
Global,2020,Pea,topic_0,0.4102
Global,2020,Pea,topic_0,0.4055
Global,2020,Pea,topic_0,0.526
Global,2020,Pea,topic_0,0.4327
Global,2020,Pea,topic_0,0.5246
Global,2020,Pea,topic_0,0.4943
Global,2020,Pea,topic_0,0.4944
Global,2020,Pea,topic_0,0.4882
Global,2020,Pea,topic_0,0.4944
Global,2020,Pea,topic_0,0.4896
Global,2020,Pea,topic_0,0.4941
Global,2020,Pea,topic_0,0.4863
Global,2020,Pea,topic_0,0.4903
Global,2020,Pea,topic_0,0.494
Global,2020,Pea,topic_0,0.4904
Global,2020,Pea,topic_0,0.4924
Global,2020,Pea,topic_0,0.4681
Global,2020,Pea,topic_0,0.474
Global,2020,Pea,topic_0,0.4941
Global,2020,Pea,topic_0,0.4878
Global,2020,Pea,topic_0,0.4783
Global,2020,Pea,topic_0,0.4781
Global,2020,Pea,topic_0,0.4709
Global,2020,Pea,topic_0,0.4725
Global,2020,Pea,topic_0,0.4942
Global,2020,Pea,topic_0,0.5637
Global,2020,Pea,topic_0,0.4539
Global,2020,Pea,topic_0,0.4066
Global,2020,Pea,topic_0,0.4308
Global,2020,Pea,topic_0,0.4942
Global,2020,Pea,topic_0,0.3995
Global,2020,Pea,topic_0,0.4942
Global,2020,Pea,topic_0,0.5166
Global,2020,Pea,topic_0,0.5154
Global,2020,Pea,topic_0,0.5205
Global,2020,Pea,topic_0,0.5281
Global,2020,Pea,topic_0,0.5153
Global,2020,Pea,topic_0,0.5283
Global,2020,Pea,topic_0,0.498
Global,2020,Pea,topic_0,0.4644
Global,2020,Pea,topic_0,0.4634
Global,2020,Pea,topic_0,0.4689
Global,2020,Pea,topic_0,0.4916
Global,2020,Pea,topic_0,0.4921
Global,2020,Pea,topic_0,0.4863
Global,2020,Pea,topic_0,0.494
Global,2020,Pea,topic_0,0.486
Global,2020,Pea,topic_0,0.4945
Global,2020,Pea,topic_0,0.4795
Global,2020,Pea,topic_0,0.4937
Global,2020,Pea,topic_0,0.49
Global,2020,Pea,topic_0,0.4712
Global,2020,Pea,topic_0,0.4942
Global,2020,Pea,topic_0,0.4917
Global,2020,Pea,topic_0,0.4767
Global,2020,Pea,topic_0,0.4787
Global,2020,Pea,topic_0,0.4795
Global,2020,Pea,topic_0,0.4653
Global,2020,Pea,topic_0,0.4796
Global,2020,Pea,topic_0,0.4795
Global,2020,Pea,topic_0,0.4792
Global,2020,Pea,topic_0,0.4788
Global,2020,Pea,topic_0,0.4738
Global,2020,Pea,topic_0,0.4764
Global,2020,Pea,topic_0,0.4768
Global,2020,Pea,topic_0,0.4779
Global,2020,Pea,topic_0,0.4796
Global,2020,Pea,topic_0,0.5647
Global,2020,Pea,topic_0,0.5625
Global,2020,Pea,topic_0,0.4489
Global,2020,Pea,topic_0,0.565
Global,2020,Pea,topic_0,0.4302
Global,2020,Pea,topic_0,0.516
Global,2020,Pea,topic_0,0.4317
Global,2020,Pea,topic_0,0.4223
Global,2020,Pea,topic_0,0.4355
Global,2020,Pea,topic_0,0.4284
Global,2020,Pea,topic_0,0.432
Global,2020,Pea,topic_0,0.4307
Global,2020,Pea,topic_0,0.4826
Global,2020,Pea,topic_0,0.4875
Global,2020,Pea,topic_0,0.4807
Global,2020,Pea,topic_0,0.4884
Global,2020,Pea,topic_0,0.4793
Global,2020,Pea,topic_0,0.5111
Global,2020,Potato,topic_1,0.5113
Global,2020,Potato,topic_1,0.6061
Global,2020,Potato,topic_1,0.6022
Global,2020,Potato,topic_1,0.5027
Global,2020,Potato,topic_1,0.5281
Global,2020,Potato,topic_1,0.5519
Global,2020,Potato,topic_1,0.6111
Global,2020,Potato,topic_1,0.4354
Global,2020,Potato,topic_1,0.5215
Global,2020,Potato,topic_1,0.5269
Global,2020,Potato,topic_1,0.5167
Global,2020,Potato,topic_1,0.5244
Global,2020,Potato,topic_1,0.5286
Global,2020,Potato,topic_1,0.5277
Global,2020,Potato,topic_1,0.528
Global,2020,Potato,topic_1,0.5241
Global,2020,Potato,topic_1,0.4255
Global,2020,Potato,topic_1,0.4799
Global,2020,Potato,topic_1,0.4935
Global,2020,Potato,topic_1,0.5035
Global,2020,Potato,topic_1,0.4873
Global,2020,Potato,topic_1,0.4777
Global,2020,Potato,topic_1,0.484
Global,2020,Potato,topic_1,0.4805
Global,2020,Potato,topic_1,0.4941
Global,2020,Potato,topic_1,0.4882
Global,2020,Potato,topic_1,0.4857
Global,2020,Potato,topic_1,0.5392
Global,2020,Potato,topic_1,0.4893
Global,2020,Potato,topic_1,0.4581
Global,2020,Potato,topic_1,0.4935
Global,2020,Potato,topic_1,0.4008
Global,2020,Potato,topic_1,0.4826
Global,2020,Potato,topic_1,0.4937
Global,2020,Potato,topic_1,0.5157
Global,2020,Potato,topic_1,0.4874
Global,2020,Potato,topic_1,0.4818
Global,2020,Potato,topic_1,0.513
Global,2020,Potato,topic_1,0.4836
Global,2020,Potato,topic_1,0.4925
Global,2020,Potato,topic_1,0.4772
Global,2020,Potato,topic_1,0.4801
Global,2020,Potato,topic_1,0.4907
Global,2020,Potato,topic_1,0.4755
Global,2020,Potato,topic_1,0.4936
Global,2020,Potato,topic_1,0.4856
Global,2020,Potato,topic_1,0.4905
Global,2020,Potato,topic_1,0.3897
Global,2020,Red Pepper,topic_2,0.5271
Global,2020,Red Pepper,topic_2,0.6101
Global,2020,Red Pepper,topic_2,0.6093
Global,2020,Red Pepper,topic_2,0.6072
Global,2020,Red Pepper,topic_2,0.5137
Global,2020,Red Pepper,topic_2,0.504
Global,2020,Red Pepper,topic_2,0.4712
Global,2020,Red Pepper,topic_2,0.6048
Global,2020,Red Pepper,topic_2,0.6139
Global,2020,Red Pepper,topic_2,0.5284
Global,2020,Red Pepper,topic_2,0.6123
Global,2020,Red Pepper,topic_2,0.5285
Global,2020,Red Pepper,topic_2,0.5077
Global,2020,Red Pepper,topic_2,0.6155
Global,2020,Red Pepper,topic_2,0.5243
Global,2020,Red Pepper,topic_2,0.5259
Global,2020,Red Pepper,topic_2,0.5859
Global,2020,Red Pepper,topic_2,0.5284
Global,2020,Red Pepper,topic_2,0.6158
Global,2020,Red Pepper,topic_2,0.5261
Global,2020,Red Pepper,topic_2,0.6101
Global,2020,Red Pepper,topic_2,0.6143
Global,2020,Red Pepper,topic_2,0.6145
Global,2020,Red Pepper,topic_2,0.6158
Global,2020,Red Pepper,topic_2,0.6147
Global,2020,Red Pepper,topic_2,0.6064
Global,2020,Red Pepper,topic_2,0.5992
Global,2020,Red Pepper,topic_2,0.6109
Global,2020,Red Pepper,topic_2,0.6087
Global,2020,Sorghum,topic_0,0.4944
Global,2020,Sorghum,topic_0,0.5146
Global,2020,Sorghum,topic_0,0.4922
Global,2020,Sorghum,topic_0,0.4795
Global,2020,Sorghum,topic_0,0.5838
Global,2020,Sorghum,topic_0,0.6131
Global,2020,Sorghum,topic_0,0.4766
Global,2020,Sorghum,topic_0,0.4764
Global,2020,Sorghum,topic_0,0.4267
Global,2020,Sorghum,topic_0,0.4009
Global,2020,Sorghum,topic_0,0.527
Global,2020,Sorghum,topic_0,0.4989
Global,2020,Sorghum,topic_0,0.4826
Global,2020,Sorghum,topic_0,0.4759
Global,2020,Sorghum,topic_0,0.4574
Global,2020,Sorghum,topic_0,0.4551
Global,2020,Sorghum,topic_0,0.4627
Global,2020,Sorghum,topic_0,0.4468
Global,2020,Sorghum,topic_0,0.4621
Global,2020,Sorghum,topic_0,0.4617
Global,2020,Sorghum,topic_0,0.4522
Global,2020,Sorghum,topic_0,0.584
Global,2020,Sorghum,topic_0,0.5228
Global,2020,Sorghum,topic_0,0.615
Global,2020,Sorghum,topic_0,0.5284
Global,2020,Sorghum,topic_0,0.4173
Global,2020,Sorghum,topic_0,0.5131
Global,2020,Sorghum,topic_0,0.4358
Global,2020,Sorghum,topic_0,0.6123
Global,2020,Sorghum,topic_0,0.433
Global,2020,Sorghum,topic_0,0.5944
Global,2020,Sorghum,topic_0,0.5002
Global,2020,Sorghum,topic_0,0.4085
Global,2020,Sorghum,topic_0,0.6972
Global,2020,Sorghum,topic_0,0.4742
Global,2020,Sorghum,topic_0,0.4363
Global,2020,Sorghum,topic_0,0.422
Global,2020,Sorghum,topic_0,0.4328
Global,2020,Sorghum,topic_0,0.5196
Global,2020,Sorghum,topic_0,0.4192
Global,2020,Sorghum,topic_0,0.4807
Global,2020,Sorghum,topic_0,0.5218
Global,2020,Sorghum,topic_0,0.523
Global,2020,Sorghum,topic_0,0.3919
Global,2020,Sorghum,topic_0,0.4318
Global,2020,Sorghum,topic_0,0.4757
Global,2020,Sorghum,topic_0,0.3892
Global,2020,Sorghum,topic_0,0.4049
Global,2020,Sorghum,topic_0,0.4922
Global,2020,Sorghum,topic_0,0.4013
Global,2020,Sorghum,topic_0,0.4012
Global,2020,Sorghum,topic_0,0.5162
Global,2020,Sorghum,topic_0,0.3979
Global,2020,Sorghum,topic_0,0.5069
Global,2020,Sorghum,topic_0,0.451
Global,2020,Sorghum,topic_0,0.4388
Global,2020,Sorghum,topic_0,0.3981
Global,2020,Sorghum,topic_0,0.3994
Global,2020,Sorghum,topic_0,0.3949
Global,2020,Sorghum,topic_0,0.4794
Global,2020,Sorghum,topic_0,0.4815
Global,2020,Sorghum,topic_0,0.3975
Global,2020,Sorghum,topic_0,0.5393
Global,2020,Sorghum,topic_0,0.475
Global,2020,Sorghum,topic_0,0.5011
Global,2020,Sorghum,topic_0,0.5036
Global,2020,Sorghum,topic_0,0.4558
Global,2020,Sorghum,topic_0,0.4359
Global,2020,Sorghum,topic_0,0.4938
Global,2020,Sorghum,topic_0,0.5145
Global,2020,Sorghum,topic_0,0.5279
Global,2020,Sorghum,topic_0,0.5116
Global,2020,Teff,topic_1,0.5576
Global,2020,Teff,topic_1,0.5365
Global,2020,Teff,topic_1,0.5475
Global,2020,Teff,topic_1,0.5644
Global,2020,Teff,topic_1,0.5644
Global,2020,Teff,topic_1,0.5644
Global,2020,Teff,topic_1,0.4363
Global,2020,Teff,topic_1,0.5649
Global,2020,Teff,topic_1,0.5608
Global,2020,Teff,topic_1,0.4551
Global,2020,Teff,topic_1,0.461
Global,2020,Teff,topic_1,0.4585
Global,2020,Teff,topic_1,0.4622
Global,2020,Teff,topic_1,0.4788
Global,2020,Teff,topic_1,0.4418
Global,2020,Teff,topic_1,0.5463
Global,2020,Teff,topic_1,0.5609
Global,2020,Teff,topic_1,0.5547
Global,2020,Teff,topic_1,0.5648
Global,2020,Teff,topic_1,0.4547
Global,2020,Teff,topic_1,0.5603
Global,2020,Teff,topic_1,0.5623
Global,2020,Teff,topic_1,0.458
Global,2020,Teff,topic_1,0.4571
Global,2020,Teff,topic_1,0.4565
Global,2020,Teff,topic_1,0.4609
Global,2020,Teff,topic_1,0.4615
Global,2020,Teff,topic_1,0.46
Global,2020,Teff,topic_1,0.4556
Global,2020,Teff,topic_1,0.4604
Global,2020,Teff,topic_1,0.4601
Global,2020,Teff,topic_1,0.4605
Global,2020,Teff,topic_1,0.457
Global,2020,Teff,topic_1,0.5641
Global,2020,Teff,topic_1,0.5636
Global,2020,Teff,topic_1,0.4471
Global,2020,Teff,topic_1,0.4604
Global,2020,Teff,topic_1,0.5641
Global,2020,Teff,topic_1,0.4564
Global,2020,Teff,topic_1,0.4619
Global,2020,Teff,topic_1,0.4526
Global,2020,Teff,topic_1,0.4548
Global,2020,Teff,topic_1,0.5652
Global,2020,Teff,topic_1,0.5396
Global,2020,Teff,topic_1,0.4613
Global,2020,Teff,topic_1,0.5382
Global,2020,Teff,topic_1,0.559
Global,2020,Teff,topic_1,0.5595
Global,2020,Teff,topic_1,0.5378
Global,2020,Teff,topic_1,0.4604
Global,2020,Teff,topic_1,0.4617
Global,2020,Teff,topic_1,0.4595
Global,2020,Teff,topic_1,0.4534
Global,2020,Teff,topic_1,0.4551
Global,2020,Teff,topic_1,0.5567
Global,2020,Teff,topic_1,0.458
Global,2020,Teff,topic_1,0.4522
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.46
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.559
Global,2020,Teff,topic_1,0.5554
Global,2020,Teff,topic_1,0.4544
Global,2020,Teff,topic_1,0.4628
Global,2020,Teff,topic_1,0.4484
Global,2020,Teff,topic_1,0.547
Global,2020,Teff,topic_1,0.4626
Global,2020,Teff,topic_1,0.4448
Global,2020,Teff,topic_1,0.451
Global,2020,Teff,topic_1,0.5498
Global,2020,Teff,topic_1,0.4577
Global,2020,Teff,topic_1,0.4488
Global,2020,Teff,topic_1,0.4604
Global,2020,Teff,topic_1,0.4623
Global,2020,Teff,topic_1,0.458
Global,2020,Teff,topic_1,0.455
Global,2020,Teff,topic_1,0.559
Global,2020,Teff,topic_1,0.4599
Global,2020,Teff,topic_1,0.4287
Global,2020,Teff,topic_1,0.4552
Global,2020,Teff,topic_1,0.5456
Global,2020,Teff,topic_1,0.5628
Global,2020,Teff,topic_1,0.4629
Global,2020,Teff,topic_1,0.5511
Global,2020,Teff,topic_1,0.5572
Global,2020,Teff,topic_1,0.4618
Global,2020,Teff,topic_1,0.5649
Global,2020,Teff,topic_1,0.4446
Global,2020,Teff,topic_1,0.4602
Global,2020,Teff,topic_1,0.5637
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.5652
Global,2020,Teff,topic_1,0.4568
Global,2020,Teff,topic_1,0.5583
Global,2020,Teff,topic_1,0.565
Global,2020,Teff,topic_1,0.4617
Global,2020,Teff,topic_1,0.454
Global,2020,Teff,topic_1,0.4619
Global,2020,Teff,topic_1,0.4618
Global,2020,Teff,topic_1,0.4592
Global,2020,Teff,topic_1,0.5589
Global,2020,Teff,topic_1,0.5554
Global,2020,Teff,topic_1,0.4804
Global,2020,Teff,topic_1,0.5644
Global,2020,Teff,topic_1,0.4624
Global,2020,Teff,topic_1,0.4524
Global,2020,Teff,topic_1,0.462
Global,2020,Teff,topic_1,0.4621
Global,2020,Teff,topic_1,0.4629
Global,2020,Teff,topic_1,0.4511
Global,2020,Teff,topic_1,0.4282
Global,2020,Teff,topic_1,0.5454
Global,2020,Teff,topic_1,0.562
Global,2020,Teff,topic_1,0.4628
Global,2020,Teff,topic_1,0.4531
Global,2020,Teff,topic_1,0.5518
Global,2020,Teff,topic_1,0.4626
Global,2020,Teff,topic_1,0.4623
Global,2020,Teff,topic_1,0.4569
Global,2020,Teff,topic_1,0.5633
Global,2020,Teff,topic_1,0.5628
Global,2020,Teff,topic_1,0.4622
Global,2020,Teff,topic_1,0.4609
Global,2020,Teff,topic_1,0.5569
Global,2020,Teff,topic_1,0.5611
Global,2020,Teff,topic_1,0.4552
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.4602
Global,2020,Teff,topic_1,0.4628
Global,2020,Teff,topic_1,0.4528
Global,2020,Teff,topic_1,0.4622
Global,2020,Teff,topic_1,0.4521
Global,2020,Teff,topic_1,0.4546
Global,2020,Teff,topic_1,0.4625
Global,2020,Teff,topic_1,0.4616
Global,2020,Teff,topic_1,0.559
Global,2020,Teff,topic_1,0.4569
Global,2020,Teff,topic_1,0.4501
Global,2020,Teff,topic_1,0.4283
Global,2020,Teff,topic_1,0.4627
Global,2020,Teff,topic_1,0.4627
Global,2020,Teff,topic_1,0.5405
Global,2020,Teff,topic_1,0.4515
Global,2020,Teff,topic_1,0.4552
Global,2020,Teff,topic_1,0.4586
Global,2020,Teff,topic_1,0.4627
Global,2020,Teff,topic_1,0.4617
Global,2020,Teff,topic_1,0.4617
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.5642
Global,2020,Teff,topic_1,0.5641
Global,2020,Teff,topic_1,0.4628
Global,2020,Teff,topic_1,0.5612
Global,2020,Teff,topic_1,0.5513
Global,2020,Teff,topic_1,0.4612
Global,2020,Teff,topic_1,0.4622
Global,2020,Teff,topic_1,0.4612
Global,2020,Teff,topic_1,0.5576
Global,2020,Teff,topic_1,0.5387
Global,2020,Teff,topic_1,0.548
Global,2020,Teff,topic_1,0.4596
Global,2020,Teff,topic_1,0.5631
Global,2020,Teff,topic_1,0.4545
Global,2020,Teff,topic_1,0.461
Global,2020,Teff,topic_1,0.4631
Global,2020,Teff,topic_1,0.4622
Global,2020,Teff,topic_1,0.561
Global,2020,Teff,topic_1,0.4585
Global,2020,Teff,topic_1,0.4475
Global,2020,Teff,topic_1,0.4593
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.4627
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.461
Global,2020,Teff,topic_1,0.4573
Global,2020,Teff,topic_1,0.4631
Global,2020,Teff,topic_1,0.4616
Global,2020,Teff,topic_1,0.4588
Global,2020,Teff,topic_1,0.463
Global,2020,Teff,topic_1,0.4737
Global,2020,Teff,topic_1,0.4361
Global,2020,Teff,topic_1,0.5233
Global,2020,Teff,topic_1,0.4352
Global,2020,Teff,topic_1,0.5218
Global,2020,Teff,topic_1,0.4357
Global,2020,Teff,topic_1,0.4359
