actual,predicted,residual,violent_crime,Income,crime_quartile,income_group
176699.0,177857.99215687497,-1158.9921568749705,415.2,26332.69318181818,0,low_income
217138.0,184108.8656856897,33029.1343143103,415.2,29711.57471264368,0,high_income
438013.0,397014.9044607167,40998.0955392833,415.2,25265.97014925373,0,low_income
255125.0,304048.03039111936,-48923.03039111936,415.2,30416.48275862069,0,high_income
232488.0,235204.813297562,-2716.81329756201,415.2,26512.25,0,low_income
129792.0,146814.10492345973,-17022.10492345973,415.2,25817.608695652172,0,low_income
106095.0,108682.7367723342,-2587.736772334203,415.2,27255.21568627451,0,low_income
96823.0,92801.42867822487,4021.5713217751327,415.2,22172.175,0,low_income
95769.0,119971.34496877018,-24202.34496877018,415.2,29711.57471264368,0,high_income
47323.0,83081.1691396003,-35758.1691396003,415.2,28912.0,0,high_income
303437.0,184042.989014495,119394.01098550501,415.2,27757.014925373136,0,high_income
221661.0,189696.55399146557,31964.446008534433,415.2,30416.48275862069,0,high_income
327720.0,300599.03539113386,27120.96460886614,415.2,28390.166666666668,0,high_income
55399.0,69156.03069107266,-13757.030691072665,415.2,24339.2,0,low_income
288249.0,223381.5096175142,64867.49038248579,415.2,24339.2,0,low_income
203793.0,173788.538863496,30004.46113650399,415.2,27757.014925373136,0,high_income
146982.0,147046.71975079481,-64.7197507948149,415.2,30045.354838709678,0,high_income
143186.0,100778.89159664737,42407.10840335263,532.2,25595.710843373494,1,low_income
241011.0,273586.15580314834,-32575.155803148344,415.2,29711.57471264368,0,high_income
72799.0,66203.08121830864,6595.918781691362,415.2,27757.014925373136,0,high_income
81378.0,163513.16244424233,-82135.16244424233,415.2,27757.014925373136,0,high_income
104190.0,122410.7693626186,-18220.769362618594,415.2,25595.710843373494,0,low_income
338376.0,354249.60379761236,-15873.603797612363,415.2,34212.9,0,high_income
137746.0,161844.03578447594,-24098.035784475942,415.2,25595.710843373494,0,low_income
235758.0,300038.7914987117,-64280.79149871168,415.2,30416.48275862069,0,high_income
109002.0,139510.86476582394,-30508.864765823935,415.2,24859.01968503937,0,low_income
134118.0,168296.63844806235,-34178.63844806235,415.2,27757.014925373136,0,high_income
85904.0,124581.90062893106,-38677.900628931064,415.2,29711.57471264368,0,high_income
124553.0,168618.2742085271,-44065.27420852709,415.2,27255.21568627451,0,low_income
26465.0,29960.53957787698,-3495.5395778769816,415.2,26332.69318181818,0,low_income
216752.0,185608.08922399674,31143.910776003264,415.2,27757.014925373136,0,high_income
84562.0,113764.99118861403,-29202.991188614033,415.2,20127.743902439026,0,low_income
176161.0,188577.0870904646,-12416.0870904646,415.2,25817.608695652172,0,low_income
115474.0,97039.30915494637,18434.69084505363,415.2,22859.618181818183,0,low_income
138109.0,162772.32788296827,-24663.327882968268,415.2,27757.014925373136,0,high_income
235923.0,253369.46060175652,-17446.460601756524,415.2,27103.196428571428,0,low_income
53256.0,51028.83177954602,2227.168220453983,415.2,30416.48275862069,0,high_income
291455.0,350094.88604703103,-58639.88604703103,415.2,30416.48275862069,0,high_income
359609.0,186054.97097131517,173554.02902868483,183.2,25265.97014925373,0,low_income
61780.0,68280.75558994505,-6500.755589945053,415.2,27255.21568627451,0,low_income
345936.0,371707.43521309114,-25771.435213091143,415.2,26512.25,0,low_income
128397.0,154927.3153805276,-26530.31538052761,415.2,26332.69318181818,0,low_income
806127.0,520647.55389923585,285479.44610076415,415.2,25265.97014925373,0,low_income
165246.0,189041.57179123722,-23795.57179123722,415.2,29647.046875,0,high_income
421343.0,514458.09943793825,-93115.09943793825,415.2,28912.0,0,high_income
242752.0,222195.69281352044,20556.307186479564,415.2,25817.608695652172,0,low_income
154055.0,177955.3819517975,-23900.38195179749,415.2,27757.014925373136,0,high_income
169628.0,166837.28168572602,2790.7183142739814,415.2,27757.014925373136,0,high_income
149163.0,167556.42189942466,-18393.421899424662,415.2,38538.619047619046,0,high_income
57046.0,114537.89129685186,-57491.891296851856,415.2,24859.01968503937,0,low_income
495118.0,575094.3485461064,-79976.34854610637,415.2,30045.354838709678,0,high_income
759627.0,618315.437526294,141311.56247370597,415.2,30416.48275862069,0,high_income
258285.0,270601.4988669775,-12316.49886697752,415.2,30045.354838709678,0,high_income
180375.0,200363.9807620725,-19988.98076207249,415.2,30572.928571428572,0,high_income
138284.0,144815.26632599204,-6531.266325992037,415.2,30045.354838709678,0,high_income
72741.0,108682.7367723342,-35941.7367723342,415.2,27255.21568627451,0,low_income
80017.0,84371.72607154552,-4354.7260715455195,415.2,30045.354838709678,0,high_income
122599.0,118027.8895323383,4571.110467661696,415.2,22939.03125,0,low_income
855626.0,1042643.9619031199,-187017.96190311993,415.2,30416.48275862069,0,high_income
214257.0,184766.86812987961,29490.131870120385,415.2,27757.014925373136,0,high_income
218771.0,190249.54289999037,28521.457100009633,415.2,27757.014925373136,0,high_income
585861.0,516100.4237421311,69760.5762578689,415.2,27757.014925373136,0,high_income
135549.0,153179.28578167123,-17630.285781671235,415.2,22859.618181818183,0,low_income
207246.0,176921.52212510988,30324.477874890115,415.2,28912.0,0,high_income
236993.0,265918.09668304364,-28925.096683043637,415.2,28912.0,0,high_income
855092.0,758941.7056455347,96150.29435446532,415.2,27839.102564102563,0,high_income
90550.0,110118.55973338502,-19568.559733385016,415.2,22959.347826086956,0,low_income
125691.0,109898.47036871046,15792.529631289537,415.2,25595.710843373494,0,low_income
64712.0,87028.91588178142,-22316.915881781417,415.2,27757.014925373136,0,high_income
116248.0,133721.92941155474,-17473.929411554738,415.2,23019.486956521738,0,low_income
297955.0,448046.54882273485,-150091.54882273485,415.2,24859.01968503937,0,low_income
341223.0,271628.07035433716,69594.92964566284,415.2,28912.0,0,high_income
134739.0,134945.57203251473,-206.57203251472674,415.2,22939.03125,0,low_income
179668.0,146991.92493906047,32676.075060939533,415.2,30045.354838709678,0,high_income
60516.0,79123.13283061761,-18607.132830617615,415.2,28912.0,0,high_income
499563.0,489766.96264169953,9796.03735830047,415.2,27839.102564102563,0,high_income
145689.0,187761.47017321922,-42072.47017321922,415.2,25595.710843373494,0,low_income
906708.0,979216.9779040404,-72508.97790404037,415.2,38538.619047619046,0,high_income
266117.0,247981.44620862126,18135.55379137874,415.2,38538.619047619046,0,high_income
160014.0,211037.11551044072,-51023.11551044072,415.2,29711.57471264368,0,high_income
113042.0,117691.77006411119,-4649.770064111188,415.2,24859.01968503937,0,low_income
63070.0,97129.09246164572,-34059.09246164572,415.2,22180.492537313432,0,low_income
1192914.0,804250.7223001441,388663.27769985585,415.2,26332.69318181818,0,low_income
350897.0,283491.1019190246,67405.8980809754,415.2,24859.01968503937,0,low_income
137948.0,341985.34485476295,-204037.34485476295,415.2,30045.354838709678,0,high_income
96436.0,95488.11819900507,947.8818009949318,415.2,27255.21568627451,0,low_income
584596.0,420679.81064216973,163916.18935783027,415.2,30416.48275862069,0,high_income
180584.0,239487.02124779203,-58903.02124779203,415.2,29647.046875,0,high_income
242246.0,221137.53920146436,21108.46079853564,415.2,38538.619047619046,0,high_income
2228319.0,2573888.72,-345569.7200000002,415.2,30416.48275862069,0,high_income
261631.0,255378.3490071553,6252.65099284469,415.2,39419.125,0,high_income
178704.0,170868.7847928354,7835.215207164612,415.2,26215.561904761904,0,low_income
229173.0,266453.2112224119,-37280.21122241189,415.2,24339.2,0,low_income
161303.0,155111.33641053893,6191.663589461066,415.2,25817.608695652172,0,low_income
114543.0,170269.51945729402,-55726.51945729402,415.2,27757.014925373136,0,high_income
1279449.0,982440.3694155845,297008.6305844155,185.2,30416.48275862069,0,high_income
153190.0,175558.12882516033,-22368.128825160326,415.2,30416.48275862069,0,high_income
192227.0,221920.19342971884,-29693.19342971884,415.2,28390.166666666668,0,high_income
177039.0,223184.81708880857,-46145.81708880857,415.2,25265.97014925373,0,low_income
1205506.0,789950.6389879185,415555.3610120815,415.2,30045.354838709678,0,high_income
169628.0,168267.23132331294,1360.768676687061,415.2,27757.014925373136,0,high_income
109991.0,120027.9928387072,-10036.9928387072,415.2,28390.166666666668,0,high_income
323010.0,349920.13480166165,-26910.134801661654,415.2,26512.25,0,low_income
169628.0,165354.54801329097,4273.451986709028,415.2,27757.014925373136,0,high_income
79933.0,134945.57203251473,-55012.57203251473,415.2,22939.03125,0,low_income
55191.0,80113.06953049093,-24922.06953049093,415.2,22305.30188679245,0,low_income
148831.0,174660.8493225528,-25829.849322552793,415.2,28497.666666666668,0,high_income
80526.0,82396.20393669135,-1870.2039366913523,415.2,24859.01968503937,0,low_income
143686.0,182093.14031103026,-38407.14031103026,415.2,27757.014925373136,0,high_income
181463.0,222963.3122668684,-41500.31226686839,415.2,27839.102564102563,0,high_income
169621.0,173030.23814384907,-3409.23814384907,415.2,25817.608695652172,0,low_income
119055.0,121228.9680436725,-2173.968043672503,415.2,24339.2,0,low_income
257093.0,212010.22971760682,45082.770282393176,415.2,28390.166666666668,0,high_income
360758.0,339495.910863647,21262.089136352995,415.2,30416.48275862069,0,high_income
133936.0,104624.2715526444,29311.728447355606,415.2,22180.492537313432,0,low_income
107356.0,110393.45278756897,-3037.4527875689673,415.2,30045.354838709678,0,high_income
170772.0,184559.0852189727,-13787.085218972701,415.2,25595.710843373494,0,low_income
348264.0,285975.8838210953,62288.11617890472,415.2,24339.2,0,low_income
650751.0,637690.4142956245,13060.585704375524,415.2,30045.354838709678,0,high_income
194810.0,155758.83052311203,39051.16947688797,415.2,27757.014925373136,0,high_income
115646.0,158055.55379848272,-42409.553798482724,415.2,27757.014925373136,0,high_income
76249.0,92386.05745506557,-16137.057455065573,415.2,22172.175,0,low_income
135564.0,191049.530049847,-55485.530049847,415.2,27757.014925373136,0,high_income
213550.0,204907.95233405876,8642.047665941238,415.2,27757.014925373136,0,high_income
572562.0,622789.6871749975,-50227.687174997525,415.2,25265.97014925373,0,low_income
139313.0,128020.18199313918,11292.81800686082,415.2,26332.69318181818,0,low_income
265697.0,205571.686699947,60125.31330005301,415.2,24859.01968503937,0,low_income
119231.0,192111.3653781144,-72880.3653781144,415.2,27757.014925373136,0,high_income
493427.0,693657.5341770131,-200230.5341770131,415.2,30416.48275862069,0,high_income
139113.0,128700.50474517183,10412.495254828173,415.2,28912.0,0,high_income
110197.0,137532.65085349983,-27335.65085349983,415.2,30045.354838709678,0,high_income
326860.0,220748.03633372157,106111.96366627843,415.2,26512.25,0,low_income
154459.0,123146.25887564337,31312.74112435663,415.2,24339.2,0,low_income
226681.0,230118.75178003247,-3437.7517800324713,415.2,30045.354838709678,0,high_income
333704.0,338430.9844344428,-4726.9844344428275,415.2,35127.791666666664,0,high_income
281527.0,303689.17232326197,-22162.17232326197,415.2,25265.97014925373,0,low_income
154994.0,170583.34438859072,-15589.344388590718,415.2,29711.57471264368,0,high_income
439128.0,392987.5214342912,46140.47856570879,415.2,38478.71428571428,0,high_income
419786.0,453797.687033253,-34011.68703325302,415.2,30416.48275862069,0,high_income
114987.0,208096.83265677496,-93109.83265677496,415.2,28912.0,0,high_income
165115.0,190418.91548015873,-25303.91548015873,415.2,27757.014925373136,0,high_income
213970.0,405581.8107571923,-191611.81075719232,415.2,38538.619047619046,0,high_income
445369.0,415595.92494483077,29773.075055169233,415.2,35127.791666666664,0,high_income
229949.0,249654.88280554034,-19705.882805540343,415.2,39419.125,0,high_income
169684.0,73064.3022607842,96619.6977392158,415.2,21449.306666666667,0,low_income
172831.0,176272.3586307095,-3441.3586307094956,415.2,26332.69318181818,0,low_income
134118.0,162873.83993538778,-28755.839935387776,415.2,27757.014925373136,0,high_income
170252.0,198150.73988389916,-27898.739883899165,415.2,38538.619047619046,0,high_income
192275.0,210504.19518629476,-18229.19518629476,415.2,25595.710843373494,0,low_income
533923.0,430378.5317117968,103544.46828820318,415.2,30045.354838709678,0,high_income
234570.0,352554.56408673973,-117984.56408673973,415.2,25265.97014925373,0,low_income
119221.0,129843.84157039637,-10622.84157039637,415.2,28390.166666666668,0,high_income
370443.0,426937.54905985354,-56494.54905985354,415.2,26512.25,0,low_income
286464.0,235942.66904218684,50521.33095781316,415.2,25265.97014925373,0,low_income
95235.0,110581.0930682854,-15346.093068285394,415.2,23887.61038961039,0,low_income
158280.0,170732.02111358533,-12452.021113585331,415.2,27757.014925373136,0,high_income
156110.0,185486.80198120483,-29376.80198120483,415.2,27757.014925373136,0,high_income
333425.0,404639.5408048591,-71214.54080485908,415.2,35127.791666666664,0,high_income
175537.0,60515.5448081386,115021.4551918614,415.2,27757.014925373136,0,high_income
109550.0,116006.63435495822,-6456.634354958223,415.2,26332.69318181818,0,low_income
206856.0,209902.06422401711,-3046.0642240171146,415.2,38478.71428571428,0,high_income
101020.0,178739.52370593825,-77719.52370593825,415.2,27757.014925373136,0,high_income
717891.0,725394.6835821589,-7503.683582158876,415.2,30416.48275862069,0,high_income
287945.0,202028.55717239706,85916.44282760294,415.2,27757.014925373136,0,high_income
234978.0,220070.81529763885,14907.184702361148,415.2,27757.014925373136,0,high_income
190455.0,133721.92941155474,56733.07058844526,415.2,23019.486956521738,0,low_income
98365.0,102685.32819748133,-4320.328197481329,415.2,27241.60606060606,0,low_income
109329.0,126700.19097055194,-17371.190970551936,415.2,38538.619047619046,0,high_income
226343.0,172018.0721064442,54324.92789355581,415.2,27940.795698924732,0,high_income
116195.0,131029.60837727152,-14834.608377271521,415.2,26332.69318181818,0,low_income
531511.0,476283.91405666544,55227.08594333456,415.2,29647.046875,0,high_income
206788.0,166441.5219395525,40346.478060447494,415.2,27757.014925373136,0,high_income
147483.0,108682.7367723342,38800.2632276658,415.2,27255.21568627451,0,low_income
169628.0,157713.46086761323,11914.539132386766,415.2,27757.014925373136,0,high_income
179261.0,162746.09173981415,16514.908260185854,415.2,27757.014925373136,0,high_income
139385.0,107283.8478841729,32101.152115827106,415.2,22180.492537313432,0,low_income
230181.0,263152.90355518635,-32971.90355518635,415.2,26512.25,0,low_income
201410.0,150549.56035423337,50860.43964576663,415.2,27757.014925373136,0,high_income
210697.0,191695.36460406418,19001.635395935824,415.2,27757.014925373136,0,high_income
219135.0,217542.28364706523,1592.7163529347745,415.2,28390.166666666668,0,high_income
226923.0,159784.60530191136,67138.39469808864,415.2,27757.014925373136,0,high_income
170579.0,166759.82854464615,3819.1714553538477,415.2,22305.30188679245,0,low_income
226923.0,175017.25172597467,51905.74827402533,415.2,27757.014925373136,0,high_income
81627.0,103303.6527851444,-21676.652785144397,415.2,28215.352941176472,0,high_income
182315.0,167208.81852980598,15106.181470194017,415.2,27757.014925373136,0,high_income
134118.0,171221.94941429436,-37103.94941429436,415.2,27757.014925373136,0,high_income
161525.0,174844.42021607506,-13319.420216075057,415.2,27757.014925373136,0,high_income
160905.0,172945.15768017212,-12040.157680172124,415.2,26332.69318181818,0,low_income
114065.0,175717.8314688246,-61652.83146882459,415.2,23161.305263157894,0,low_income
407246.0,405778.12824804673,1467.8717519532656,415.2,30416.48275862069,0,high_income
112650.0,149474.46711629338,-36824.46711629338,415.2,26332.69318181818,0,low_income
69636.0,71153.8408626141,-1517.8408626141027,415.2,29711.57471264368,0,high_income
267476.0,278209.0557537943,-10733.055753794324,415.2,29711.57471264368,0,high_income
267740.0,249963.55073404178,17776.449265958217,415.2,28390.166666666668,0,high_income
199770.0,191663.6392702581,8106.360729741893,415.2,22180.492537313432,0,low_income
255892.0,208046.66891711377,47845.33108288623,415.2,28497.666666666668,0,high_income
58881.0,84256.79226651695,-25375.792266516946,415.2,23019.486956521738,0,low_income
213550.0,178957.04088388567,34592.95911611433,415.2,27757.014925373136,0,high_income
133209.0,131353.21493769178,1855.7850623082195,415.2,23161.305263157894,0,low_income
131199.0,136260.08658053874,-5061.086580538744,415.2,30045.354838709678,0,high_income
250698.0,176250.89542743642,74447.10457256358,415.2,27757.014925373136,0,high_income
167385.0,210412.8830160053,-43027.883016005304,415.2,26332.69318181818,0,low_income
169628.0,174600.27761656707,-4972.277616567066,415.2,27757.014925373136,0,high_income
39865.0,64371.42408148812,-24506.42408148812,415.2,22859.618181818183,0,low_income
173749.0,216115.25252397687,-42366.25252397687,415.2,23019.486956521738,0,low_income
144780.0,180035.8092603232,-35255.80926032321,415.2,26332.69318181818,0,low_income
269559.0,321526.34605898225,-51967.34605898225,415.2,24339.2,0,low_income
336925.0,376584.0931236207,-39659.093123620725,415.2,28390.166666666668,0,high_income
264783.0,260764.8965170668,4018.103482933191,415.2,30045.354838709678,0,high_income
336897.0,325332.49208302563,11564.50791697437,415.2,28912.0,0,high_income
191597.0,200296.56281524178,-8699.562815241778,415.2,30045.354838709678,0,high_income
72868.0,86545.42208057901,-13677.42208057901,415.2,26332.69318181818,0,low_income
73887.0,160660.8616861581,-86773.86168615811,415.2,24859.01968503937,0,low_income
130044.0,133530.82373637543,-3486.8237363754306,415.2,22172.175,0,low_income
199101.0,137090.11288172172,62010.887118278275,415.2,23887.61038961039,0,low_income
163434.0,178443.3779235445,-15009.377923544496,415.2,27757.014925373136,0,high_income
119231.0,180473.49562619417,-61242.49562619417,415.2,27757.014925373136,0,high_income
222577.0,293700.63280105666,-71123.63280105666,415.2,30416.48275862069,0,high_income
1662330.0,437701.3472192477,1224628.6527807522,415.2,24859.01968503937,0,low_income
128664.0,137374.18165394693,-8710.18165394693,415.2,26332.69318181818,0,low_income
299891.0,354020.85399859754,-54129.85399859754,415.2,38538.619047619046,0,high_income
53338.0,61887.61249576021,-8549.612495760208,415.2,27255.21568627451,0,low_income
197713.0,216814.6821086441,-19101.682108644105,415.2,26215.561904761904,0,low_income
236738.0,234717.23099074644,2020.7690092535631,415.2,27791.3125,0,high_income
154022.0,136906.28621221392,17115.71378778608,415.2,26215.561904761904,0,low_income
237226.0,261850.55569140537,-24624.555691405374,415.2,27241.60606060606,0,low_income
247356.0,267267.20095573063,-19911.20095573063,415.2,24859.01968503937,0,low_income
146196.0,256836.76932051196,-110640.76932051196,415.2,22939.03125,0,low_income
139017.0,176872.922772938,-37855.92277293801,415.2,23161.305263157894,0,low_income
110300.0,118755.22520112936,-8455.22520112936,415.2,25595.710843373494,0,low_income
445989.0,368442.4423543467,77546.55764565332,415.2,25265.97014925373,0,low_income
141207.0,155730.64427101563,-14523.644271015626,415.2,22967.0,0,low_income
128704.0,170333.43576243537,-41629.43576243537,415.2,27757.014925373136,0,high_income
173456.0,144277.4499409191,29178.55005908091,415.2,27241.60606060606,0,low_income
88926.0,77356.54542249799,11569.454577502009,415.2,28497.666666666668,0,high_income
295959.0,213222.14486625223,82736.85513374777,415.2,28390.166666666668,0,high_income
160234.0,157604.31807210948,2629.681927890517,415.2,20127.743902439026,0,low_income
79610.0,90689.56124519714,-11079.56124519714,415.2,27255.21568627451,0,low_income
315585.0,274876.24292075133,40708.757079248666,165.6,24859.01968503937,0,low_income
130211.0,142258.10789768823,-12047.107897688227,415.2,26215.561904761904,0,low_income
123233.0,112878.90949834172,10354.090501658284,415.2,27839.102564102563,0,high_income
202973.0,235827.9743206341,-32854.97432063409,415.2,24339.2,0,low_income
120846.0,160660.8616861581,-39814.86168615811,415.2,24859.01968503937,0,low_income
118140.0,120608.18710512803,-2468.1871051280323,415.2,25595.710843373494,0,low_income
282509.0,260256.89209776116,22252.107902238844,415.2,30045.354838709678,0,high_income
221984.0,223382.30213235703,-1398.3021323570283,415.2,34212.9,0,high_income
151540.0,153622.70652188794,-2082.7065218879434,415.2,25817.608695652172,0,low_income
160236.0,175378.87697042548,-15142.876970425481,415.2,21449.306666666667,0,low_income
719934.0,670302.8747929563,49631.12520704372,415.2,38538.619047619046,0,high_income
182359.0,171008.54177175186,11350.458228248142,415.2,23335.0,0,low_income
158674.0,178566.12920458923,-19892.129204589233,415.2,22859.618181818183,0,low_income
334413.0,340168.44665518426,-5755.446655184263,415.2,27839.102564102563,0,high_income
186350.0,180216.45759613425,6133.542403865751,415.2,38538.619047619046,0,high_income
175235.0,183758.4946636145,-8523.494663614489,415.2,27255.21568627451,0,low_income
135661.0,137949.88824848435,-2288.888248484349,415.2,25817.608695652172,0,low_income
105682.0,114175.88135408617,-8493.881354086174,415.2,22180.492537313432,0,low_income
98764.0,91260.79767599936,7503.202324000638,415.2,21449.306666666667,0,low_income
165393.0,103749.12802802373,61643.871971976274,415.2,27839.102564102563,0,high_income
98308.0,112481.35097982519,-14173.35097982519,415.2,22859.618181818183,0,low_income
119231.0,198794.8244964986,-79563.8244964986,415.2,27757.014925373136,0,high_income
182051.0,177939.6129647086,4111.387035291409,415.2,25817.608695652172,0,low_income
112024.0,98815.73272645885,13208.267273541147,415.2,22859.618181818183,0,low_income
269496.0,259646.33898076988,9849.661019230116,415.2,30045.354838709678,0,high_income
107447.0,96640.89732595786,10806.102674042137,415.2,23887.61038961039,0,low_income
137510.0,186094.45520925176,-48584.455209251755,415.2,23161.305263157894,0,low_income
226816.0,231424.39619150056,-4608.396191500564,415.2,24859.01968503937,0,low_income
84942.0,120472.3409987469,-35530.340998746906,415.2,28390.166666666668,0,high_income
242564.0,239950.26888687987,2613.7311131201277,415.2,28390.166666666668,0,high_income
454750.0,442932.2075017826,11817.792498217372,415.2,28912.0,0,high_income
806469.0,448764.8286399464,357704.1713600536,415.2,29647.046875,0,high_income
135955.0,115464.48055478571,20490.51944521429,415.2,26215.561904761904,0,low_income
36920.0,37010.46258755431,-90.46258755431336,415.2,28912.0,0,high_income
77155.0,166837.28168572602,-89682.28168572602,415.2,27757.014925373136,0,high_income
154321.0,178342.7027889651,-24021.702788965107,415.2,27757.014925373136,0,high_income
146980.0,161295.7580723753,-14315.75807237529,415.2,26332.69318181818,0,low_income
183262.0,131983.0685379493,51278.93146205071,415.2,23161.305263157894,0,low_income
106322.0,123388.33160504611,-17066.331605046114,415.2,27757.014925373136,0,high_income
239956.0,283133.0966043783,-43177.09660437831,415.2,35127.791666666664,0,high_income
110467.0,73064.3022607842,37402.6977392158,415.2,21449.306666666667,0,low_income
619529.0,432921.3981315342,186607.60186846578,415.2,26332.69318181818,0,low_income
203712.0,220715.22006289405,-17003.220062894048,415.2,27791.3125,0,high_income
90855.0,73064.3022607842,17790.6977392158,415.2,21449.306666666667,0,low_income
221805.0,247241.81120558805,-25436.81120558805,415.2,25265.97014925373,0,low_income
85540.0,96613.82327450979,-11073.823274509792,415.2,22180.492537313432,0,low_income
133559.0,177251.80623519886,-43692.80623519886,415.2,27757.014925373136,0,high_income
164882.0,165780.14855586214,-898.1485558621353,415.2,27839.102564102563,0,high_income
169361.0,175215.16481538792,-5854.164815387921,415.2,22305.30188679245,0,low_income
231081.0,196341.25495520048,34739.74504479952,415.2,27839.102564102563,0,high_income
176715.0,187863.9288267361,-11148.928826736112,415.2,26332.69318181818,0,low_income
854482.0,900547.5083417924,-46065.50834179239,310.7,30416.48275862069,0,high_income
137820.0,137613.33065799123,206.66934200876858,415.2,23019.486956521738,0,low_income
161880.0,164888.2816035558,-3008.281603555806,415.2,26332.69318181818,0,low_income
849981.0,979116.8469348658,-129135.84693486581,415.2,30045.354838709678,0,high_income
372840.0,384918.455886758,-12078.45588675799,415.2,33930.6,0,high_income
205117.0,191662.15247827658,13454.847521723423,415.2,27757.014925373136,0,high_income
183199.0,184855.2111173803,-1656.2111173802987,415.2,27757.014925373136,0,high_income
320224.0,323782.35734686104,-3558.357346861041,415.2,27103.196428571428,0,low_income
645355.0,514505.8881257089,130849.11187429109,415.2,38478.71428571428,0,high_income
353346.0,282310.6734741919,71035.32652580808,415.2,28390.166666666668,0,high_income
195676.0,179005.6391380733,16670.36086192669,415.2,23161.305263157894,0,low_income
279008.0,274655.2013670417,4352.798632958322,415.2,25265.97014925373,0,low_income
139533.0,138212.24567327887,1320.7543267211295,415.2,22180.492537313432,0,low_income
222676.0,174294.07317383977,48381.92682616023,415.2,27757.014925373136,0,high_income
138418.0,171872.05243138943,-33454.05243138943,415.2,25265.97014925373,0,low_income
242464.0,247389.3307656372,-4925.330765637191,415.2,34084.22641509434,0,high_income
108737.0,109770.13203175852,-1033.1320317585196,415.2,30045.354838709678,0,high_income
760739.0,732657.670303729,28081.329696270986,415.2,38538.619047619046,0,high_income
172519.0,171326.97881377512,1192.0211862248834,634.1,22939.03125,1,low_income
157404.0,160900.0150160031,-3496.0150160031044,415.2,27255.21568627451,0,low_income
111560.0,129138.37324092249,-17578.37324092249,415.2,27757.014925373136,0,high_income
499863.0,521948.3336137568,-22085.33361375681,415.2,38478.71428571428,0,high_income
348758.0,361912.3674556107,-13154.367455610714,415.2,28390.166666666668,0,high_income
125008.0,156884.2297001917,-31876.229700191703,415.2,28390.166666666668,0,high_income
122158.0,239950.26888687987,-117792.26888687987,415.2,28390.166666666668,0,high_income
194965.0,207338.1118844893,-12373.111884489306,415.2,27103.196428571428,0,low_income
188657.0,169317.93079054297,19339.069209457026,415.2,28497.666666666668,0,high_income
80692.0,136325.8932919562,-55633.89329195619,415.2,25817.608695652172,0,low_income
185288.0,127384.40600559067,57903.593994409326,415.2,22959.347826086956,0,low_income
170854.0,147583.44709567507,23270.552904324926,415.2,27757.014925373136,0,high_income
179261.0,165661.11368292937,13599.886317070632,415.2,27757.014925373136,0,high_income
120115.0,69616.2861152343,50498.713884765704,415.2,35127.791666666664,0,high_income
242680.0,255480.59504382033,-12800.595043820329,415.2,30045.354838709678,0,high_income
86635.0,98885.86581678376,-12250.865816783757,415.2,26332.69318181818,0,low_income
75799.0,72363.58854184525,3435.4114581547474,415.2,22172.175,0,low_income
139502.0,133721.92941155474,5780.070588445262,415.2,23019.486956521738,0,low_income
189753.0,184232.66709829427,5520.332901705726,415.2,25265.97014925373,0,low_income
153762.0,173006.4119757116,-19244.411975711613,415.2,30045.354838709678,0,high_income
190979.0,192617.007258466,-1638.0072584660084,415.2,26332.69318181818,0,low_income
137993.0,178739.52370593825,-40746.52370593825,415.2,27757.014925373136,0,high_income
121224.0,136439.46569408223,-15215.465694082231,415.2,28912.0,0,high_income
175357.0,239950.26888687987,-64593.26888687987,415.2,28390.166666666668,0,high_income
289489.0,136325.8932919562,153163.1067080438,415.2,25817.608695652172,0,low_income
35433.0,35940.807883174304,-507.80788317430415,415.2,27757.014925373136,0,high_income
397961.0,336949.55757234327,61011.44242765673,415.2,28390.166666666668,0,high_income
370558.0,313902.5795506525,56655.420449347526,415.2,35127.791666666664,0,high_income
56141.0,67426.80318213729,-11285.803182137286,415.2,26332.69318181818,0,low_income
167653.0,160660.8616861581,6992.13831384189,415.2,24859.01968503937,0,low_income
50098.0,80622.99008160322,-30524.990081603217,415.2,22959.347826086956,0,low_income
122968.0,129292.93058854037,-6324.930588540374,415.2,22180.492537313432,0,low_income
59357.0,71999.8619703737,-12642.861970373706,415.2,23887.61038961039,0,low_income
278184.0,258560.9522823303,19623.047717669688,415.2,30045.354838709678,0,high_income
2110659.0,341985.34485476295,1768673.655145237,415.2,30045.354838709678,0,high_income
206788.0,170111.79612360836,36676.203876391635,415.2,27757.014925373136,0,high_income
376799.0,370529.0359341321,6269.964065867884,415.2,39419.125,0,high_income
313555.0,304998.6535239168,8556.346476083214,127.5,24433.758620689656,0,low_income
100539.0,177955.3819517975,-77416.38195179749,415.2,27757.014925373136,0,high_income
199384.0,341985.34485476295,-142601.34485476295,415.2,30045.354838709678,0,high_income
363830.0,349743.35239099956,14086.647609000443,415.2,38538.619047619046,0,high_income
142612.0,121547.46592787807,21064.534072121925,415.2,25265.97014925373,0,low_income
129910.0,144228.98689792276,-14318.986897922761,415.2,30045.354838709678,0,high_income
187654.0,236480.8875603929,-48826.887560392905,415.2,27757.014925373136,0,high_income
542386.0,386897.0150362314,155488.98496376863,415.2,28912.0,0,high_income
227684.0,247869.12784944804,-20185.127849448036,415.2,38342.6,0,high_income
116128.0,156425.53139138277,-40297.53139138277,415.2,27757.014925373136,0,high_income
52394.0,69794.12583514261,-17400.125835142608,415.2,30045.354838709678,0,high_income
