month_year,geo_category,attraction_type,monthly_visits,gdp_per_capita,visa_free_score
2016-04-02,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-04-03,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-04-04,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-04-05,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-04-06,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-04-07,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-04-08,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-04-09,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-04-10,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-04-11,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-04-12,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-04-13,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-04-14,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-04-15,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-04-16,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-04-17,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-04-18,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-04-19,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-04-20,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-04-21,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-04-22,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-04-23,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-04-24,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-04-25,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-04-26,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-04-27,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-04-28,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-04-29,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-04-30,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-05-01,NYC_Accommodations,Accommodation,21.0,3200.0,74
2016-05-02,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-05-03,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-05-04,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-05-05,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-05-06,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-05-07,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-05-08,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-05-09,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-05-10,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-05-11,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-05-12,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-05-13,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-05-14,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-05-15,NYC_Accommodations,Accommodation,18.0,3200.0,74
2016-05-16,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-05-17,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-05-18,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-05-19,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-05-20,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-05-21,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-05-22,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-05-23,NYC_Accommodations,Accommodation,28.0,3200.0,74
2016-05-24,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-05-25,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-05-26,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-05-27,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-05-28,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-05-29,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-05-30,NYC_Accommodations,Accommodation,22.0,3200.0,74
2016-05-31,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-06-01,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-06-02,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-06-03,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-06-04,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-06-05,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-06-06,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-06-07,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-06-08,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-06-09,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-06-10,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-06-11,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-06-12,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-06-13,NYC_Accommodations,Accommodation,24.0,3200.0,74
2016-06-14,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-06-15,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-06-16,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-06-17,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-06-18,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-06-19,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-06-20,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-06-21,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-06-22,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-06-23,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-06-24,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-06-25,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-06-26,NYC_Accommodations,Accommodation,26.0,3200.0,74
2016-06-27,NYC_Accommodations,Accommodation,27.0,3200.0,74
2016-06-28,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-06-29,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-06-30,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-07-01,NYC_Accommodations,Accommodation,30.0,3200.0,74
2016-07-02,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-07-03,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-07-04,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-07-05,NYC_Accommodations,Accommodation,24.0,3200.0,74
2016-07-06,NYC_Accommodations,Accommodation,31.0,3200.0,74
2016-07-07,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-07-08,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-07-09,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-07-10,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-07-11,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-07-12,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-07-13,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-07-14,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-07-15,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-07-16,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-07-17,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-07-18,NYC_Accommodations,Accommodation,23.0,3200.0,74
2016-07-19,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-07-20,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-07-21,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-07-22,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-07-23,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-07-24,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-07-25,NYC_Accommodations,Accommodation,37.0,3200.0,74
2016-07-26,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-07-27,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-07-28,NYC_Accommodations,Accommodation,18.0,3200.0,74
2016-07-29,NYC_Accommodations,Accommodation,21.0,3200.0,74
2016-07-30,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-07-31,NYC_Accommodations,Accommodation,45.0,3200.0,74
2016-08-01,NYC_Accommodations,Accommodation,38.0,3200.0,74
2016-08-02,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-08-03,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-08-04,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-08-05,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-08-06,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-08-07,NYC_Accommodations,Accommodation,22.0,3200.0,74
2016-08-08,NYC_Accommodations,Accommodation,28.0,3200.0,74
2016-08-09,NYC_Accommodations,Accommodation,18.0,3200.0,74
2016-08-10,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-08-11,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-08-12,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-08-13,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-08-14,NYC_Accommodations,Accommodation,28.0,3200.0,74
2016-08-15,NYC_Accommodations,Accommodation,30.0,3200.0,74
2016-08-16,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-08-17,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-08-18,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-08-19,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-08-20,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-08-21,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-08-22,NYC_Accommodations,Accommodation,26.0,3200.0,74
2016-08-23,NYC_Accommodations,Accommodation,26.0,3200.0,74
2016-08-24,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-08-25,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-08-26,NYC_Accommodations,Accommodation,18.0,3200.0,74
2016-08-27,NYC_Accommodations,Accommodation,21.0,3200.0,74
2016-08-28,NYC_Accommodations,Accommodation,32.0,3200.0,74
2016-08-29,NYC_Accommodations,Accommodation,26.0,3200.0,74
2016-08-30,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-08-31,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-09-01,NYC_Accommodations,Accommodation,24.0,3200.0,74
2016-09-02,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-09-03,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-09-04,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-09-05,NYC_Accommodations,Accommodation,45.0,3200.0,74
2016-09-06,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-09-07,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-09-08,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-09-09,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-09-10,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-09-11,NYC_Accommodations,Accommodation,27.0,3200.0,74
2016-09-12,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-09-13,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-09-14,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-09-15,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-09-16,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-09-17,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-09-18,NYC_Accommodations,Accommodation,23.0,3200.0,74
2016-09-19,NYC_Accommodations,Accommodation,35.0,3200.0,74
2016-09-20,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-09-21,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-09-22,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-09-23,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-09-24,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-09-25,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-09-26,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-09-27,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-09-28,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-09-29,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-09-30,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-10-01,NYC_Accommodations,Accommodation,21.0,3200.0,74
2016-10-02,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-10-03,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-10-04,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-10-05,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-10-06,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-10-07,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-10-08,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-10-09,NYC_Accommodations,Accommodation,42.0,3200.0,74
2016-10-10,NYC_Accommodations,Accommodation,33.0,3200.0,74
2016-10-11,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-10-12,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-10-13,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-10-14,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-10-15,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-10-16,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-10-17,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-10-18,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-10-19,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-10-20,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-10-21,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-10-22,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-10-23,NYC_Accommodations,Accommodation,37.0,3200.0,74
2016-10-24,NYC_Accommodations,Accommodation,21.0,3200.0,74
2016-10-25,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-10-26,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-10-27,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-10-28,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-10-29,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-10-30,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-10-31,NYC_Accommodations,Accommodation,23.0,3200.0,74
2016-11-01,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-11-02,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-11-03,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-11-04,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-11-05,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-11-06,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-11-07,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-11-08,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-11-09,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-11-10,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-11-11,NYC_Accommodations,Accommodation,3.0,3200.0,74
2016-11-12,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-11-13,NYC_Accommodations,Accommodation,20.0,3200.0,74
2016-11-14,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-11-15,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-11-16,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-11-17,NYC_Accommodations,Accommodation,1.0,3200.0,74
2016-11-18,NYC_Accommodations,Accommodation,15.0,3200.0,74
2016-11-19,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-11-20,NYC_Accommodations,Accommodation,10.0,3200.0,74
2016-11-21,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-11-22,NYC_Accommodations,Accommodation,1.0,3200.0,74
2016-11-23,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-11-24,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-11-25,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-11-26,NYC_Accommodations,Accommodation,37.0,3200.0,74
2016-11-27,NYC_Accommodations,Accommodation,39.0,3200.0,74
2016-11-28,NYC_Accommodations,Accommodation,21.0,3200.0,74
2016-11-29,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-11-30,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-12-01,NYC_Accommodations,Accommodation,9.0,3200.0,74
2016-12-02,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-12-03,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-12-04,NYC_Accommodations,Accommodation,8.0,3200.0,74
2016-12-05,NYC_Accommodations,Accommodation,11.0,3200.0,74
2016-12-06,NYC_Accommodations,Accommodation,19.0,3200.0,74
2016-12-07,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-12-08,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-12-09,NYC_Accommodations,Accommodation,13.0,3200.0,74
2016-12-10,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-12-11,NYC_Accommodations,Accommodation,34.0,3200.0,74
2016-12-12,NYC_Accommodations,Accommodation,4.0,3200.0,74
2016-12-13,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-12-14,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-12-15,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-12-16,NYC_Accommodations,Accommodation,14.0,3200.0,74
2016-12-17,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-12-18,NYC_Accommodations,Accommodation,16.0,3200.0,74
2016-12-19,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-12-20,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-12-21,NYC_Accommodations,Accommodation,5.0,3200.0,74
2016-12-22,NYC_Accommodations,Accommodation,6.0,3200.0,74
2016-12-23,NYC_Accommodations,Accommodation,2.0,3200.0,74
2016-12-24,NYC_Accommodations,Accommodation,7.0,3200.0,74
2016-12-25,NYC_Accommodations,Accommodation,12.0,3200.0,74
2016-12-26,NYC_Accommodations,Accommodation,18.0,3200.0,74
2016-12-27,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-12-28,NYC_Accommodations,Accommodation,17.0,3200.0,74
2016-12-29,NYC_Accommodations,Accommodation,34.0,3200.0,74
2016-12-30,NYC_Accommodations,Accommodation,33.0,3200.0,74
2016-12-31,NYC_Accommodations,Accommodation,57.0,3200.0,74
2017-01-01,NYC_Accommodations,Accommodation,212.0,3200.0,74
2017-01-02,NYC_Accommodations,Accommodation,194.0,3200.0,74
2017-01-03,NYC_Accommodations,Accommodation,67.0,3200.0,74
2017-01-04,NYC_Accommodations,Accommodation,50.0,3200.0,74
2017-01-05,NYC_Accommodations,Accommodation,40.0,3200.0,74
2017-01-06,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-01-07,NYC_Accommodations,Accommodation,18.0,3200.0,74
2017-01-08,NYC_Accommodations,Accommodation,17.0,3200.0,74
2017-01-09,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-01-10,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-01-11,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-01-12,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-01-13,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-01-14,NYC_Accommodations,Accommodation,17.0,3200.0,74
2017-01-15,NYC_Accommodations,Accommodation,18.0,3200.0,74
2017-01-16,NYC_Accommodations,Accommodation,17.0,3200.0,74
2017-01-17,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-01-18,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-01-19,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-01-20,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-01-22,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-01-23,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-01-24,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-01-25,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-01-27,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-01-28,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-01-29,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-01-30,NYC_Accommodations,Accommodation,16.0,3200.0,74
2017-01-31,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-02-01,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-02-04,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-02-05,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-02-07,NYC_Accommodations,Accommodation,2.0,3200.0,74
2017-02-08,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-02-09,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-02-10,NYC_Accommodations,Accommodation,1.0,3200.0,74
2017-02-11,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-02-12,NYC_Accommodations,Accommodation,5.0,3200.0,74
2017-02-13,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-02-14,NYC_Accommodations,Accommodation,2.0,3200.0,74
2017-02-15,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-02-16,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-02-18,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-02-19,NYC_Accommodations,Accommodation,19.0,3200.0,74
2017-02-20,NYC_Accommodations,Accommodation,23.0,3200.0,74
2017-02-21,NYC_Accommodations,Accommodation,11.0,3200.0,74
2017-02-22,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-02-23,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-02-24,NYC_Accommodations,Accommodation,2.0,3200.0,74
2017-02-25,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-02-26,NYC_Accommodations,Accommodation,1.0,3200.0,74
2017-02-28,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-03-01,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-03-02,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-03-03,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-03-04,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-03-05,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-03-06,NYC_Accommodations,Accommodation,5.0,3200.0,74
2017-03-07,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-03-08,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-03-10,NYC_Accommodations,Accommodation,2.0,3200.0,74
2017-03-11,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-03-12,NYC_Accommodations,Accommodation,5.0,3200.0,74
2017-03-13,NYC_Accommodations,Accommodation,2.0,3200.0,74
2017-03-14,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-03-15,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-03-16,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-03-17,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-03-18,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-03-19,NYC_Accommodations,Accommodation,16.0,3200.0,74
2017-03-20,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-03-21,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-03-22,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-03-24,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-03-25,NYC_Accommodations,Accommodation,13.0,3200.0,74
2017-03-26,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-03-27,NYC_Accommodations,Accommodation,20.0,3200.0,74
2017-03-29,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-03-30,NYC_Accommodations,Accommodation,2.0,3200.0,74
2017-03-31,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-04-01,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-04-02,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-04-03,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-04-04,NYC_Accommodations,Accommodation,4.0,3200.0,74
2017-04-05,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-04-06,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-04-07,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-04-08,NYC_Accommodations,Accommodation,13.0,3200.0,74
2017-04-09,NYC_Accommodations,Accommodation,17.0,3200.0,74
2017-04-10,NYC_Accommodations,Accommodation,16.0,3200.0,74
2017-04-11,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-04-12,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-04-14,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-04-15,NYC_Accommodations,Accommodation,13.0,3200.0,74
2017-04-16,NYC_Accommodations,Accommodation,29.0,3200.0,74
2017-04-17,NYC_Accommodations,Accommodation,31.0,3200.0,74
2017-04-18,NYC_Accommodations,Accommodation,19.0,3200.0,74
2017-04-19,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-04-20,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-04-21,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-04-22,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-04-23,NYC_Accommodations,Accommodation,18.0,3200.0,74
2017-04-24,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-04-25,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-04-26,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-04-27,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-04-28,NYC_Accommodations,Accommodation,13.0,3200.0,74
2017-04-29,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-04-30,NYC_Accommodations,Accommodation,42.0,3200.0,74
2017-05-01,NYC_Accommodations,Accommodation,22.0,3200.0,74
2017-05-02,NYC_Accommodations,Accommodation,15.0,3200.0,74
2017-05-03,NYC_Accommodations,Accommodation,17.0,3200.0,74
2017-05-04,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-05-05,NYC_Accommodations,Accommodation,9.0,3200.0,74
2017-05-06,NYC_Accommodations,Accommodation,11.0,3200.0,74
2017-05-07,NYC_Accommodations,Accommodation,30.0,3200.0,74
2017-05-08,NYC_Accommodations,Accommodation,33.0,3200.0,74
2017-05-09,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-05-10,NYC_Accommodations,Accommodation,3.0,3200.0,74
2017-05-11,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-05-12,NYC_Accommodations,Accommodation,10.0,3200.0,74
2017-05-13,NYC_Accommodations,Accommodation,21.0,3200.0,74
2017-05-14,NYC_Accommodations,Accommodation,7.0,3200.0,74
2017-05-15,NYC_Accommodations,Accommodation,6.0,3200.0,74
2017-05-16,NYC_Accommodations,Accommodation,16.0,3200.0,74
2017-05-17,NYC_Accommodations,Accommodation,8.0,3200.0,74
2017-05-18,NYC_Accommodations,Accommodation,14.0,3200.0,74
2017-05-19,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-05-20,NYC_Accommodations,Accommodation,28.0,3200.0,74
2017-05-21,NYC_Accommodations,Accommodation,54.0,3200.0,74
2017-05-22,NYC_Accommodations,Accommodation,35.0,3200.0,74
2017-05-23,NYC_Accommodations,Accommodation,12.0,3200.0,74
2017-05-24,NYC_Accommodations,Accommodation,18.0,3200.0,74
2017-05-25,NYC_Accommodations,Accommodation,17.0,3200.0,74
2017-05-26,NYC_Accommodations,Accommodation,11.0,3200.0,74
2017-05-27,NYC_Accommodations,Accommodation,23.0,3200.0,74
