user_group_id,Username,Bot_Label_Mode,Gender_Mode,Consecutive_Block_Length,Avg_Engagement
4293,jimenezkathryn,-1,unknown,1,82.0
4294,jimenezlawrence,-1,unknown,1,117.0
4295,jimenezmatthew,-1,unknown,1,101.0
4296,jimmy32,0,unknown,1,138.0
4297,jimmy67,-1,unknown,1,27.0
4298,jimmyjacobs,-1,unknown,1,29.0
4299,jimmymcdonald,-1,unknown,1,49.0
4300,jimmymoore,-1,unknown,1,52.0
4301,jjackson,1,unknown,1,71.0
4302,jjennings,1,unknown,1,103.0
4303,jjohnson,1,unknown,1,100.0
4304,jjones,1,unknown,1,18.0
4305,jkent,-1,unknown,1,82.0
4306,jlee,0,unknown,1,125.0
4307,jlee,0,unknown,1,132.0
4308,jlewis,0,unknown,1,39.0
4309,jlopez,0,unknown,1,129.0
4310,jmartinez,1,unknown,1,92.0
4311,jmcfarland,-1,unknown,1,91.0
4312,jmckenzie,1,unknown,1,148.0
4313,jmiller,0,unknown,1,114.0
4314,jmoore,0,unknown,1,141.0
4315,jmorales,0,unknown,1,69.0
4316,jmoran,-1,unknown,1,137.0
4317,jmorrison,-1,unknown,1,82.0
4318,joann06,-1,unknown,1,92.0
4319,joanna13,-1,unknown,1,42.0
4320,joannbullock,-1,unknown,1,100.0
4321,joannebutler,-1,unknown,1,35.0
4322,joannemiller,-1,unknown,1,54.0
4323,joannrogers,-1,unknown,1,92.0
4324,jocelynthompson,-1,unknown,1,147.0
4325,jodi00,-1,unknown,1,91.0
4326,jodi43,-1,unknown,1,57.0
4327,jodi70,-1,unknown,1,118.0
4328,jodimiller,-1,unknown,1,63.0
4329,jodivaughn,-1,unknown,1,65.0
4330,jodiyoung,-1,unknown,1,106.0
4331,jody35,-1,unknown,1,54.0
4332,jodymorgan,-1,unknown,1,156.0
4333,joe33,-1,unknown,1,79.0
4334,joecarr,-1,unknown,1,78.0
4335,joel27,-1,unknown,1,45.0
4336,joel36,-1,unknown,1,99.0
4337,joelpowell,-1,unknown,1,186.0
4338,joemelton,-1,unknown,1,51.0
4339,john06,0,unknown,1,110.0
4340,john09,1,unknown,1,119.0
4341,john12,1,unknown,1,41.0
4342,john17,0,unknown,1,27.0
4343,john24,-1,unknown,1,75.0
4344,john25,-1,unknown,1,151.0
4345,john26,1,unknown,1,127.0
4346,john29,0,unknown,1,100.0
4347,john32,1,unknown,1,115.0
4348,john32,1,unknown,1,108.0
4349,john34,1,unknown,1,82.0
4350,john37,1,unknown,1,137.0
4351,john37,1,unknown,1,75.0
4352,john38,0,unknown,1,151.0
4353,john40,1,unknown,1,136.0
4354,john40,1,unknown,1,102.0
4355,john41,0,unknown,1,132.0
4356,john44,-1,unknown,1,43.0
4357,john44,-1,unknown,1,119.0
4358,john49,1,unknown,1,36.0
4359,john49,1,unknown,1,55.0
4360,john50,1,unknown,1,65.0
4361,john51,1,unknown,1,41.0
4362,john58,0,unknown,1,144.0
4363,john66,1,unknown,1,135.0
4364,john68,1,unknown,1,67.0
4365,john68,1,unknown,1,82.0
4366,john87,0,unknown,1,29.0
4367,john91,0,unknown,1,61.0
4368,john94,1,unknown,1,90.0
4369,john95,-1,unknown,1,140.0
4370,johnalexander,0,unknown,1,173.0
4371,johnathanjackson,-1,unknown,1,153.0
4372,johnboyd,-1,unknown,1,193.0
4373,johnbyrd,-1,unknown,1,150.0
4374,johncurtis,0,unknown,1,80.0
4375,johndean,-1,unknown,1,20.0
4376,johnellis,0,unknown,1,93.0
4377,johnfrank,-1,unknown,1,5.0
4378,johngonzales,-1,unknown,1,100.0
4379,johnhall,-1,unknown,1,113.0
4380,johnharrington,-1,unknown,1,161.0
4381,johnharrison,1,unknown,1,124.0
4382,johnhill,-1,unknown,1,95.0
4383,johnjohnson,-1,unknown,1,46.0
4384,johnmartin,-1,unknown,1,121.0
4385,johnmoreno,0,unknown,1,113.0
4386,johnny05,-1,unknown,1,50.0
4387,johnny67,-1,unknown,1,123.0
4388,johnnygreene,-1,unknown,1,126.0
4389,johnnymitchell,-1,unknown,1,64.0
4390,johnparker,0,unknown,1,32.0
4391,johnreid,-1,unknown,1,129.0
4392,johnsonandrew,1,unknown,1,140.0
4393,johnsonanita,1,unknown,1,65.0
4394,johnsonanne,-1,unknown,1,49.0
4395,johnsonanthony,-1,unknown,1,117.0
4396,johnsonanthony,-1,unknown,1,76.0
4397,johnsonautumn,-1,unknown,1,69.0
4398,johnsoncameron,-1,unknown,1,69.0
4399,johnsoncharles,0,unknown,1,85.0
4400,johnsonchristina,0,unknown,1,109.0
4401,johnsonchristopher,1,unknown,1,72.0
4402,johnsonchristopher,1,unknown,1,109.0
4403,johnsonclaudia,-1,unknown,1,89.0
4404,johnsondaniel,0,unknown,1,19.0
4405,johnsondarlene,-1,unknown,1,160.0
4406,johnsondebbie,-1,unknown,1,133.0
4407,johnsonerica,0,unknown,1,79.0
4408,johnsonernest,-1,unknown,1,124.0
4409,johnsonheather,-1,unknown,1,49.0
4410,johnsonholly,-1,unknown,1,101.0
4411,johnsonjeffrey,-1,unknown,1,90.0
4412,johnsonjessica,-1,unknown,1,131.0
4413,johnsonjillian,-1,unknown,1,94.0
4414,johnsonjohn,1,unknown,1,26.0
4415,johnsonjoseph,-1,unknown,1,70.0
4416,johnsonjoseph,-1,unknown,1,48.0
4417,johnsonjoy,-1,unknown,1,78.0
4418,johnsonkathleen,0,unknown,1,87.0
4419,johnsonkenneth,-1,unknown,1,23.0
4420,johnsonkristina,-1,unknown,1,105.0
4421,johnsonleah,-1,unknown,1,32.0
4422,johnsonleon,-1,unknown,1,148.0
4423,johnsonlonnie,-1,unknown,1,109.0
4424,johnsonsarah,1,unknown,1,162.0
4425,johnsonsarah,1,unknown,1,59.0
4426,johnsonscott,1,unknown,1,78.0
4427,johnsonshane,-1,unknown,1,68.0
4428,johnsonsteven,1,unknown,1,46.0
4429,johnsontammy,0,unknown,1,136.0
4430,johnsontyler,0,unknown,1,138.0
4431,johnssherry,-1,unknown,1,53.0
4432,johnstonmichelle,-1,unknown,1,104.0
4433,johntapia,-1,unknown,1,152.0
4434,johnthompson,-1,unknown,1,50.0
4435,johnvillegas,-1,unknown,1,151.0
4436,johnwagner,-1,unknown,1,81.0
4437,johnwalker,0,unknown,1,109.0
4438,johnwhite,-1,unknown,1,118.0
4439,johnwilson,1,unknown,1,65.0
4440,johnyoung,0,unknown,1,79.0
4441,jon28,-1,unknown,1,111.0
4442,jon52,-1,unknown,1,38.0
4443,jonathan03,-1,unknown,1,93.0
4444,jonathan03,-1,unknown,1,142.0
4445,jonathan11,-1,unknown,1,57.0
4446,jonathan19,1,unknown,1,103.0
4447,jonathan40,0,unknown,1,124.0
4448,jonathan70,0,unknown,1,100.0
4449,jonathan73,1,unknown,1,134.0
4450,jonathan80,1,unknown,1,106.0
4451,jonathan82,-1,unknown,1,87.0
4452,jonathan83,-1,unknown,1,133.0
4453,jonathan91,0,unknown,1,116.0
4454,jonathan95,-1,unknown,1,136.0
4455,jonathanaguirre,-1,unknown,1,142.0
4456,jonathanbartlett,-1,unknown,1,81.0
4457,jonathanburnett,-1,unknown,1,79.0
4458,jonathandavis,1,unknown,1,112.0
4459,jonathangardner,-1,unknown,1,44.0
4460,jonathangray,-1,unknown,1,150.0
4461,jonathanhumphrey,-1,unknown,1,50.0
4462,jonathanhunt,-1,unknown,1,111.0
4463,jonathanjackson,-1,unknown,1,135.0
4464,jonathanlopez,-1,unknown,1,130.0
4465,jonathanmeyer,-1,unknown,1,98.0
4466,jonathanrobertson,-1,unknown,1,162.0
4467,jonathansmith,-1,unknown,1,48.0
4468,jonathansmith,-1,unknown,1,84.0
4469,jonathonharrell,-1,unknown,1,88.0
4470,jonesashley,1,unknown,1,158.0
4471,jonesbarry,-1,unknown,1,111.0
4472,jonesbrenda,-1,unknown,1,161.0
4473,jonesbrianna,-1,unknown,1,170.0
4474,jonesbryan,-1,unknown,1,130.0
4475,joneschristine,1,unknown,1,173.0
4476,jonesgerald,-1,unknown,1,68.0
4477,jonesheidi,-1,unknown,1,38.0
4478,jonesjanet,-1,unknown,1,34.0
4479,jonesjeffery,-1,unknown,1,18.0
4480,jonesjennifer,0,unknown,1,141.0
4481,joneskayla,1,unknown,1,113.0
4482,joneskenneth,1,unknown,1,85.0
4483,joneskyle,0,unknown,1,129.0
4484,joneslisa,1,unknown,1,136.0
4485,jonesmarcus,-1,unknown,1,18.0
4486,jonesmary,1,unknown,1,96.0
4487,jonesmatthew,1,unknown,1,171.0
4488,jonesmichael,1,unknown,1,71.0
4489,jonesmichelle,1,unknown,1,66.0
4490,jonesnancy,-1,unknown,1,62.0
4491,jonesrichard,0,unknown,1,131.0
4492,jonesryan,0,unknown,1,142.0
4493,jonessara,-1,unknown,1,40.0
4494,jonestamara,-1,unknown,1,34.0
4495,joneswilliam,0,unknown,1,55.0
4496,jongonzalez,-1,unknown,1,33.0
4497,jonmontoya,-1,unknown,1,107.0
4498,jonruiz,-1,unknown,1,22.0
4499,jordan44,-1,unknown,1,140.0
4500,jordananthony,-1,unknown,1,68.0
4501,jordanbrian,-1,unknown,1,97.0
4502,jordancraig,-1,unknown,1,72.0
4503,jordanjeremy,-1,unknown,1,149.0
4504,jordanjoseph,0,unknown,1,122.0
4505,jordannicole,0,unknown,1,191.0
4506,jorge41,-1,unknown,1,155.0
4507,jorge67,-1,unknown,1,158.0
4508,jorge73,-1,unknown,1,86.0
4509,jorgebrown,-1,unknown,1,74.0
4510,jorgebryant,-1,unknown,1,111.0
4511,jorgehaney,-1,unknown,1,31.0
4512,jorgemooney,-1,unknown,1,97.0
4513,jose06,-1,unknown,1,130.0
4514,jose31,-1,unknown,1,136.0
4515,jose32,1,unknown,1,93.0
4516,jose41,-1,unknown,1,96.0
4517,jose46,-1,unknown,1,66.0
4518,jose77,-1,unknown,1,75.0
4519,jose88,-1,unknown,1,122.0
4520,jose98,0,unknown,1,14.0
4521,josecooke,-1,unknown,1,48.0
4522,josejohnson,1,unknown,1,119.0
4523,josejones,-1,unknown,1,75.0
4524,josemedina,-1,unknown,1,97.0
4525,josenolan,0,unknown,1,95.0
4526,joseph00,-1,unknown,1,117.0
4527,joseph05,1,unknown,1,118.0
4528,joseph15,-1,unknown,1,74.0
4529,joseph15,-1,unknown,1,98.0
4530,joseph19,-1,unknown,1,42.0
4531,joseph20,1,unknown,1,37.0
4532,joseph21,-1,unknown,1,144.0
4533,joseph22,-1,unknown,1,179.0
4534,joseph24,0,unknown,1,101.0
4535,joseph31,1,unknown,1,144.0
4536,joseph33,0,unknown,1,97.0
4537,joseph38,0,unknown,1,110.0
4538,joseph45,1,unknown,1,49.0
4539,joseph57,1,unknown,1,129.0
4540,joseph80,1,unknown,1,114.0
4541,joseph89,0,unknown,1,97.0
4542,joseph95,0,unknown,1,79.0
4543,joseph95,0,unknown,1,102.0
4544,joseph98,-1,unknown,1,30.0
4545,josephalvarado,1,unknown,1,107.0
4546,josephbrown,-1,unknown,1,85.0
4547,josephburke,-1,unknown,1,75.0
4548,josephcook,-1,unknown,1,138.0
4549,josephdavid,-1,unknown,1,114.0
4550,josephfaulkner,-1,unknown,1,83.0
4551,josephfischer,-1,unknown,1,91.0
4552,josephford,-1,unknown,1,113.0
4553,josephfry,-1,unknown,1,162.0
4554,josephfuller,-1,unknown,1,67.0
4555,josephholmes,-1,unknown,1,31.0
4556,josephhowell,-1,unknown,1,101.0
4557,josephjones,1,unknown,1,198.0
4558,josephlogan,-1,unknown,1,42.0
4559,josephluna,-1,unknown,1,26.0
4560,josephmarshall,-1,unknown,1,106.0
4561,josephmelton,-1,unknown,1,107.0
4562,josephpalmer,-1,unknown,1,138.0
4563,josephramsey,-1,unknown,1,127.0
4564,josephsalas,-1,unknown,1,144.0
4565,josephsherman,1,unknown,1,40.0
4566,josephsmith,0,unknown,1,83.0
4567,josephsmith,0,unknown,1,67.0
4568,josephsnyder,-1,unknown,1,133.0
4569,josephwilliams,1,unknown,1,134.0
4570,josephwilson,1,unknown,1,66.0
4571,joserodriguez,-1,unknown,1,72.0
4572,josewalsh,-1,unknown,1,43.0
4573,josewells,-1,unknown,1,108.0
4574,joshua01,1,unknown,1,28.0
4575,joshua35,0,unknown,1,13.0
4576,joshua42,-1,unknown,1,72.0
4577,joshua51,1,unknown,1,102.0
4578,joshua54,-1,unknown,1,7.0
4579,joshuacox,1,unknown,1,106.0
4580,joshuadominguez,-1,unknown,1,119.0
4581,joshuaduncan,-1,unknown,1,114.0
4582,joshuaduncan,-1,unknown,1,126.0
4583,joshuaflores,-1,unknown,1,109.0
4584,joshuagilmore,-1,unknown,1,84.0
4585,joshuahall,-1,unknown,1,117.0
4586,joshuanavarro,-1,unknown,1,61.0
4587,joshuaolson,0,unknown,1,103.0
4588,joshuapeters,-1,unknown,1,76.0
4589,joshuaruiz,-1,unknown,1,173.0
4590,joshuastanton,-1,unknown,1,64.0
4591,joshuastark,-1,unknown,1,97.0
4592,joshuawilliams,1,unknown,1,112.0
4593,joyce99,-1,unknown,1,60.0
4594,joycechristopher,-1,unknown,1,106.0
4595,joyceterry,-1,unknown,1,126.0
4596,jparsons,-1,unknown,1,153.0
4597,jpena,1,unknown,1,122.0
4598,jperez,0,unknown,1,184.0
4599,jphelps,-1,unknown,1,104.0
4600,jprice,1,unknown,1,114.0
4601,jramirez,0,unknown,1,102.0
4602,jrichardson,-1,unknown,1,177.0
4603,jroberts,-1,unknown,1,51.0
4604,jschneider,-1,unknown,1,101.0
4605,jsims,-1,unknown,1,115.0
4606,jsmith,0,unknown,1,36.0
4607,jsmith,0,unknown,1,59.0
4608,jsmith,0,unknown,1,96.0
4609,jsnyder,-1,unknown,1,23.0
4610,jstevens,-1,unknown,1,56.0
4611,jthornton,-1,unknown,1,65.0
4612,jturner,0,unknown,1,173.0
4613,juan18,-1,unknown,1,89.0
4614,juan22,-1,unknown,1,102.0
4615,juan42,-1,unknown,1,114.0
4616,juan67,-1,unknown,1,122.0
4617,juan69,0,unknown,1,84.0
4618,juan76,1,unknown,1,138.0
4619,juan89,-1,unknown,1,168.0
4620,juanclark,-1,unknown,1,124.0
4621,juanfreeman,-1,unknown,1,87.0
4622,juangarcia,-1,unknown,1,102.0
4623,juanhill,-1,unknown,1,74.0
4624,juanlewis,-1,unknown,1,94.0
4625,juanluna,-1,unknown,1,98.0
4626,juanwilliams,-1,unknown,1,151.0
4627,juarezstacey,-1,unknown,1,70.0
4628,judith07,-1,unknown,1,130.0
4629,judithsmith,-1,unknown,1,113.0
4630,judithtrujillo,-1,unknown,1,132.0
4631,judymorrison,-1,unknown,1,82.0
4632,judyparker,-1,unknown,1,132.0
4633,julia16,-1,unknown,1,76.0
4634,julia41,-1,unknown,1,55.0
4635,julia48,-1,unknown,1,88.0
4636,julia50,-1,unknown,1,90.0
4637,julia77,-1,unknown,1,142.0
4638,julia91,-1,unknown,1,86.0
4639,juliaadams,-1,unknown,1,62.0
4640,juliatate,-1,unknown,1,87.0
4641,juliawilliams,1,unknown,1,153.0
4642,julie02,0,unknown,1,75.0
4643,julie32,-1,unknown,1,47.0
4644,julie79,-1,unknown,1,153.0
4645,julie81,-1,unknown,1,27.0
4646,julie89,-1,unknown,1,150.0
4647,julie95,0,unknown,1,155.0
4648,julie97,-1,unknown,1,84.0
4649,juliecabrera,-1,unknown,1,149.0
4650,juliecampbell,1,unknown,1,162.0
4651,juliefernandez,-1,unknown,1,188.0
4652,juliefrench,-1,unknown,1,109.0
4653,juliegates,-1,unknown,1,139.0
4654,juliejohnson,0,unknown,1,97.0
4655,juliemalone,-1,unknown,1,135.0
4656,juliemoran,-1,unknown,1,98.0
4657,juliesandoval,-1,unknown,1,114.0
4658,juliesims,-1,unknown,1,53.0
4659,justin04,-1,unknown,1,101.0
4660,justin13,-1,unknown,1,105.0
4661,justin14,-1,unknown,1,102.0
4662,justin15,-1,unknown,1,116.0
4663,justin20,1,unknown,1,82.0
4664,justin21,1,unknown,1,78.0
4665,justin26,-1,unknown,1,69.0
4666,justin27,-1,unknown,1,48.0
4667,justin30,1,unknown,1,102.0
4668,justin32,-1,unknown,1,153.0
4669,justin46,0,unknown,1,175.0
4670,justin86,-1,unknown,1,40.0
4671,justin91,-1,unknown,1,55.0
4672,justin96,0,unknown,1,170.0
4673,justinanderson,1,unknown,1,54.0
4674,justincampos,0,unknown,1,132.0
4675,justinchavez,-1,unknown,1,77.0
4676,justindavis,-1,unknown,1,98.0
4677,justingarza,-1,unknown,1,12.0
4678,justingates,-1,unknown,1,102.0
4679,justinhenry,-1,unknown,1,177.0
4680,justinhughes,0,unknown,1,98.0
4681,justinjones,-1,unknown,1,51.0
4682,justinlarson,-1,unknown,1,111.0
4683,justinlarson,-1,unknown,1,27.0
4684,justinmassey,-1,unknown,1,60.0
4685,justinnelson,-1,unknown,1,71.0
4686,justinorr,-1,unknown,1,161.0
4687,justinreyes,-1,unknown,1,178.0
4688,justinreynolds,-1,unknown,1,96.0
4689,justinschultz,-1,unknown,1,146.0
4690,justinwalters,-1,unknown,1,89.0
4691,jwagner,0,unknown,1,66.0
4692,jware,-1,unknown,1,77.0
4693,jwebb,0,unknown,1,143.0
4694,jwebb,0,unknown,1,64.0
4695,jwheeler,1,unknown,1,90.0
4696,jwilliams,0,unknown,1,19.0
4697,jwilliams,0,unknown,1,149.0
4698,jwilson,0,unknown,1,136.0
4699,jwilson,0,unknown,1,144.0
4700,jwinters,1,unknown,1,141.0
4701,jwolfe,-1,unknown,1,168.0
4702,jwood,0,unknown,1,136.0
4703,jwoods,-1,unknown,1,67.0
4704,jwoods,-1,unknown,1,73.0
4705,jwyatt,-1,unknown,1,77.0
4706,jyoung,1,unknown,1,76.0
4707,kacosta,-1,unknown,1,116.0
4708,kaitlin28,-1,unknown,1,105.0
4709,kaitlin65,-1,unknown,1,53.0
4710,kaitlinpierce,-1,unknown,1,34.0
4711,kaitlyn35,-1,unknown,1,168.0
4712,kaitlynbarrett,-1,unknown,1,87.0
4713,kaitlynsilva,-1,unknown,1,54.0
4714,karabaker,-1,unknown,1,162.0
4715,karashea,-1,unknown,1,34.0
4716,karataylor,-1,unknown,1,99.0
4717,karen00,0,unknown,1,167.0
4718,karen03,-1,unknown,1,147.0
4719,karen06,-1,unknown,1,142.0
4720,karen09,-1,unknown,1,154.0
4721,karen12,1,unknown,1,70.0
4722,karen12,1,unknown,1,139.0
4723,karen21,1,unknown,1,124.0
4724,karen23,-1,unknown,1,68.0
4725,karen24,0,unknown,1,182.0
4726,karen39,1,unknown,1,129.0
4727,karen40,0,unknown,1,120.0
4728,karen65,-1,unknown,1,50.0
4729,karen70,-1,unknown,1,153.0
4730,karen77,1,unknown,1,25.0
4731,karen81,-1,unknown,1,113.0
4732,karen90,1,unknown,1,138.0
4733,karenblack,-1,unknown,1,94.0
4734,karenbridges,-1,unknown,1,91.0
4735,karenbush,-1,unknown,1,123.0
4736,karencampbell,-1,unknown,1,115.0
4737,karenchristian,-1,unknown,1,94.0
4738,karendavis,1,unknown,1,94.0
4739,karendennis,-1,unknown,1,131.0
4740,karengamble,-1,unknown,1,159.0
4741,karenhernandez,1,unknown,1,77.0
4742,karenkelly,-1,unknown,1,89.0
4743,karenleon,-1,unknown,1,176.0
4744,karenmiller,1,unknown,1,174.0
4745,karenmoore,-1,unknown,1,134.0
4746,karenscott,-1,unknown,1,108.0
4747,karenstanley,-1,unknown,1,45.0
4748,karenstewart,-1,unknown,1,154.0
4749,kari34,-1,unknown,1,127.0
4750,kari58,-1,unknown,1,103.0
4751,karianderson,-1,unknown,1,165.0
4752,kariwatts,-1,unknown,1,119.0
4753,karlbender,-1,unknown,1,79.0
4754,katelyn56,-1,unknown,1,75.0
4755,katelyn62,-1,unknown,1,177.0
4756,katelynallen,-1,unknown,1,52.0
4757,katherine25,-1,unknown,1,96.0
4758,katherine35,-1,unknown,1,145.0
4759,katherine77,0,unknown,1,89.0
4760,katherine81,0,unknown,1,164.0
4761,katherineboyle,-1,unknown,1,127.0
4762,katherinecampbell,-1,unknown,1,59.0
4763,katherinedavis,-1,unknown,1,109.0
4764,katherineharding,-1,unknown,1,48.0
4765,katherinekramer,-1,unknown,1,85.0
4766,katherinemcconnell,-1,unknown,1,112.0
4767,katherineparker,-1,unknown,1,82.0
4768,kathleen03,-1,unknown,1,52.0
4769,kathleen03,-1,unknown,1,111.0
4770,kathleen20,-1,unknown,1,85.0
4771,kathleen30,-1,unknown,1,83.0
4772,kathleen42,-1,unknown,1,156.0
4773,kathleen50,-1,unknown,1,130.0
4774,kathleen62,-1,unknown,1,119.0
4775,kathleen82,0,unknown,1,164.0
4776,kathleen86,-1,unknown,1,142.0
4777,kathleen95,-1,unknown,1,103.0
4778,kathleen96,-1,unknown,1,136.0
4779,kathleenbrown,0,unknown,1,70.0
4780,kathleenhall,-1,unknown,1,88.0
4781,kathleennorman,-1,unknown,1,195.0
4782,kathryn48,-1,unknown,1,79.0
4783,kathryn65,-1,unknown,1,70.0
4784,kathrynbishop,-1,unknown,1,134.0
4785,kathryncarey,-1,unknown,1,30.0
4786,kathrynfrost,-1,unknown,1,59.0
4787,kathrynmartinez,-1,unknown,1,79.0
4788,kathryntaylor,-1,unknown,1,50.0
4789,kathy15,-1,unknown,1,109.0
4790,kathy25,-1,unknown,1,116.0
4791,kathy38,-1,unknown,1,154.0
4792,kathybates,-1,unknown,1,60.0
4793,katie28,-1,unknown,1,48.0
4794,katie32,-1,unknown,1,92.0
4795,katie45,0,unknown,1,96.0
4796,katie66,-1,unknown,1,39.0
4797,katie81,-1,unknown,1,168.0
4798,katie83,0,unknown,1,70.0
4799,katieclark,-1,unknown,1,44.0
4800,katieleon,-1,unknown,1,130.0
4801,katiemcdonald,-1,unknown,1,126.0
4802,katiemurray,0,unknown,1,126.0
4803,katrina87,-1,unknown,1,70.0
4804,katrinafrey,-1,unknown,1,158.0
4805,katrinajohnson,-1,unknown,1,40.0
4806,katrinawilliams,-1,unknown,1,54.0
4807,kaufmanholly,-1,unknown,1,166.0
4808,kaufmanmelissa,-1,unknown,1,152.0
4809,kayla14,-1,unknown,1,42.0
4810,kayla34,-1,unknown,1,88.0
4811,kayla56,-1,unknown,1,47.0
4812,kayla61,-1,unknown,1,60.0
4813,kayla65,-1,unknown,1,168.0
4814,kayla71,-1,unknown,1,67.0
4815,kaylabell,-1,unknown,1,50.0
4816,kaylahorton,-1,unknown,1,41.0
4817,kaylamiller,-1,unknown,1,59.0
4818,kaylaowen,-1,unknown,1,96.0
4819,kaylaterrell,-1,unknown,1,90.0
4820,kayleestark,-1,unknown,1,109.0
4821,kbarajas,-1,unknown,1,42.0
4822,kbates,-1,unknown,1,127.0
4823,kbond,-1,unknown,1,128.0
4824,kbowman,-1,unknown,1,128.0
4825,kbrock,-1,unknown,1,85.0
4826,kbrooks,-1,unknown,1,124.0
4827,kbrown,0,unknown,1,77.0
4828,kcampos,0,unknown,1,89.0
4829,kcarlson,-1,unknown,1,81.0
4830,kcarpenter,0,unknown,1,191.0
4831,kcharles,-1,unknown,1,62.0
4832,kchavez,1,unknown,1,144.0
4833,kchoi,-1,unknown,1,57.0
4834,kclark,1,unknown,1,181.0
4835,kcohen,-1,unknown,1,45.0
4836,kcole,1,unknown,1,136.0
4837,kcontreras,-1,unknown,1,68.0
4838,kcooper,0,unknown,1,58.0
4839,kdavid,-1,unknown,1,119.0
4840,kdavidson,-1,unknown,1,68.0
4841,kdavis,1,unknown,1,102.0
4842,kdelacruz,-1,unknown,1,24.0
4843,kdominguez,-1,unknown,1,142.0
4844,kduncan,0,unknown,1,144.0
4845,kdunn,1,unknown,1,137.0
4846,keith08,0,unknown,1,161.0
4847,keith25,-1,unknown,1,21.0
4848,keith48,0,unknown,1,94.0
4849,keith74,-1,unknown,1,90.0
4850,keithdavis,-1,unknown,1,22.0
4851,keithdixon,-1,unknown,1,136.0
4852,keithgill,-1,unknown,1,33.0
4853,keithherman,-1,unknown,1,88.0
4854,kellerashlee,-1,unknown,1,143.0
4855,kellerdustin,-1,unknown,1,109.0
4856,kellerscott,-1,unknown,1,112.0
4857,kelleynathan,-1,unknown,1,157.0
4858,kelleyphillip,-1,unknown,1,106.0
4859,kelleytodd,-1,unknown,1,100.0
4860,kelli16,-1,unknown,1,80.0
4861,kellie41,-1,unknown,1,136.0
4862,kellie59,-1,unknown,1,158.0
4863,kelly09,0,unknown,1,85.0
4864,kelly12,-1,unknown,1,126.0
4865,kelly18,1,unknown,1,92.0
4866,kelly22,0,unknown,1,107.0
4867,kelly29,0,unknown,1,50.0
4868,kelly33,-1,unknown,1,39.0
4869,kelly38,0,unknown,1,108.0
4870,kelly41,1,unknown,1,116.0
4871,kelly46,1,unknown,1,123.0
4872,kelly59,1,unknown,1,84.0
4873,kelly64,-1,unknown,1,160.0
4874,kelly65,0,unknown,1,77.0
4875,kelly66,0,unknown,1,65.0
4876,kelly67,-1,unknown,1,82.0
4877,kellyarmstrong,-1,unknown,1,27.0
4878,kellycohen,-1,unknown,1,100.0
4879,kellydavid,-1,unknown,1,134.0
4880,kellyfitzgerald,-1,unknown,1,89.0
4881,kellygates,-1,unknown,1,102.0
4882,kellyjason,-1,unknown,1,107.0
4883,kellyjesse,-1,unknown,1,70.0
4884,kellykayla,-1,unknown,1,56.0
4885,kellylaura,-1,unknown,1,91.0
4886,kellyluke,-1,unknown,1,141.0
4887,kellymatthew,-1,unknown,1,101.0
4888,kellymcdaniel,-1,unknown,1,163.0
4889,kellyolsen,-1,unknown,1,79.0
4890,kellyreginald,-1,unknown,1,76.0
4891,kellystacey,-1,unknown,1,87.0
4892,kellystephen,-1,unknown,1,49.0
4893,kellysuarez,-1,unknown,1,197.0
4894,kellysullivan,-1,unknown,1,127.0
4895,kellythomas,-1,unknown,1,133.0
4896,kellyyoung,-1,unknown,1,88.0
4897,kelsey30,-1,unknown,1,106.0
4898,kelsey36,-1,unknown,1,136.0
4899,kelsey54,0,unknown,1,21.0
4900,kelsey59,-1,unknown,1,70.0
4901,kelsey88,-1,unknown,1,145.0
4902,kelseybaker,-1,unknown,1,119.0
4903,kelseyhenderson,-1,unknown,1,172.0
4904,kelseyjames,-1,unknown,1,91.0
4905,kelseymyers,-1,unknown,1,141.0
4906,kelseystephens,-1,unknown,1,153.0
4907,kelseyweaver,-1,unknown,1,141.0
4908,kendra49,0,unknown,1,63.0
4909,kendra51,-1,unknown,1,99.0
4910,kendracampbell,-1,unknown,1,100.0
4911,kendramurillo,-1,unknown,1,101.0
4912,kendravillegas,-1,unknown,1,116.0
4913,kennedyadam,-1,unknown,1,136.0
4914,kennedyashley,-1,unknown,1,92.0
4915,kennedyjoy,1,unknown,1,130.0
4916,kennedymichael,-1,unknown,1,84.0
4917,kennedyshawna,-1,unknown,1,168.0
4918,kenneth02,0,unknown,1,190.0
4919,kenneth04,-1,unknown,1,90.0
4920,kenneth11,0,unknown,1,94.0
4921,kenneth36,1,unknown,1,119.0
4922,kenneth49,-1,unknown,1,6.0
4923,kenneth53,-1,unknown,1,123.0
4924,kenneth91,0,unknown,1,75.0
4925,kenneth93,0,unknown,1,61.0
4926,kenneth94,-1,unknown,1,55.0
4927,kennethfoster,-1,unknown,1,158.0
4928,kennethjohnson,-1,unknown,1,123.0
4929,kennethkelly,-1,unknown,1,39.0
4930,kennethlopez,1,unknown,1,109.0
4931,kennethmitchell,0,unknown,1,75.0
4932,kennethmorris,-1,unknown,1,76.0
4933,kennetholson,-1,unknown,1,62.0
4934,kenneththomas,0,unknown,1,129.0
4935,kennethwatkins,-1,unknown,1,116.0
4936,kennethwebb,-1,unknown,1,35.0
4937,kennethwilliams,-1,unknown,1,82.0
4938,kennethyoung,-1,unknown,1,110.0
4939,kent83,-1,unknown,1,125.0
4940,kerickson,-1,unknown,1,131.0
