entity_id,source,dominant_topic,cluster_label,topic_weights
airbnb_276,Airbnb,0,5,"[np.float64(0.11714686837158515), np.float64(0.0), np.float64(0.006223846491869033), np.float64(0.0), np.float64(0.04438621351264134), np.float64(0.0), np.float64(0.0), np.float64(0.002396562255932733)]"
airbnb_277,Airbnb,0,2,"[np.float64(0.15988116210830566), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0017594527874039566), np.float64(0.03639629438472667), np.float64(0.0), np.float64(0.0)]"
airbnb_278,Airbnb,2,5,"[np.float64(0.08725413001568601), np.float64(0.0), np.float64(0.10671405127971771), np.float64(0.0015694804240212975), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_279,Airbnb,0,2,"[np.float64(0.09657498208193419), np.float64(0.0), np.float64(0.0), np.float64(0.01710900705287859), np.float64(0.024666409868472374), np.float64(0.004184729571532056), np.float64(0.01219023009576376), np.float64(0.0)]"
airbnb_280,Airbnb,4,5,"[np.float64(0.067672343127334), np.float64(0.0), np.float64(0.006153151237525648), np.float64(0.0), np.float64(0.10971129311650027), np.float64(0.0), np.float64(0.005094088630830034), np.float64(0.0)]"
airbnb_281,Airbnb,5,0,"[np.float64(0.06758216304773264), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.002890375035227476), np.float64(0.09095239997763305), np.float64(0.007244348355154965), np.float64(0.002085191418351078)]"
airbnb_282,Airbnb,6,5,"[np.float64(0.026222342559931014), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.020572932245510392), np.float64(0.0), np.float64(0.30109169370592737), np.float64(0.0)]"
airbnb_283,Airbnb,0,5,"[np.float64(0.1295408574492139), np.float64(0.0), np.float64(0.0), np.float64(0.024716404843019676), np.float64(0.0), np.float64(0.0017292793832592317), np.float64(0.0), np.float64(0.0)]"
airbnb_284,Airbnb,6,5,"[np.float64(0.03807574649791862), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.044046039538391125), np.float64(0.0667584601357762), np.float64(0.08039740973619496), np.float64(0.0)]"
airbnb_285,Airbnb,2,2,"[np.float64(0.08598428394088148), np.float64(0.0), np.float64(0.17171169543861053), np.float64(0.0), np.float64(0.032167472707706715), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_286,Airbnb,5,5,"[np.float64(0.02809325591324063), np.float64(0.0), np.float64(0.08336102346509687), np.float64(0.0), np.float64(0.0), np.float64(0.28150137694534466), np.float64(0.0), np.float64(0.0003134164171122282)]"
airbnb_287,Airbnb,0,5,"[np.float64(0.11430990367814127), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.013681069389348308), np.float64(0.0), np.float64(0.0023618490777713884), np.float64(0.00014192100295895877)]"
airbnb_288,Airbnb,0,2,"[np.float64(0.1792987079460084), np.float64(0.002375337150854256), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07139147195995596), np.float64(0.0), np.float64(0.0)]"
airbnb_289,Airbnb,6,5,"[np.float64(0.044765980440790824), np.float64(0.0), np.float64(0.0014980050215510795), np.float64(0.0), np.float64(0.015085759023314693), np.float64(0.003458218990678856), np.float64(0.2653984058964008), np.float64(0.0)]"
airbnb_290,Airbnb,0,0,"[np.float64(0.11489997747791558), np.float64(0.0), np.float64(0.0), np.float64(0.011835360506178824), np.float64(0.02514875343984921), np.float64(0.0), np.float64(0.007970875544267323), np.float64(0.0)]"
airbnb_291,Airbnb,6,2,"[np.float64(0.03436909255652132), np.float64(0.0), np.float64(0.013251962491944033), np.float64(0.0), np.float64(0.0025382345335619714), np.float64(0.024185727536237746), np.float64(0.14363318613088327), np.float64(0.008486435202307248)]"
airbnb_292,Airbnb,0,0,"[np.float64(0.1318691734068516), np.float64(0.0), np.float64(0.0), np.float64(0.030193098456644318), np.float64(0.0), np.float64(0.0157770161197485), np.float64(0.0), np.float64(0.0)]"
airbnb_293,Airbnb,6,5,"[np.float64(0.09206891232600445), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.12368348406476794), np.float64(0.0018132348127393074)]"
airbnb_294,Airbnb,5,2,"[np.float64(0.04347280279632964), np.float64(0.0), np.float64(0.017279410421098974), np.float64(0.006497584739128325), np.float64(0.0), np.float64(0.12270253245116845), np.float64(0.006899009849994569), np.float64(0.0018463776048627558)]"
airbnb_295,Airbnb,5,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.030852346505858753), np.float64(0.006363940907902835), np.float64(0.42323093219770264), np.float64(0.0), np.float64(0.0)]"
airbnb_296,Airbnb,0,2,"[np.float64(0.06824283935684589), np.float64(0.0), np.float64(0.007450325298629411), np.float64(0.0), np.float64(0.0036297419006791625), np.float64(0.028445439774722137), np.float64(0.0), np.float64(0.005708597994771944)]"
airbnb_297,Airbnb,5,5,"[np.float64(0.06484117252796887), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07497458441656588), np.float64(0.00793504128305941), np.float64(0.0)]"
airbnb_298,Airbnb,0,5,"[np.float64(0.14141539573409048), np.float64(0.0), np.float64(0.005686833955070976), np.float64(0.0), np.float64(0.046217279543166484), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_299,Airbnb,4,5,"[np.float64(0.04908170778042459), np.float64(0.0), np.float64(0.0), np.float64(0.06803782174313187), np.float64(0.10358676873767193), np.float64(0.0), np.float64(0.01754661135059756), np.float64(0.0008746844945078867)]"
airbnb_300,Airbnb,4,2,"[np.float64(0.0), np.float64(9.145943739957632e-07), np.float64(0.0), np.float64(0.0), np.float64(0.3894370467295276), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_301,Airbnb,0,0,"[np.float64(0.10390907220637369), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.06150528174876579), np.float64(0.005627046547933868), np.float64(0.0)]"
airbnb_302,Airbnb,4,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.19875949856179415), np.float64(0.0), np.float64(0.0), np.float64(0.001272805555535442)]"
airbnb_303,Airbnb,0,5,"[np.float64(0.13592549486663744), np.float64(0.0), np.float64(0.005236691028432398), np.float64(0.018279977774135585), np.float64(0.022829162041086194), np.float64(0.039648794547785984), np.float64(0.020236276685694894), np.float64(0.0)]"
airbnb_304,Airbnb,2,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.4076189660010895), np.float64(0.0), np.float64(0.0), np.float64(0.106931323454712), np.float64(0.01860186987700118), np.float64(0.004619750999344245)]"
airbnb_305,Airbnb,5,5,"[np.float64(6.157944109805516e-05), np.float64(0.0), np.float64(0.04433277402578516), np.float64(0.004571580367372358), np.float64(0.0), np.float64(0.1377213829676684), np.float64(0.035682535890659235), np.float64(0.0)]"
airbnb_309,Airbnb,4,5,"[np.float64(0.01613808597158853), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.22813928326659857), np.float64(0.1382303799874764), np.float64(0.0), np.float64(0.0014225709969838914)]"
airbnb_310,Airbnb,0,5,"[np.float64(0.10238256259145985), np.float64(0.0), np.float64(0.0), np.float64(0.003720785418443039), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00032358996494094664)]"
airbnb_311,Airbnb,0,0,"[np.float64(0.08917933383693882), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.08139126033156693), np.float64(0.008080057146582957)]"
airbnb_312,Airbnb,5,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.011850121676009868), np.float64(0.36955802145656574), np.float64(0.0), np.float64(0.0)]"
airbnb_313,Airbnb,0,0,"[np.float64(0.20893733028037953), np.float64(0.0021665877470002644), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.013838705349720743), np.float64(0.0), np.float64(0.0)]"
airbnb_314,Airbnb,0,0,"[np.float64(0.09743884593966753), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.006111136555757954), np.float64(0.0015209611637920094), np.float64(0.0), np.float64(0.0028124761291135098)]"
airbnb_316,Airbnb,0,5,"[np.float64(0.0872033575744947), np.float64(0.0), np.float64(0.005578853341650461), np.float64(0.0), np.float64(0.005211335447548645), np.float64(0.012514263093968797), np.float64(0.015163380282088999), np.float64(0.0)]"
airbnb_317,Airbnb,0,2,"[np.float64(0.13940625023356085), np.float64(0.0), np.float64(0.0074016977841775446), np.float64(0.0), np.float64(0.017622972028607367), np.float64(0.0), np.float64(0.0013726916408423914), np.float64(0.0)]"
airbnb_319,Airbnb,4,0,"[np.float64(0.012635192837127177), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11806781972295792), np.float64(0.11090455684150492), np.float64(0.0), np.float64(0.0)]"
airbnb_320,Airbnb,4,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.023387028345334494), np.float64(0.0), np.float64(0.1232085677167769), np.float64(0.06481489690366612), np.float64(0.016908613255646486), np.float64(0.0018648607100841725)]"
airbnb_321,Airbnb,0,5,"[np.float64(0.11706660533786818), np.float64(0.0), np.float64(0.0), np.float64(0.02929674980591514), np.float64(0.023877137333388275), np.float64(0.0), np.float64(0.0), np.float64(0.0003435861499391736)]"
airbnb_323,Airbnb,0,2,"[np.float64(0.038436563906290536), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0059333656146206), np.float64(0.0028003698164464066), np.float64(0.0180532083243341), np.float64(0.0)]"
airbnb_324,Airbnb,0,5,"[np.float64(0.12673437024213272), np.float64(0.0073029690108190335), np.float64(7.866093541516996e-06), np.float64(0.0), np.float64(0.0), np.float64(0.0005825741621414451), np.float64(0.0009955714161742658), np.float64(0.00366772794271225)]"
airbnb_325,Airbnb,0,5,"[np.float64(0.0904171935369205), np.float64(0.0), np.float64(0.002449321609655329), np.float64(0.0), np.float64(0.004522021519068622), np.float64(0.011003191240052087), np.float64(0.009534119657480425), np.float64(0.0)]"
airbnb_326,Airbnb,5,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.027274598638153572), np.float64(0.18225588654941835), np.float64(0.0), np.float64(0.0)]"
airbnb_327,Airbnb,2,5,"[np.float64(0.10181216733323634), np.float64(0.0), np.float64(0.12518115799069804), np.float64(0.0), np.float64(0.0), np.float64(0.07429428599668056), np.float64(0.0), np.float64(0.0005775412092533309)]"
airbnb_328,Airbnb,0,2,"[np.float64(0.03868955975699966), np.float64(0.0), np.float64(0.006621487297939193), np.float64(0.012182919619434428), np.float64(0.0010847531494755996), np.float64(0.0), np.float64(0.020733203358959437), np.float64(0.0)]"
airbnb_329,Airbnb,0,0,"[np.float64(0.09769050478365944), np.float64(0.0), np.float64(0.0), np.float64(0.009906381163956457), np.float64(0.04467864964879815), np.float64(0.0), np.float64(0.00848214747008391), np.float64(0.0)]"
airbnb_330,Airbnb,6,0,"[np.float64(0.1339980224783369), np.float64(0.010838139536917741), np.float64(0.0), np.float64(0.002946323105280245), np.float64(0.03246737692081711), np.float64(0.0), np.float64(0.1361962823875185), np.float64(0.0)]"
airbnb_331,Airbnb,0,0,"[np.float64(0.145770483764772), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.01800699968056642), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_332,Airbnb,4,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.13887907785161424), np.float64(0.0), np.float64(0.0), np.float64(0.0017673446599237488)]"
airbnb_333,Airbnb,0,0,"[np.float64(0.0749100463578139), np.float64(0.0), np.float64(0.003339172152116818), np.float64(0.023924257889124678), np.float64(0.023627968613860562), np.float64(0.0037453729038826925), np.float64(0.0012950269665703365), np.float64(0.0009566830736319271)]"
airbnb_334,Airbnb,2,0,"[np.float64(0.05678456960311156), np.float64(7.375206622557524e-06), np.float64(0.12956005219226677), np.float64(0.01388727996214863), np.float64(0.0), np.float64(0.006400196647437583), np.float64(0.0), np.float64(0.0003636087627172352)]"
airbnb_335,Airbnb,4,2,"[np.float64(0.010959541526094421), np.float64(0.0), np.float64(0.0003748534567252904), np.float64(0.0412785621764336), np.float64(0.12427575061408004), np.float64(0.0), np.float64(0.09914122044855007), np.float64(0.0)]"
airbnb_336,Airbnb,4,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.013579961439035925), np.float64(0.0), np.float64(0.20781921384894209), np.float64(0.0), np.float64(0.03059616423461862), np.float64(0.0)]"
airbnb_337,Airbnb,0,5,"[np.float64(0.09493208003972817), np.float64(0.0), np.float64(0.01169105660326205), np.float64(0.0035102201157071224), np.float64(0.003533149169696182), np.float64(0.0), np.float64(0.02312670477472086), np.float64(0.020774179917996197)]"
airbnb_338,Airbnb,5,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.04058026302000769), np.float64(0.1589935051392103), np.float64(0.0), np.float64(0.0)]"
airbnb_339,Airbnb,2,0,"[np.float64(0.10656044031162006), np.float64(0.0), np.float64(0.1797924895529021), np.float64(0.0), np.float64(0.04404231467310783), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_340,Airbnb,0,5,"[np.float64(0.09672781043204551), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_342,Airbnb,2,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.4084218472853465), np.float64(0.0), np.float64(0.03341522876853056), np.float64(0.0), np.float64(0.007762584311679657), np.float64(0.0)]"
airbnb_343,Airbnb,5,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.012365693146238662), np.float64(0.3093173865207594), np.float64(0.0), np.float64(0.0)]"
airbnb_344,Airbnb,0,2,"[np.float64(0.15954047925971898), np.float64(0.0), np.float64(0.0), np.float64(0.007985483940264547), np.float64(0.01508798883594019), np.float64(0.0), np.float64(0.019114548161682322), np.float64(0.0)]"
airbnb_345,Airbnb,0,5,"[np.float64(0.12454749612278404), np.float64(0.0), np.float64(0.0033266156862101826), np.float64(0.0), np.float64(0.016100744769138836), np.float64(0.005173184954636188), np.float64(0.0), np.float64(0.00012563894978443626)]"
airbnb_346,Airbnb,0,0,"[np.float64(0.11740457343621494), np.float64(0.0), np.float64(0.007880839477808573), np.float64(0.0), np.float64(0.031956943332716425), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_347,Airbnb,0,0,"[np.float64(0.0705547821418363), np.float64(0.0), np.float64(0.011821740817621364), np.float64(0.020072023467572767), np.float64(0.034151297274537404), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_349,Airbnb,5,5,"[np.float64(0.013199035227120477), np.float64(0.0), np.float64(0.018568151764280408), np.float64(0.0), np.float64(0.04498636589491531), np.float64(0.1245787839242572), np.float64(0.0), np.float64(0.0)]"
airbnb_350,Airbnb,6,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.03115930358173649), np.float64(0.0), np.float64(0.010047883463728827), np.float64(0.006602464752105504), np.float64(0.055540171090776615), np.float64(0.0)]"
airbnb_352,Airbnb,4,5,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.015175099732064571), np.float64(0.2345387666737353), np.float64(0.0026039067124507573), np.float64(0.05191565167449821), np.float64(0.0)]"
airbnb_353,Airbnb,0,2,"[np.float64(0.09466185022379521), np.float64(0.0), np.float64(0.003940938533147864), np.float64(0.0), np.float64(0.0), np.float64(0.00655749393818816), np.float64(0.003805772918946119), np.float64(0.0)]"
airbnb_354,Airbnb,4,2,"[np.float64(0.07273824012283761), np.float64(0.0), np.float64(0.0), np.float64(0.01307984145463317), np.float64(0.11080117062351187), np.float64(0.00625940521100973), np.float64(0.0), np.float64(0.0002239470519609733)]"
airbnb_355,Airbnb,0,0,"[np.float64(0.08827724740390969), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.018492514106961924), np.float64(0.0), np.float64(0.0), np.float64(0.0015686047620371896)]"
airbnb_356,Airbnb,0,2,"[np.float64(0.10793258842914555), np.float64(0.0), np.float64(0.016452429499898835), np.float64(0.009818405119649615), np.float64(0.02129313829802568), np.float64(0.0019513088479028546), np.float64(0.030615184369689415), np.float64(0.0)]"
airbnb_358,Airbnb,0,2,"[np.float64(0.07106603546690969), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.023458053692794353), np.float64(0.0), np.float64(0.0)]"
airbnb_359,Airbnb,7,0,"[np.float64(0.04353767228259872), np.float64(0.0), np.float64(0.0319474405357398), np.float64(0.004763255152279217), np.float64(0.003340002501450114), np.float64(0.024414825987201554), np.float64(0.009082482277965686), np.float64(0.3015595788966661)]"
airbnb_360,Airbnb,0,5,"[np.float64(0.08594324909851223), np.float64(0.0), np.float64(0.006351522866021488), np.float64(0.0), np.float64(0.018258942605072208), np.float64(0.04029210626643556), np.float64(0.0), np.float64(0.0)]"
airbnb_361,Airbnb,0,5,"[np.float64(0.07353371235324266), np.float64(0.0), np.float64(0.003360586916396927), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_362,Airbnb,6,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0035975186811933405), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.38565438387506024), np.float64(0.0)]"
airbnb_363,Airbnb,0,2,"[np.float64(0.11658872549418339), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.003081052211267531), np.float64(0.0), np.float64(0.009033380370607861), np.float64(0.0)]"
airbnb_364,Airbnb,6,5,"[np.float64(0.04181731176320261), np.float64(0.0), np.float64(0.0), np.float64(0.07734029755454239), np.float64(0.0), np.float64(0.0012738896608110789), np.float64(0.10035310504802167), np.float64(0.005266424643142028)]"
airbnb_365,Airbnb,0,5,"[np.float64(0.0604308516343415), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.024374318907716443), np.float64(0.0), np.float64(0.010453791585773234), np.float64(0.0)]"
airbnb_366,Airbnb,0,5,"[np.float64(0.10840956185849727), np.float64(0.0), np.float64(0.00038752415558836894), np.float64(0.002112726213449911), np.float64(0.0), np.float64(0.0), np.float64(0.07751271387624514), np.float64(0.0020435697551021855)]"
airbnb_367,Airbnb,2,5,"[np.float64(0.09105004671569657), np.float64(0.0), np.float64(0.26326839193912577), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.002301439969848366), np.float64(0.0)]"
airbnb_368,Airbnb,3,0,"[np.float64(0.04202558910011585), np.float64(0.0), np.float64(0.0), np.float64(0.06249451708904235), np.float64(0.008675688231500922), np.float64(0.0), np.float64(0.0168533315395402), np.float64(0.0)]"
airbnb_369,Airbnb,5,5,"[np.float64(0.06660094704279337), np.float64(0.0), np.float64(0.00011760113494323348), np.float64(0.00019132163181267807), np.float64(0.0), np.float64(0.07571876364818783), np.float64(0.004873526352660614), np.float64(0.0)]"
airbnb_370,Airbnb,0,5,"[np.float64(0.11903770813675471), np.float64(0.0), np.float64(0.0), np.float64(0.0036041559615545633), np.float64(0.012323494020306136), np.float64(0.03850823696328266), np.float64(0.0), np.float64(0.0)]"
airbnb_371,Airbnb,0,2,"[np.float64(0.08156028641245186), np.float64(0.00046410447846175504), np.float64(0.0067097606531849804), np.float64(0.01048837400459274), np.float64(0.023141341417036606), np.float64(0.00015567494687249611), np.float64(0.0), np.float64(0.0)]"
airbnb_372,Airbnb,0,2,"[np.float64(0.035256542094498855), np.float64(0.0), np.float64(0.001559375134342072), np.float64(0.0), np.float64(0.028327762170980344), np.float64(0.0058036129916823696), np.float64(0.00213526409073216), np.float64(0.0)]"
airbnb_373,Airbnb,0,2,"[np.float64(0.1262231516600481), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.005418166411208999), np.float64(0.03889184161287091), np.float64(0.0), np.float64(0.0)]"
airbnb_374,Airbnb,4,5,"[np.float64(0.028697481606766613), np.float64(0.0), np.float64(0.008301006501536312), np.float64(0.027852466601471854), np.float64(0.13654224147882563), np.float64(0.0), np.float64(0.001033123109982966), np.float64(0.0)]"
airbnb_375,Airbnb,0,5,"[np.float64(0.09692260278636027), np.float64(0.0), np.float64(0.0), np.float64(0.019909477365437536), np.float64(0.0), np.float64(0.0), np.float64(0.046071965338831324), np.float64(0.00037331137347791524)]"
airbnb_376,Airbnb,5,2,"[np.float64(0.08024654097309067), np.float64(0.0), np.float64(0.0008798004788390642), np.float64(0.0), np.float64(0.0), np.float64(0.17375309464961702), np.float64(0.0), np.float64(0.004834967179511442)]"
airbnb_377,Airbnb,4,0,"[np.float64(0.006917596970904221), np.float64(0.0), np.float64(0.02130723969936739), np.float64(0.0), np.float64(0.1736668015913094), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_378,Airbnb,0,0,"[np.float64(0.11969604866291417), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0665010680319122), np.float64(0.0), np.float64(0.00013272726007692567)]"
airbnb_379,Airbnb,4,2,"[np.float64(0.017699580184589222), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.05352882940100673), np.float64(0.0), np.float64(0.010342739056700072), np.float64(0.0)]"
airbnb_380,Airbnb,5,5,"[np.float64(0.08847951375730533), np.float64(0.0), np.float64(0.0065653212682670456), np.float64(0.0034544411789131134), np.float64(0.0), np.float64(0.09064800580757182), np.float64(0.0), np.float64(0.011895040308973285)]"
airbnb_381,Airbnb,0,2,"[np.float64(0.07621648798720354), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.07058357903412649), np.float64(0.0)]"
airbnb_382,Airbnb,0,5,"[np.float64(0.08439373933070454), np.float64(0.0), np.float64(0.061770195548187364), np.float64(0.0), np.float64(0.002296632527829819), np.float64(0.005932192634651084), np.float64(0.021187389347556977), np.float64(0.0014790093145969452)]"
airbnb_383,Airbnb,4,5,"[np.float64(0.02996991300219647), np.float64(0.0005588438638410711), np.float64(0.012773284290293768), np.float64(0.0037949361540901365), np.float64(0.040711443866984574), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_384,Airbnb,0,5,"[np.float64(0.06794660669607717), np.float64(0.0), np.float64(0.0024728359437970445), np.float64(2.9515462148918436e-05), np.float64(0.0), np.float64(0.04337206163831517), np.float64(0.0), np.float64(0.0)]"
airbnb_385,Airbnb,0,0,"[np.float64(0.11746093687504057), np.float64(0.007477500465677099), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.00016689006718842255), np.float64(0.002703053334188894)]"
airbnb_386,Airbnb,6,0,"[np.float64(0.0021377936388568674), np.float64(0.0), np.float64(0.02449432842237061), np.float64(0.0), np.float64(0.04003100679027582), np.float64(0.0029250231059675526), np.float64(0.04234795118069699), np.float64(0.0)]"
airbnb_393,Airbnb,4,2,"[np.float64(0.042822584960665024), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.3135434720699737), np.float64(0.0), np.float64(0.005209291897518967), np.float64(0.0)]"
airbnb_394,Airbnb,6,2,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.11815160298121678), np.float64(0.0), np.float64(0.4130358089749766), np.float64(0.0)]"
airbnb_395,Airbnb,4,2,"[np.float64(0.016664981999789653), np.float64(0.0), np.float64(0.03539721924240908), np.float64(0.0), np.float64(0.06252358177927445), np.float64(0.025767125924561755), np.float64(0.0), np.float64(0.0)]"
airbnb_396,Airbnb,0,5,"[np.float64(0.11278697967865639), np.float64(0.0), np.float64(0.0), np.float64(0.0062022423643051695), np.float64(0.016517484207149373), np.float64(0.002896235772556014), np.float64(0.0), np.float64(0.0)]"
airbnb_397,Airbnb,0,0,"[np.float64(0.08567375046388463), np.float64(0.0), np.float64(0.0), np.float64(0.015204974818900069), np.float64(0.014570484760098557), np.float64(0.002296503654235222), np.float64(0.009999029953696625), np.float64(0.0)]"
airbnb_398,Airbnb,5,2,"[np.float64(0.07632696251209117), np.float64(0.0), np.float64(0.0072503383124396135), np.float64(0.0), np.float64(0.004408939775086833), np.float64(0.09928952335614137), np.float64(0.007869131633798229), np.float64(0.0014613931478738738)]"
airbnb_399,Airbnb,2,2,"[np.float64(0.03469349247288004), np.float64(0.0), np.float64(0.4109486964448069), np.float64(0.001003689288415802), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_400,Airbnb,3,2,"[np.float64(0.0470485528433617), np.float64(0.0), np.float64(0.01776437998524506), np.float64(0.048101782409920316), np.float64(0.03538624154354785), np.float64(0.008187533146669266), np.float64(0.01165110672206967), np.float64(0.0)]"
airbnb_401,Airbnb,4,5,"[np.float64(0.0), np.float64(4.014444974492062e-05), np.float64(0.0), np.float64(0.0), np.float64(0.28581393699913415), np.float64(0.0), np.float64(0.0), np.float64(0.0)]"
airbnb_402,Airbnb,5,5,"[np.float64(0.008681603177661831), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.008694342534287464), np.float64(0.11069293157419954), np.float64(0.03476264010267392), np.float64(0.0)]"
airbnb_403,Airbnb,5,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.011671655251294807), np.float64(0.010189513101165849), np.float64(0.06486707870822808), np.float64(0.08974325541184372), np.float64(0.02427665360033941), np.float64(0.0018889597250596605)]"
airbnb_404,Airbnb,0,5,"[np.float64(0.10733790349238427), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0060047057534728734), np.float64(0.0), np.float64(0.005863492672807442), np.float64(3.3341308517806136e-05)]"
airbnb_405,Airbnb,4,5,"[np.float64(0.032269280917989994), np.float64(0.0), np.float64(0.06363665755154162), np.float64(0.007105895750276259), np.float64(0.07651345199691693), np.float64(0.04822470447744653), np.float64(0.02233274189661877), np.float64(0.0)]"
airbnb_406,Airbnb,0,5,"[np.float64(0.11184836196298155), np.float64(2.9438867061389892e-05), np.float64(0.0), np.float64(0.01701614919130744), np.float64(0.0), np.float64(0.0335988351060842), np.float64(0.0), np.float64(0.0011704095003962451)]"
airbnb_407,Airbnb,5,2,"[np.float64(0.002874175458502923), np.float64(0.0), np.float64(0.006796509273012142), np.float64(0.006525593468553053), np.float64(0.0), np.float64(0.07473410745294344), np.float64(0.0), np.float64(0.004067925195292636)]"
airbnb_408,Airbnb,4,5,"[np.float64(0.0263925001458756), np.float64(0.0), np.float64(0.0), np.float64(0.03006614621095027), np.float64(0.08149193016955653), np.float64(0.0017174522737069186), np.float64(0.005786560012328759), np.float64(0.0)]"
airbnb_409,Airbnb,5,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.2532431766774568), np.float64(0.25771639919137734), np.float64(0.0), np.float64(0.0)]"
airbnb_410,Airbnb,0,5,"[np.float64(0.08488512727706074), np.float64(0.0), np.float64(0.0), np.float64(0.01591602071344117), np.float64(0.016178244449975173), np.float64(0.0), np.float64(0.01569934349032984), np.float64(0.0)]"
airbnb_411,Airbnb,4,0,"[np.float64(0.0659400513026506), np.float64(0.0), np.float64(0.031117190195844798), np.float64(0.013763133349811546), np.float64(0.08699162188738091), np.float64(0.0049696146122085675), np.float64(0.008751791788897347), np.float64(0.0)]"
airbnb_412,Airbnb,0,2,"[np.float64(0.009823148322442616), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0011792998206606956), np.float64(0.0)]"
airbnb_413,Airbnb,0,2,"[np.float64(0.07760109895333155), np.float64(0.0), np.float64(0.015547336670514663), np.float64(0.0), np.float64(0.06613562605132724), np.float64(0.0), np.float64(0.0), np.float64(0.008395110011510765)]"
