hour_bin,pt_quintile,rolling_avg_pickups
2024-06-23 03:00:00,4,116.69642857142857
2024-06-23 04:00:00,0,1192.4166666666667
2024-06-23 04:00:00,1,1591.279761904762
2024-06-23 04:00:00,2,1354.7083333333333
2024-06-23 04:00:00,3,439.13690476190476
2024-06-23 04:00:00,4,116.4702380952381
2024-06-23 05:00:00,0,1192.482142857143
2024-06-23 05:00:00,1,1591.547619047619
2024-06-23 05:00:00,2,1354.702380952381
2024-06-23 05:00:00,3,439.1845238095238
2024-06-23 05:00:00,4,116.48809523809524
2024-06-23 06:00:00,0,1192.357142857143
2024-06-23 06:00:00,1,1591.767857142857
2024-06-23 06:00:00,2,1354.8035714285713
2024-06-23 06:00:00,3,438.9047619047619
2024-06-23 06:00:00,4,116.32142857142857
2024-06-23 07:00:00,0,1192.3154761904761
2024-06-23 07:00:00,1,1591.8690476190477
2024-06-23 07:00:00,2,1354.25
2024-06-23 07:00:00,3,438.82142857142856
2024-06-23 07:00:00,4,115.77380952380952
2024-06-23 08:00:00,0,1193.0
2024-06-23 08:00:00,1,1592.9285714285713
2024-06-23 08:00:00,2,1354.642857142857
2024-06-23 08:00:00,3,438.79761904761904
2024-06-23 08:00:00,4,115.75
2024-06-23 09:00:00,0,1193.922619047619
2024-06-23 09:00:00,1,1593.7857142857142
2024-06-23 09:00:00,2,1355.327380952381
2024-06-23 09:00:00,3,438.4702380952381
2024-06-23 09:00:00,4,115.70238095238095
2024-06-23 10:00:00,0,1194.3035714285713
2024-06-23 10:00:00,1,1593.9166666666667
2024-06-23 10:00:00,2,1354.9464285714287
2024-06-23 10:00:00,3,437.32738095238096
2024-06-23 10:00:00,4,114.92857142857143
2024-06-23 11:00:00,0,1195.3095238095239
2024-06-23 11:00:00,1,1594.75
2024-06-23 11:00:00,2,1354.482142857143
2024-06-23 11:00:00,3,437.07142857142856
2024-06-23 11:00:00,4,114.86904761904762
2024-06-23 12:00:00,0,1197.095238095238
2024-06-23 12:00:00,1,1596.529761904762
2024-06-23 12:00:00,2,1355.029761904762
2024-06-23 12:00:00,3,436.69642857142856
2024-06-23 12:00:00,4,114.93452380952381
2024-06-23 13:00:00,0,1198.857142857143
2024-06-23 13:00:00,1,1597.6488095238096
2024-06-23 13:00:00,2,1355.202380952381
2024-06-23 13:00:00,3,435.7738095238095
2024-06-23 13:00:00,4,114.32142857142857
2024-06-23 14:00:00,0,1199.9880952380952
2024-06-23 14:00:00,1,1599.2083333333333
2024-06-23 14:00:00,2,1356.3809523809523
2024-06-23 14:00:00,3,435.45238095238096
2024-06-23 14:00:00,4,114.125
2024-06-23 15:00:00,0,1201.1607142857142
2024-06-23 15:00:00,1,1602.9761904761904
2024-06-23 15:00:00,2,1357.892857142857
2024-06-23 15:00:00,3,435.60714285714283
2024-06-23 15:00:00,4,114.08333333333333
2024-06-23 16:00:00,0,1201.4464285714287
2024-06-23 16:00:00,1,1603.125
2024-06-23 16:00:00,2,1357.017857142857
2024-06-23 16:00:00,3,434.5892857142857
2024-06-23 16:00:00,4,113.48809523809524
2024-06-23 17:00:00,0,1202.1607142857142
2024-06-23 17:00:00,1,1605.1369047619048
2024-06-23 17:00:00,2,1355.202380952381
2024-06-23 17:00:00,3,433.6666666666667
2024-06-23 17:00:00,4,112.625
2024-06-23 18:00:00,0,1203.517857142857
2024-06-23 18:00:00,1,1607.4285714285713
2024-06-23 18:00:00,2,1354.845238095238
2024-06-23 18:00:00,3,433.4642857142857
2024-06-23 18:00:00,4,112.29166666666667
2024-06-23 19:00:00,0,1203.1785714285713
2024-06-23 19:00:00,1,1607.767857142857
2024-06-23 19:00:00,2,1352.1130952380952
2024-06-23 19:00:00,3,432.3809523809524
2024-06-23 19:00:00,4,111.57738095238095
2024-06-23 20:00:00,0,1201.1845238095239
2024-06-23 20:00:00,1,1607.5714285714287
2024-06-23 20:00:00,2,1350.1964285714287
2024-06-23 20:00:00,3,431.1309523809524
2024-06-23 20:00:00,4,110.70833333333333
2024-06-23 21:00:00,0,1200.1785714285713
2024-06-23 21:00:00,1,1607.017857142857
2024-06-23 21:00:00,2,1349.4464285714287
2024-06-23 21:00:00,3,430.3154761904762
2024-06-23 21:00:00,4,110.47619047619048
2024-06-23 22:00:00,0,1199.452380952381
2024-06-23 22:00:00,1,1605.5059523809523
2024-06-23 22:00:00,2,1346.9345238095239
2024-06-23 22:00:00,3,429.19642857142856
2024-06-23 22:00:00,4,110.00595238095238
2024-06-23 23:00:00,0,1198.529761904762
2024-06-23 23:00:00,1,1603.6011904761904
2024-06-23 23:00:00,2,1343.7261904761904
2024-06-23 23:00:00,3,427.5952380952381
2024-06-23 23:00:00,4,109.04166666666667
2024-06-24 00:00:00,0,1198.4166666666667
2024-06-24 00:00:00,1,1603.7619047619048
2024-06-24 00:00:00,2,1343.654761904762
2024-06-24 00:00:00,3,427.5059523809524
2024-06-24 00:00:00,4,109.07738095238095
2024-06-24 01:00:00,0,1198.2380952380952
2024-06-24 01:00:00,1,1605.517857142857
2024-06-24 01:00:00,2,1343.4166666666667
2024-06-24 01:00:00,3,427.5059523809524
2024-06-24 01:00:00,4,109.25
2024-06-24 02:00:00,0,1198.0
2024-06-24 02:00:00,1,1607.5
2024-06-24 02:00:00,2,1343.357142857143
2024-06-24 02:00:00,3,427.45238095238096
2024-06-24 02:00:00,4,109.30357142857143
2024-06-24 03:00:00,0,1197.6666666666667
2024-06-24 03:00:00,1,1608.2916666666667
2024-06-24 03:00:00,2,1343.202380952381
2024-06-24 03:00:00,3,427.4940476190476
2024-06-24 03:00:00,4,109.28571428571429
2024-06-24 04:00:00,0,1197.3333333333333
2024-06-24 04:00:00,1,1608.4761904761904
2024-06-24 04:00:00,2,1343.1011904761904
2024-06-24 04:00:00,3,427.42857142857144
2024-06-24 04:00:00,4,109.24404761904762
2024-06-24 05:00:00,0,1197.2083333333333
2024-06-24 05:00:00,1,1608.452380952381
2024-06-24 05:00:00,2,1342.7440476190477
2024-06-24 05:00:00,3,427.10714285714283
2024-06-24 05:00:00,4,109.19047619047619
2024-06-24 06:00:00,0,1197.5654761904761
2024-06-24 06:00:00,1,1608.6488095238096
2024-06-24 06:00:00,2,1342.827380952381
2024-06-24 06:00:00,3,427.2202380952381
2024-06-24 06:00:00,4,109.53571428571429
2024-06-24 07:00:00,0,1198.3869047619048
2024-06-24 07:00:00,1,1609.9464285714287
2024-06-24 07:00:00,2,1344.142857142857
2024-06-24 07:00:00,3,428.3511904761905
2024-06-24 07:00:00,4,110.16071428571429
2024-06-24 08:00:00,0,1199.017857142857
2024-06-24 08:00:00,1,1611.0654761904761
2024-06-24 08:00:00,2,1345.232142857143
2024-06-24 08:00:00,3,428.64285714285717
2024-06-24 08:00:00,4,110.26785714285714
2024-06-24 09:00:00,0,1200.267857142857
2024-06-24 09:00:00,1,1612.5654761904761
2024-06-24 09:00:00,2,1346.1666666666667
2024-06-24 09:00:00,3,429.04761904761904
2024-06-24 09:00:00,4,110.5
2024-06-24 10:00:00,0,1201.047619047619
2024-06-24 10:00:00,1,1614.4166666666667
2024-06-24 10:00:00,2,1347.232142857143
2024-06-24 10:00:00,3,429.1547619047619
2024-06-24 10:00:00,4,110.31547619047619
2024-06-24 11:00:00,0,1200.607142857143
2024-06-24 11:00:00,1,1615.1666666666667
2024-06-24 11:00:00,2,1347.892857142857
2024-06-24 11:00:00,3,429.1607142857143
2024-06-24 11:00:00,4,110.36309523809524
2024-06-24 12:00:00,0,1200.3333333333333
2024-06-24 12:00:00,1,1616.452380952381
2024-06-24 12:00:00,2,1347.9761904761904
2024-06-24 12:00:00,3,428.67857142857144
2024-06-24 12:00:00,4,110.42857142857143
2024-06-24 13:00:00,0,1200.5654761904761
2024-06-24 13:00:00,1,1617.25
2024-06-24 13:00:00,2,1348.2738095238096
2024-06-24 13:00:00,3,428.70238095238096
2024-06-24 13:00:00,4,110.43452380952381
2024-06-24 14:00:00,0,1199.3809523809523
2024-06-24 14:00:00,1,1618.125
2024-06-24 14:00:00,2,1346.9940476190477
2024-06-24 14:00:00,3,428.3988095238095
2024-06-24 14:00:00,4,110.30952380952381
2024-06-24 15:00:00,0,1199.0595238095239
2024-06-24 15:00:00,1,1619.1130952380952
2024-06-24 15:00:00,2,1346.029761904762
2024-06-24 15:00:00,3,428.48214285714283
2024-06-24 15:00:00,4,110.39285714285714
2024-06-24 16:00:00,0,1199.607142857143
2024-06-24 16:00:00,1,1621.482142857143
2024-06-24 16:00:00,2,1346.095238095238
2024-06-24 16:00:00,3,428.7559523809524
2024-06-24 16:00:00,4,110.63095238095238
2024-06-24 17:00:00,0,1200.7857142857142
2024-06-24 17:00:00,1,1623.9761904761904
2024-06-24 17:00:00,2,1347.1666666666667
2024-06-24 17:00:00,3,429.30357142857144
2024-06-24 17:00:00,4,110.98809523809524
2024-06-24 18:00:00,0,1202.1666666666667
2024-06-24 18:00:00,1,1626.720238095238
2024-06-24 18:00:00,2,1347.8988095238096
2024-06-24 18:00:00,3,429.79761904761904
2024-06-24 18:00:00,4,111.13095238095238
2024-06-24 19:00:00,0,1203.8988095238096
2024-06-24 19:00:00,1,1630.0238095238096
2024-06-24 19:00:00,2,1349.5416666666667
2024-06-24 19:00:00,3,430.0297619047619
2024-06-24 19:00:00,4,111.41071428571429
2024-06-24 20:00:00,0,1204.4345238095239
2024-06-24 20:00:00,1,1632.779761904762
2024-06-24 20:00:00,2,1350.3630952380952
2024-06-24 20:00:00,3,430.05357142857144
2024-06-24 20:00:00,4,111.64880952380952
2024-06-24 21:00:00,0,1203.8869047619048
2024-06-24 21:00:00,1,1633.9940476190477
2024-06-24 21:00:00,2,1350.732142857143
2024-06-24 21:00:00,3,430.1904761904762
2024-06-24 21:00:00,4,111.63095238095238
2024-06-24 22:00:00,0,1202.8154761904761
2024-06-24 22:00:00,1,1634.827380952381
2024-06-24 22:00:00,2,1352.297619047619
2024-06-24 22:00:00,3,430.4047619047619
2024-06-24 22:00:00,4,111.89880952380952
2024-06-24 23:00:00,0,1203.982142857143
2024-06-24 23:00:00,1,1637.077380952381
2024-06-24 23:00:00,2,1354.4345238095239
2024-06-24 23:00:00,3,430.5892857142857
2024-06-24 23:00:00,4,112.19642857142857
2024-06-25 00:00:00,0,1204.1964285714287
2024-06-25 00:00:00,1,1638.767857142857
2024-06-25 00:00:00,2,1355.3809523809523
2024-06-25 00:00:00,3,430.7440476190476
2024-06-25 00:00:00,4,112.29166666666667
2024-06-25 01:00:00,0,1204.2738095238096
2024-06-25 01:00:00,1,1638.970238095238
2024-06-25 01:00:00,2,1355.6666666666667
2024-06-25 01:00:00,3,430.8511904761905
2024-06-25 01:00:00,4,112.30952380952381
2024-06-25 02:00:00,0,1204.297619047619
2024-06-25 02:00:00,1,1639.4583333333333
2024-06-25 02:00:00,2,1355.7261904761904
2024-06-25 02:00:00,3,430.9047619047619
2024-06-25 02:00:00,4,112.2797619047619
2024-06-25 03:00:00,0,1204.220238095238
2024-06-25 03:00:00,1,1639.4940476190477
2024-06-25 03:00:00,2,1355.7261904761904
2024-06-25 03:00:00,3,430.9702380952381
2024-06-25 03:00:00,4,112.30357142857143
2024-06-25 04:00:00,0,1204.3988095238096
2024-06-25 04:00:00,1,1639.5714285714287
2024-06-25 04:00:00,2,1355.7619047619048
2024-06-25 04:00:00,3,431.17261904761904
2024-06-25 04:00:00,4,112.32738095238095
2024-06-25 05:00:00,0,1204.547619047619
2024-06-25 05:00:00,1,1639.904761904762
2024-06-25 05:00:00,2,1356.1845238095239
2024-06-25 05:00:00,3,431.29761904761904
2024-06-25 05:00:00,4,112.41666666666667
2024-06-25 06:00:00,0,1204.970238095238
2024-06-25 06:00:00,1,1640.095238095238
2024-06-25 06:00:00,2,1356.4940476190477
2024-06-25 06:00:00,3,431.5833333333333
2024-06-25 06:00:00,4,112.52380952380952
2024-06-25 07:00:00,0,1204.9761904761904
2024-06-25 07:00:00,1,1641.297619047619
2024-06-25 07:00:00,2,1356.5654761904761
2024-06-25 07:00:00,3,431.8809523809524
2024-06-25 07:00:00,4,112.6547619047619
2024-06-25 08:00:00,0,1206.0119047619048
2024-06-25 08:00:00,1,1643.327380952381
2024-06-25 08:00:00,2,1356.5
2024-06-25 08:00:00,3,431.7083333333333
2024-06-25 08:00:00,4,113.25595238095238
2024-06-25 09:00:00,0,1207.2083333333333
2024-06-25 09:00:00,1,1645.1607142857142
2024-06-25 09:00:00,2,1356.7738095238096
2024-06-25 09:00:00,3,431.51190476190476
2024-06-25 09:00:00,4,113.4702380952381
2024-06-25 10:00:00,0,1207.422619047619
2024-06-25 10:00:00,1,1645.827380952381
2024-06-25 10:00:00,2,1356.7440476190477
2024-06-25 10:00:00,3,431.57738095238096
2024-06-25 10:00:00,4,113.55952380952381
2024-06-25 11:00:00,0,1208.0654761904761
2024-06-25 11:00:00,1,1646.904761904762
2024-06-25 11:00:00,2,1356.4940476190477
2024-06-25 11:00:00,3,431.92261904761904
2024-06-25 11:00:00,4,113.54761904761905
2024-06-25 12:00:00,0,1208.2380952380952
2024-06-25 12:00:00,1,1648.5357142857142
2024-06-25 12:00:00,2,1356.9166666666667
2024-06-25 12:00:00,3,432.3333333333333
2024-06-25 12:00:00,4,113.7797619047619
2024-06-25 13:00:00,0,1208.9642857142858
2024-06-25 13:00:00,1,1648.9642857142858
2024-06-25 13:00:00,2,1356.904761904762
2024-06-25 13:00:00,3,432.375
2024-06-25 13:00:00,4,113.75
2024-06-25 14:00:00,0,1208.4107142857142
2024-06-25 14:00:00,1,1650.9166666666667
2024-06-25 14:00:00,2,1357.2857142857142
2024-06-25 14:00:00,3,432.6488095238095
2024-06-25 14:00:00,4,114.21428571428571
2024-06-25 15:00:00,0,1207.482142857143
2024-06-25 15:00:00,1,1652.4345238095239
2024-06-25 15:00:00,2,1357.6190476190477
2024-06-25 15:00:00,3,432.54761904761904
2024-06-25 15:00:00,4,114.51190476190476
2024-06-25 16:00:00,0,1207.220238095238
2024-06-25 16:00:00,1,1653.3154761904761
2024-06-25 16:00:00,2,1358.0535714285713
2024-06-25 16:00:00,3,432.6190476190476
2024-06-25 16:00:00,4,114.36309523809524
2024-06-25 17:00:00,0,1207.7440476190477
2024-06-25 17:00:00,1,1655.9761904761904
2024-06-25 17:00:00,2,1359.357142857143
2024-06-25 17:00:00,3,432.2142857142857
2024-06-25 17:00:00,4,114.51190476190476
2024-06-25 18:00:00,0,1208.0654761904761
2024-06-25 18:00:00,1,1656.9583333333333
2024-06-25 18:00:00,2,1359.4464285714287
2024-06-25 18:00:00,3,432.5833333333333
2024-06-25 18:00:00,4,114.5297619047619
2024-06-25 19:00:00,0,1208.529761904762
2024-06-25 19:00:00,1,1658.202380952381
2024-06-25 19:00:00,2,1359.7261904761904
2024-06-25 19:00:00,3,432.2142857142857
2024-06-25 19:00:00,4,114.39285714285714
2024-06-25 20:00:00,0,1209.142857142857
2024-06-25 20:00:00,1,1657.7083333333333
2024-06-25 20:00:00,2,1359.2559523809523
2024-06-25 20:00:00,3,432.6488095238095
2024-06-25 20:00:00,4,114.36904761904762
2024-06-25 21:00:00,0,1208.845238095238
2024-06-25 21:00:00,1,1657.857142857143
2024-06-25 21:00:00,2,1360.529761904762
2024-06-25 21:00:00,3,432.8511904761905
2024-06-25 21:00:00,4,114.44047619047619
2024-06-25 22:00:00,0,1207.845238095238
2024-06-25 22:00:00,1,1656.9166666666667
2024-06-25 22:00:00,2,1359.4940476190477
2024-06-25 22:00:00,3,432.1666666666667
2024-06-25 22:00:00,4,114.36309523809524
2024-06-25 23:00:00,0,1207.5535714285713
2024-06-25 23:00:00,1,1656.1904761904761
2024-06-25 23:00:00,2,1357.3333333333333
2024-06-25 23:00:00,3,431.1488095238095
2024-06-25 23:00:00,4,114.2202380952381
2024-06-26 00:00:00,0,1207.125
2024-06-26 00:00:00,1,1655.797619047619
2024-06-26 00:00:00,2,1354.8035714285713
2024-06-26 00:00:00,3,430.76785714285717
2024-06-26 00:00:00,4,114.38095238095238
2024-06-26 01:00:00,0,1206.7261904761904
2024-06-26 01:00:00,1,1654.6488095238096
2024-06-26 01:00:00,2,1352.6011904761904
2024-06-26 01:00:00,3,430.35714285714283
2024-06-26 01:00:00,4,114.375
2024-06-26 02:00:00,0,1206.422619047619
2024-06-26 02:00:00,1,1654.0416666666667
2024-06-26 02:00:00,2,1351.4940476190477
2024-06-26 02:00:00,3,430.0952380952381
2024-06-26 02:00:00,4,114.39880952380952
2024-06-26 03:00:00,0,1206.3035714285713
2024-06-26 03:00:00,1,1653.845238095238
2024-06-26 03:00:00,2,1350.9345238095239
2024-06-26 03:00:00,3,429.9940476190476
2024-06-26 03:00:00,4,114.36309523809524
2024-06-26 04:00:00,0,1206.0833333333333
2024-06-26 04:00:00,1,1653.577380952381
2024-06-26 04:00:00,2,1350.6011904761904
2024-06-26 04:00:00,3,429.95238095238096
2024-06-26 04:00:00,4,114.36904761904762
2024-06-26 05:00:00,0,1206.357142857143
2024-06-26 05:00:00,1,1654.029761904762
2024-06-26 05:00:00,2,1350.845238095238
2024-06-26 05:00:00,3,430.0952380952381
2024-06-26 05:00:00,4,114.52380952380952
2024-06-26 06:00:00,0,1206.9583333333333
2024-06-26 06:00:00,1,1655.4940476190477
2024-06-26 06:00:00,2,1352.202380952381
2024-06-26 06:00:00,3,431.2857142857143
2024-06-26 06:00:00,4,114.86904761904762
2024-06-26 07:00:00,0,1209.3333333333333
2024-06-26 07:00:00,1,1659.357142857143
2024-06-26 07:00:00,2,1355.6309523809523
2024-06-26 07:00:00,3,433.6309523809524
2024-06-26 07:00:00,4,115.7202380952381
2024-06-26 08:00:00,0,1213.2916666666667
2024-06-26 08:00:00,1,1664.767857142857
2024-06-26 08:00:00,2,1360.095238095238
2024-06-26 08:00:00,3,435.9345238095238
2024-06-26 08:00:00,4,116.68452380952381
2024-06-26 09:00:00,0,1215.8095238095239
2024-06-26 09:00:00,1,1668.1666666666667
2024-06-26 09:00:00,2,1362.8392857142858
2024-06-26 09:00:00,3,437.3452380952381
2024-06-26 09:00:00,4,117.17857142857143
2024-06-26 10:00:00,0,1217.0595238095239
2024-06-26 10:00:00,1,1669.9642857142858
2024-06-26 10:00:00,2,1363.047619047619
2024-06-26 10:00:00,3,437.57142857142856
2024-06-26 10:00:00,4,117.57738095238095
2024-06-26 11:00:00,0,1217.279761904762
2024-06-26 11:00:00,1,1670.6190476190477
2024-06-26 11:00:00,2,1363.4464285714287
2024-06-26 11:00:00,3,437.5238095238095
2024-06-26 11:00:00,4,117.91666666666667
2024-06-26 12:00:00,0,1217.6785714285713
2024-06-26 12:00:00,1,1670.6785714285713
2024-06-26 12:00:00,2,1362.8988095238096
2024-06-26 12:00:00,3,437.375
2024-06-26 12:00:00,4,118.36904761904762
2024-06-26 13:00:00,0,1218.4107142857142
2024-06-26 13:00:00,1,1670.6785714285713
2024-06-26 13:00:00,2,1362.404761904762
2024-06-26 13:00:00,3,437.26190476190476
2024-06-26 13:00:00,4,118.79166666666667
2024-06-26 14:00:00,0,1220.1607142857142
2024-06-26 14:00:00,1,1670.8511904761904
2024-06-26 14:00:00,2,1361.4880952380952
2024-06-26 14:00:00,3,437.8511904761905
2024-06-26 14:00:00,4,119.35119047619048
2024-06-26 15:00:00,0,1221.9345238095239
2024-06-26 15:00:00,1,1672.0714285714287
2024-06-26 15:00:00,2,1362.8988095238096
2024-06-26 15:00:00,3,438.48809523809524
2024-06-26 15:00:00,4,119.76785714285714
2024-06-26 16:00:00,0,1224.875
2024-06-26 16:00:00,1,1673.2619047619048
2024-06-26 16:00:00,2,1363.75
2024-06-26 16:00:00,3,439.26785714285717
2024-06-26 16:00:00,4,120.01785714285714
2024-06-26 17:00:00,0,1230.2440476190477
2024-06-26 17:00:00,1,1677.7619047619048
2024-06-26 17:00:00,2,1366.5714285714287
2024-06-26 17:00:00,3,440.2916666666667
2024-06-26 17:00:00,4,120.5297619047619
2024-06-26 18:00:00,0,1237.0119047619048
2024-06-26 18:00:00,1,1683.2619047619048
2024-06-26 18:00:00,2,1370.0714285714287
2024-06-26 18:00:00,3,441.8333333333333
2024-06-26 18:00:00,4,120.85119047619048
2024-06-26 19:00:00,0,1245.0535714285713
2024-06-26 19:00:00,1,1689.017857142857
2024-06-26 19:00:00,2,1372.4642857142858
2024-06-26 19:00:00,3,442.3809523809524
2024-06-26 19:00:00,4,120.95833333333333
2024-06-26 20:00:00,0,1254.6666666666667
2024-06-26 20:00:00,1,1699.0595238095239
2024-06-26 20:00:00,2,1380.0833333333333
2024-06-26 20:00:00,3,445.26190476190476
2024-06-26 20:00:00,4,121.54166666666667
2024-06-26 21:00:00,0,1260.7261904761904
2024-06-26 21:00:00,1,1703.7380952380952
2024-06-26 21:00:00,2,1382.9166666666667
2024-06-26 21:00:00,3,447.11309523809524
2024-06-26 21:00:00,4,121.85119047619048
2024-06-26 22:00:00,0,1265.345238095238
2024-06-26 22:00:00,1,1708.5416666666667
2024-06-26 22:00:00,2,1384.9761904761904
2024-06-26 22:00:00,3,447.9642857142857
2024-06-26 22:00:00,4,122.0297619047619
2024-06-26 23:00:00,0,1270.267857142857
2024-06-26 23:00:00,1,1714.3392857142858
2024-06-26 23:00:00,2,1387.077380952381
2024-06-26 23:00:00,3,448.7857142857143
2024-06-26 23:00:00,4,122.11904761904762
2024-06-27 00:00:00,0,1272.422619047619
2024-06-27 00:00:00,1,1718.982142857143
2024-06-27 00:00:00,2,1389.2261904761904
2024-06-27 00:00:00,3,449.1904761904762
2024-06-27 00:00:00,4,122.21428571428571
2024-06-27 01:00:00,0,1272.9880952380952
2024-06-27 01:00:00,1,1722.6309523809523
2024-06-27 01:00:00,2,1390.3511904761904
2024-06-27 01:00:00,3,449.2559523809524
2024-06-27 01:00:00,4,122.25
2024-06-27 02:00:00,0,1273.029761904762
2024-06-27 02:00:00,1,1724.3095238095239
2024-06-27 02:00:00,2,1390.875
2024-06-27 02:00:00,3,449.2857142857143
2024-06-27 02:00:00,4,122.29166666666667
2024-06-27 03:00:00,0,1273.1964285714287
2024-06-27 03:00:00,1,1724.8869047619048
2024-06-27 03:00:00,2,1391.5119047619048
2024-06-27 03:00:00,3,449.3392857142857
2024-06-27 03:00:00,4,122.375
2024-06-27 04:00:00,0,1273.2857142857142
2024-06-27 04:00:00,1,1725.095238095238
2024-06-27 04:00:00,2,1392.0892857142858
2024-06-27 04:00:00,3,449.2916666666667
2024-06-27 04:00:00,4,122.42261904761905
2024-06-27 05:00:00,0,1273.404761904762
2024-06-27 05:00:00,1,1725.2857142857142
2024-06-27 05:00:00,2,1392.4642857142858
2024-06-27 05:00:00,3,449.3333333333333
2024-06-27 05:00:00,4,122.58928571428571
2024-06-27 06:00:00,0,1273.6369047619048
2024-06-27 06:00:00,1,1725.125
2024-06-27 06:00:00,2,1392.9404761904761
2024-06-27 06:00:00,3,449.7142857142857
2024-06-27 06:00:00,4,122.63690476190476
2024-06-27 07:00:00,0,1273.8154761904761
2024-06-27 07:00:00,1,1725.8809523809523
2024-06-27 07:00:00,2,1393.2261904761904
2024-06-27 07:00:00,3,449.4702380952381
2024-06-27 07:00:00,4,122.71428571428571
2024-06-27 08:00:00,0,1273.6369047619048
2024-06-27 08:00:00,1,1726.0535714285713
2024-06-27 08:00:00,2,1393.0892857142858
2024-06-27 08:00:00,3,449.0297619047619
2024-06-27 08:00:00,4,122.86904761904762
2024-06-27 09:00:00,0,1273.7559523809523
2024-06-27 09:00:00,1,1726.595238095238
2024-06-27 09:00:00,2,1393.2619047619048
2024-06-27 09:00:00,3,448.7797619047619
2024-06-27 09:00:00,4,123.2202380952381
2024-06-27 10:00:00,0,1272.7142857142858
2024-06-27 10:00:00,1,1726.9107142857142
2024-06-27 10:00:00,2,1392.6309523809523
2024-06-27 10:00:00,3,448.42857142857144
2024-06-27 10:00:00,4,123.26190476190476
2024-06-27 11:00:00,0,1272.2261904761904
2024-06-27 11:00:00,1,1725.9583333333333
2024-06-27 11:00:00,2,1392.3095238095239
2024-06-27 11:00:00,3,448.35714285714283
2024-06-27 11:00:00,4,123.17261904761905
2024-06-27 12:00:00,0,1271.9464285714287
2024-06-27 12:00:00,1,1725.7619047619048
2024-06-27 12:00:00,2,1392.1845238095239
2024-06-27 12:00:00,3,448.4107142857143
2024-06-27 12:00:00,4,123.23214285714286
2024-06-27 13:00:00,0,1271.5654761904761
2024-06-27 13:00:00,1,1726.3214285714287
2024-06-27 13:00:00,2,1390.7857142857142
2024-06-27 13:00:00,3,448.01190476190476
2024-06-27 13:00:00,4,123.28571428571429
2024-06-27 14:00:00,0,1270.4464285714287
2024-06-27 14:00:00,1,1727.4642857142858
2024-06-27 14:00:00,2,1389.4880952380952
2024-06-27 14:00:00,3,447.6190476190476
2024-06-27 14:00:00,4,123.14285714285714
2024-06-27 15:00:00,0,1270.6904761904761
2024-06-27 15:00:00,1,1728.2142857142858
2024-06-27 15:00:00,2,1389.0357142857142
2024-06-27 15:00:00,3,447.3809523809524
2024-06-27 15:00:00,4,123.31547619047619
2024-06-27 16:00:00,0,1269.8035714285713
2024-06-27 16:00:00,1,1726.8095238095239
2024-06-27 16:00:00,2,1388.5416666666667
2024-06-27 16:00:00,3,446.9404761904762
2024-06-27 16:00:00,4,123.19642857142857
2024-06-27 17:00:00,0,1268.5654761904761
2024-06-27 17:00:00,1,1724.8095238095239
2024-06-27 17:00:00,2,1387.4940476190477
2024-06-27 17:00:00,3,446.0357142857143
2024-06-27 17:00:00,4,122.72619047619048
2024-06-27 18:00:00,0,1268.2380952380952
2024-06-27 18:00:00,1,1723.4642857142858
2024-06-27 18:00:00,2,1388.327380952381
2024-06-27 18:00:00,3,446.0059523809524
2024-06-27 18:00:00,4,122.94642857142857
2024-06-27 19:00:00,0,1268.6607142857142
2024-06-27 19:00:00,1,1723.9761904761904
2024-06-27 19:00:00,2,1388.2440476190477
2024-06-27 19:00:00,3,446.25
2024-06-27 19:00:00,4,122.875
2024-06-27 20:00:00,0,1269.8214285714287
2024-06-27 20:00:00,1,1724.892857142857
2024-06-27 20:00:00,2,1389.642857142857
2024-06-27 20:00:00,3,446.73214285714283
2024-06-27 20:00:00,4,122.875
2024-06-27 21:00:00,0,1269.2083333333333
2024-06-27 21:00:00,1,1724.8869047619048
2024-06-27 21:00:00,2,1391.7261904761904
2024-06-27 21:00:00,3,446.85714285714283
2024-06-27 21:00:00,4,123.05357142857143
2024-06-27 22:00:00,0,1268.2083333333333
2024-06-27 22:00:00,1,1724.8095238095239
2024-06-27 22:00:00,2,1393.202380952381
2024-06-27 22:00:00,3,447.35714285714283
2024-06-27 22:00:00,4,122.98809523809524
2024-06-27 23:00:00,0,1267.732142857143
2024-06-27 23:00:00,1,1726.672619047619
2024-06-27 23:00:00,2,1394.154761904762
2024-06-27 23:00:00,3,447.8988095238095
2024-06-27 23:00:00,4,123.21428571428571
2024-06-28 00:00:00,0,1268.375
2024-06-28 00:00:00,1,1728.375
2024-06-28 00:00:00,2,1395.6011904761904
2024-06-28 00:00:00,3,448.54761904761904
2024-06-28 00:00:00,4,123.26785714285714
2024-06-28 01:00:00,0,1268.732142857143
2024-06-28 01:00:00,1,1730.3630952380952
2024-06-28 01:00:00,2,1396.7619047619048
2024-06-28 01:00:00,3,448.6011904761905
2024-06-28 01:00:00,4,123.29761904761905
2024-06-28 02:00:00,0,1268.797619047619
2024-06-28 02:00:00,1,1731.2559523809523
2024-06-28 02:00:00,2,1397.529761904762
2024-06-28 02:00:00,3,448.7142857142857
2024-06-28 02:00:00,4,123.32738095238095
2024-06-28 03:00:00,0,1268.8333333333333
2024-06-28 03:00:00,1,1732.077380952381
2024-06-28 03:00:00,2,1398.077380952381
2024-06-28 03:00:00,3,448.79761904761904
2024-06-28 03:00:00,4,123.31547619047619
2024-06-28 04:00:00,0,1269.107142857143
