brand,amazon_median_price,ebay_median_price,avg_delivery_delay_days,avg_review_score,total_listing_count,olist_product_count
maximalpower,9.49,,0.0,3.9950090744101634,7.0,0
maximumbyte,4.5,,0.0,3.9950090744101634,4.0,0
maxin,18.99,,0.0,3.9950090744101634,1.0,0
maxmall,5.99,,0.0,3.9950090744101634,1.0,0
maxmostcom,7.99,,0.0,3.9950090744101634,95.0,0
maxpedition,18.56,,0.0,3.9950090744101634,1.0,0
maxpretty,4.0,,0.0,3.9950090744101634,1.0,0
maxrad,3.89,,0.0,3.9950090744101634,1.0,0
maxteck,7.95,,0.0,3.9950090744101634,2.0,0
maxtop,15.95,,0.0,3.9950090744101634,2.0,0
maxtron,6.1,,0.0,3.9950090744101634,13.0,0
maxwell charles,12.99,,0.0,3.9950090744101634,1.0,0
maxwell global trading,4.5,,0.0,3.9950090744101634,3.0,0
maxwest,27.779999999999998,,0.0,3.9950090744101634,2.0,0
maxx time,4.59,,0.0,3.9950090744101634,1.0,0
maymom,9.98,,0.0,3.9950090744101634,1.0,0
mb,3.0,,0.0,3.9950090744101634,1.0,0
mb brands,6.19,,0.0,3.9950090744101634,1.0,0
mbeat,21.95,,0.0,3.9950090744101634,1.0,0
mblai,12.79,,0.0,3.9950090744101634,2.0,0
mc,4.29,,0.0,3.9950090744101634,3.0,0
mc escher,15.989999999999998,,0.0,3.9950090744101634,2.0,0
mc fashion,8.8,,0.0,3.9950090744101634,19.0,0
mc fashion group inc,7.95,,0.0,3.9950090744101634,1.0,0
mcab,12.985,,0.0,3.9950090744101634,2.0,0
mcart,3.0,,0.0,3.9950090744101634,1.0,0
mcdi,12.75,,0.0,3.9950090744101634,3.0,0
mcmadley,11.0,,0.0,3.9950090744101634,3.0,0
mcola,2.69,,0.0,3.9950090744101634,1.0,0
mcoolbo,9.99,,0.0,3.9950090744101634,1.0,0
mcr medical,24.95,,0.0,3.9950090744101634,1.0,0
mcsper,5.99,,0.0,3.9950090744101634,1.0,0
mctraddy,31.59,,0.0,3.9950090744101634,1.0,0
mcuk,2.49,,0.0,3.9950090744101634,8.0,0
md0410,8.895,,0.0,3.9950090744101634,18.0,0
mdna,7.43,,0.0,3.9950090744101634,1.0,0
mds,11.98,,0.0,3.9950090744101634,2.0,0
me,9.49,,0.0,3.9950090744101634,2.0,0
meagoes,10.74,,0.0,3.9950090744101634,2.0,0
mecasy,4.99,,0.0,3.9950090744101634,2.0,0
mechsoft,7.95,,0.0,3.9950090744101634,12.0,0
mechsoft tech,8.95,,0.0,3.9950090744101634,30.0,0
meco,5.89,,0.0,3.9950090744101634,1.0,0
meco co ltd,4.49,,0.0,3.9950090744101634,1.0,0
medge,4.99,,0.0,3.9950090744101634,8.0,0
medge international,4.49,,0.0,3.9950090744101634,1.0,0
mediabridge,7.99,,0.0,3.9950090744101634,17.0,0
mediadevil,9.97,,0.0,3.9950090744101634,15.0,0
mediasonic,14.989999999999998,,0.0,3.9950090744101634,6.0,0
meelectronics,3.83,,0.0,3.9950090744101634,1.0,0
meem,39.99,,0.0,3.9950090744101634,2.0,0
mega,2.605,,0.0,3.9950090744101634,2.0,0
megadream,12.49,,0.0,3.9950090744101634,18.0,0
megahouse corporation,110.86,,0.0,3.9950090744101634,1.0,0
megaman,8.45,,0.0,3.9950090744101634,1.0,0
megatronic,6.0,,0.0,3.9950090744101634,13.0,0
megix technology,3.92,,0.0,3.9950090744101634,3.0,0
meiho,34.29,,0.0,3.9950090744101634,1.0,0
meilytm,6.5,,0.0,3.9950090744101634,3.0,0
meiya,13.56,,0.0,3.9950090744101634,2.0,0
meizu,500.0,,0.0,3.9950090744101634,1.0,0
meko,6.99,,0.0,3.9950090744101634,7.0,0
mekube,2.99,,0.0,3.9950090744101634,3.0,0
melkco,15.39,,0.0,3.9950090744101634,69.0,0
mellonlu,6.98,,0.0,3.9950090744101634,72.0,0
melop,5.99,,0.0,3.9950090744101634,2.0,0
membrane,3.0,,0.0,3.9950090744101634,1.0,0
memorex,5.99,,0.0,3.9950090744101634,1.0,0
mencia,7.71,,0.0,3.9950090744101634,60.0,0
mengo,12.49,,0.0,3.9950090744101634,4.0,0
mengshen,8.99,,0.0,3.9950090744101634,3.0,0
mengu,8.95,,0.0,3.9950090744101634,119.0,0
meone,4.95,,0.0,3.9950090744101634,2.0,0
mercase,16.99,,0.0,3.9950090744101634,1.0,0
mercedes,24.97,,0.0,3.9950090744101634,6.0,0
mercedes benz,63.01,,0.0,3.9950090744101634,1.0,0
mercury,18.81,,0.0,3.9950090744101634,3.0,0
mercury corporation,14.99,,0.0,3.9950090744101634,2.0,0
merge,38.99,,0.0,3.9950090744101634,1.0,0
meritcase,3.0,,0.0,3.9950090744101634,1.0,0
merkury innovations,10.99,,0.0,3.9950090744101634,8.0,0
merkuyom,2.94,,0.0,3.9950090744101634,89.0,0
merlin,6.07,,0.0,3.9950090744101634,1.0,0
merry christmas,3.0,,0.0,3.9950090744101634,1.0,0
merrymall,6.98,,0.0,3.9950090744101634,1.0,0
merryxd,4.5,,0.0,3.9950090744101634,1.0,0
meshtech,19.99,,0.0,3.9950090744101634,1.0,0
metabox,,263.28,0.0,3.9950090744101634,1.0,0
metalgear iphone screen protector,9.99,,-11.391107078039928,3.9950090744101634,1.0,1104
metallic mirror case,14.99,,0.0,3.9950090744101634,1.0,0
metecsmart,32.98,,0.0,3.9950090744101634,12.0,0
meteorite cables,10.99,,0.0,3.9950090744101634,2.0,0
metra,11.115,,0.0,3.9950090744101634,22.0,0
metropcs,1.96,,0.0,3.9950090744101634,1.0,0
metroplex,3.0,,0.0,3.9950090744101634,1.0,0
mfb,11.87,,0.0,3.9950090744101634,1.0,0
mfc box,500.0,,0.0,3.9950090744101634,1.0,0
mfeel,3.0,,0.0,3.9950090744101634,1.0,0
mfgrus,1.65,,0.0,3.9950090744101634,1.0,0
mfj,104.69,,0.0,3.9950090744101634,2.0,0
mfj enterprises,6.04,,0.0,3.9950090744101634,1.0,0
mfnycn,17.99,,0.0,3.9950090744101634,1.0,0
mfx2,12.95,,0.0,3.9950090744101634,2.0,0
mgaxczsdw,3.0,,0.0,3.9950090744101634,3.0,0
mgbca,18.95,,0.0,3.9950090744101634,7.0,0
mgu,3.0,,0.0,3.9950090744101634,1.0,0
mhl tech,3.0,,0.0,3.9950090744101634,5.0,0
mhoplqa,9.99,,0.0,3.9950090744101634,1.0,0
mi,7.99,,0.0,3.9950090744101634,1.0,0
mi cable tidy,2.99,,0.0,3.9950090744101634,1.0,0
mi3d,6.5,,0.0,3.9950090744101634,1.0,0
miady,6.79,,0.0,3.9950090744101634,1.0,0
mibutton,5.99,,0.0,3.9950090744101634,5.0,0
miccus inc,4.99,,0.0,3.9950090744101634,2.0,0
michael kors samsung s4 case,3.0,,-11.391107078039928,3.9950090744101634,1.0,1104
michael moran,3.0,,0.0,3.9950090744101634,1.0,0
micro gorilla,11.99,,0.0,3.9950090744101634,1.0,0
micro solution of japan,17.45,,0.0,3.9950090744101634,4.0,0
microbattery,50.0,,0.0,3.9950090744101634,1.0,0
microp,7.98,,0.0,3.9950090744101634,9.0,0
microseven,9.45,,0.0,3.9950090744101634,85.0,0
microsoft,47.535,259.84,0.0,3.9950090744101634,93.0,0
mictuning,9.99,,0.0,3.9950090744101634,3.0,0
midwest design imports inc,3.02,,0.0,3.9950090744101634,1.0,0
mieres,12.99,,0.0,3.9950090744101634,4.0,0
mifa,55.0,,0.0,3.9950090744101634,1.0,0
mifeng,6.99,,0.0,3.9950090744101634,1.0,0
mighty max battery,59.99,,0.0,3.9950090744101634,1.0,0
mightyskins,6.99,,0.0,3.9950090744101634,749.0,0
miikey,42.62,,0.0,3.9950090744101634,1.0,0
miisso,31.99,,0.0,3.9950090744101634,3.0,0
mikasa tech,4.94,,0.0,3.9950090744101634,1.0,0
mikey store,6.99,,0.0,3.9950090744101634,1.0,0
mikrotik,29.9,,0.0,3.9950090744101634,1.0,0
milano,9.95,,0.0,3.9950090744101634,1.0,0
milante,5.59,,0.0,3.9950090744101634,3.0,0
milemont,29.99,,0.0,3.9950090744101634,6.0,0
mili,4.84,,0.0,3.9950090744101634,1.0,0
milk  honey,6.595000000000001,,0.0,3.9950090744101634,8.0,0
milk and honey,6.1850000000000005,,0.0,3.9950090744101634,2.0,0
milkyway body jewelry,14.99,,0.0,3.9950090744101634,106.0,0
milkyway cases,14.99,,0.0,3.9950090744101634,67.0,0
millennium products,20.91,,0.0,3.9950090744101634,1.0,0
milliard,3.0,,0.0,3.9950090744101634,1.0,0
milprox,8.99,,0.0,3.9950090744101634,3.0,0
mimgo store,3.59,,0.0,3.9950090744101634,5.0,0
mimi,24.99,,0.0,3.9950090744101634,3.0,0
mimitrade,4.99,,0.0,3.9950090744101634,1.0,0
mine,9.95,,0.0,3.9950090744101634,1.0,0
mingcoll,9.93,,0.0,3.9950090744101634,1.0,0
mini cooper,4.945,,0.0,3.9950090744101634,2.0,0
minifactory,8.98,,0.0,3.9950090744101634,45.0,0
miniko,8.99,,0.0,3.9950090744101634,2.0,0
minimalism,30.8,,0.0,3.9950090744101634,1.0,0
minisdesign inc,2.08,,0.0,3.9950090744101634,1.0,0
minisuit,6.405,,0.0,3.9950090744101634,8.0,0
minisun,9.99,,0.0,3.9950090744101634,1.0,0
miniturtle,9.99,,0.0,3.9950090744101634,1159.0,0
minse,29.99,,0.0,3.9950090744101634,1.0,0
minso,8.99,,0.0,3.9950090744101634,3.0,0
minstar,9.99,,0.0,3.9950090744101634,1.0,0
mintcell,10.95,,0.0,3.9950090744101634,1.0,0
mip,14.99,,0.0,3.9950090744101634,452.0,0
mipow,4.0,,0.0,3.9950090744101634,5.0,0
mira,10.5,,0.0,3.9950090744101634,1.0,0
mirror,3.99,,0.0,3.9950090744101634,1.0,0
misemet,6.04,,0.0,3.9950090744101634,1.0,0
misfit wearables,24.99,,0.0,3.9950090744101634,1.0,0
miss darcy,5.99,,0.0,3.9950090744101634,1.0,0
mission darkness,23.74,,0.0,3.9950090744101634,1.0,0
mission ready,7.99,,0.0,3.9950090744101634,1.0,0
misskt,12.99,,0.0,3.9950090744101634,1.0,0
misspromo,5.64,,0.0,3.9950090744101634,6.0,0
misxi,8.45,,0.0,3.9950090744101634,1.0,0
mit,3.0,,0.0,3.9950090744101634,1.0,0
mitek,3.0,,0.0,3.9950090744101634,1.0,0
mivine,12.985,,0.0,3.9950090744101634,2.0,0
mixberry,9.99,,0.0,3.9950090744101634,2.0,0
mixbin,13.54,,0.0,3.9950090744101634,5.0,0
mixca,13.0,,0.0,3.9950090744101634,1.0,0
mixt,,120.21,0.0,3.9950090744101634,1.0,0
miyavix,9.99,,0.0,3.9950090744101634,11.0,0
mizar,6.380000000000001,,0.0,3.9950090744101634,2.0,0
mizco,19.924999999999997,,0.0,3.9950090744101634,4.0,0
mizco sports,10.79,,0.0,3.9950090744101634,24.0,0
mizco sports case,10.64,,0.0,3.9950090744101634,4.0,0
mkeke,10.99,,0.0,3.9950090744101634,2.0,0
mklot,8.99,,0.0,3.9950090744101634,1.0,0
mkoawa,9.99,,0.0,3.9950090744101634,1.0,0
mliquid,8.99,,0.0,3.9950090744101634,1.0,0
mlove,4.99,,0.0,3.9950090744101634,1.0,0
mm,6.39,,0.0,3.9950090744101634,7.0,0
mmdex,6.01,,0.0,3.9950090744101634,1.0,0
mmobiel,6.89,,0.0,3.9950090744101634,136.0,0
mmrm,5.75,,0.0,3.9950090744101634,1.0,0
mmswireless,7.99,,0.0,3.9950090744101634,3.0,0
mnd,6.95,,0.0,3.9950090744101634,21.0,0
mob armor,55.9,,0.0,3.9950090744101634,3.0,0
mobal,22.224999999999998,,0.0,3.9950090744101634,2.0,0
mobc,6.08,,0.0,3.9950090744101634,2.0,0
mobee technology,39.99,,0.0,3.9950090744101634,1.0,0
mobeego,9.99,,0.0,3.9950090744101634,2.0,0
mobi lock,3.99,,0.0,3.9950090744101634,3.0,0
mobi7e,8.99,,0.0,3.9950090744101634,1.0,0
mobiflare,9.99,,0.0,3.9950090744101634,163.0,0
mobile accessories,7.61,,0.0,3.9950090744101634,1.0,0
mobile action,3.0,,0.0,3.9950090744101634,1.0,0
mobile chargerkandese,16.99,,0.0,3.9950090744101634,1.0,0
mobile edge,18.36,,0.0,3.9950090744101634,1.0,0
mobile parts proz,14.58,,0.0,3.9950090744101634,1.0,0
mobilecentral,4.735,,0.0,3.9950090744101634,2.0,0
mobilejo,10.95,,0.0,3.9950090744101634,1.0,0
mobilekits town,10.99,,0.0,3.9950090744101634,1.0,0
mobilemporium,7.95,,0.0,3.9950090744101634,3.0,0
mobilens,13.99,,0.0,3.9950090744101634,2.0,0
mobilepower,3.0,,0.0,3.9950090744101634,1.0,0
mobilevision,27.95,,0.0,3.9950090744101634,5.0,0
mobility,27.87,,0.0,3.9950090744101634,1.0,0
mobility igo,4.95,,0.0,3.9950090744101634,1.0,0
mobityze,29.99,,0.0,3.9950090744101634,1.0,0
mobling,11.99,,0.0,3.9950090744101634,3.0,0
mobo,4.73,,0.0,3.9950090744101634,13.0,0
mobozx,502.49,,0.0,3.9950090744101634,2.0,0
mobproof,10.49,,0.0,3.9950090744101634,2.0,0
mocase,8.99,,0.0,3.9950090744101634,17.0,0
mochalight,29.99,,0.0,3.9950090744101634,1.0,0
mod,44.99,,0.0,3.9950090744101634,1.0,0
mod shield byjojo,12.95,,0.0,3.9950090744101634,1.0,0
modal,7.62,,0.0,3.9950090744101634,16.0,0
modeblu,12.99,,0.0,3.9950090744101634,45.0,0
modefan,7.99,,0.0,3.9950090744101634,5.0,0
modern everyday,4.0,,0.0,3.9950090744101634,1.0,0
modern portable,18.99,,0.0,3.9950090744101634,1.0,0
moderntech,2.99,,0.0,3.9950090744101634,2.0,0
modos logicos,7.99,,0.0,3.9950090744101634,2.0,0
modsun,7.99,,0.0,3.9950090744101634,1.0,0
moduro,7.99,,0.0,3.9950090744101634,1.0,0
moex,12.99,,0.0,3.9950090744101634,8.0,0
mogix,18.95,,0.0,3.9950090744101634,2.0,0
moguls mobile,19.99,,0.0,3.9950090744101634,3.0,0
moguls mobile by daymond john,14.99,,0.0,3.9950090744101634,1.0,0
moimax,4.0,,0.0,3.9950090744101634,1.0,0
moko,7.99,,0.0,3.9950090744101634,128.0,0
moldex,3.0,,0.0,3.9950090744101634,1.0,0
mollycoocle,9.99,,0.0,3.9950090744101634,35.0,0
momata,3.0,,0.0,3.9950090744101634,1.0,0
momax,33.99,,0.0,3.9950090744101634,1.0,0
moment dextrad,4.99,,0.0,3.9950090744101634,16.0,0
momiji wireless,12.98,,0.0,3.9950090744101634,1.0,0
momo,3.38,,0.0,3.9950090744101634,1.0,0
momo cellular,3.98,,0.0,3.9950090744101634,1.0,0
monaco,10.045,,0.0,3.9950090744101634,12.0,0
moncabas,16.5,,0.0,3.9950090744101634,1.0,0
moncarbone,43.935,,0.0,3.9950090744101634,2.0,0
moneysaving4you,7.49,,0.0,3.9950090744101634,1.0,0
mongo,999.99,,0.0,3.9950090744101634,1.0,0
mongoora,13.44,,0.0,3.9950090744101634,255.0,0
monica,12.5,,0.0,3.9950090744101634,6.0,0
monnel,6.99,,0.0,3.9950090744101634,134.0,0
monnel phone charm,6.99,,0.0,3.9950090744101634,1.0,0
monnel phone plug,6.99,,0.0,3.9950090744101634,5.0,0
monojoy,18.99,,0.0,3.9950090744101634,1.0,0
monoprice,10.68,,0.0,3.9950090744101634,31.0,0
monowear,9.95,,0.0,3.9950090744101634,4.0,0
monsoon creations,22.450000000000003,,0.0,3.9950090744101634,18.0,0
monster,7.99,,0.0,3.9950090744101634,15.0,0
monster cable,1.96,,0.0,3.9950090744101634,1.0,0
monster high,5.25,,0.0,3.9950090744101634,1.0,0
moobom,12.49,,0.0,3.9950090744101634,2.0,0
moodmods,13.49,,0.0,3.9950090744101634,2.0,0
moomin,1.96,,0.0,3.9950090744101634,1.0,0
moon monkey,4.95,,0.0,3.9950090744101634,2.0,0
moon mood,6.99,,0.0,3.9950090744101634,1.0,0
moona,9.95,,0.0,3.9950090744101634,5.0,0
moonar,49.19,,0.0,3.9950090744101634,1.0,0
mooness,7.98,,0.0,3.9950090744101634,1.0,0
mooni,12.99,,0.0,3.9950090744101634,1.0,0
moonlight printing,14.95,,0.0,3.9950090744101634,1.0,0
moonmini,7.29,,0.0,3.9950090744101634,49.0,0
moonskins,34.99,,0.0,3.9950090744101634,1.0,0
mooretek,5.98,,0.0,3.9950090744101634,1.0,0
mooseng,9.99,,0.0,3.9950090744101634,3.0,0
moov,71.035,,0.0,3.9950090744101634,2.0,0
mophie,28.955,,0.0,3.9950090744101634,76.0,0
morefit,12.66,,0.0,3.9950090744101634,1.0,0
moresun,8.65,,0.0,3.9950090744101634,1.0,0
moretek,15.99,,0.0,3.9950090744101634,4.0,0
moreyoulike,7.99,,0.0,3.9950090744101634,3.0,0
morimoto sangyo co ltd,28.4,,0.0,3.9950090744101634,4.0,0
morjava,7.49,,0.0,3.9950090744101634,4.0,0
moromall,6.02,,0.0,3.9950090744101634,1.0,0
morzen,9.43,,0.0,3.9950090744101634,1.0,0
mos,21.205,,0.0,3.9950090744101634,2.0,0
moshi,9.95,,0.0,3.9950090744101634,55.0,0
mosnovo,15.99,,0.0,3.9950090744101634,13.0,0
mosta,5.99,,0.0,3.9950090744101634,1.0,0
mostop,11.99,,0.0,3.9950090744101634,9.0,0
mot,3.57,,0.0,3.9950090744101634,1.0,0
mota,9.47,,0.0,3.9950090744101634,1.0,0
mota x,5.45,,0.0,3.9950090744101634,2.0,0
motcb,109.99,,0.0,3.9950090744101634,1.0,0
motech,0.445,,0.0,3.9950090744101634,2.0,0
mothca,8.39,,0.0,3.9950090744101634,1.0,0
motm  mobile on the move,39.95,,0.0,3.9950090744101634,1.0,0
moto x,40.08,,0.0,3.9950090744101634,1.0,0
motong,10.99,,0.0,3.9950090744101634,25.0,0
motopower,9.99,,0.0,3.9950090744101634,1.0,0
motorola,9.99,,-11.391107078039928,3.9950090744101634,409.0,1104
motorola droid maxxxt1080m,5.5,,-11.391107078039928,3.9950090744101634,1.0,1104
motorola mobility,69.36,,-11.391107078039928,3.9950090744101634,1.0,1104
motorola oem replacement product,10.99,,-11.391107078039928,3.9950090744101634,3.0,1104
motorola solutions,10.345,,-11.391107078039928,3.9950090744101634,8.0,1104
motorola solutions business radios,18.845,,-11.391107078039928,3.9950090744101634,4.0,1104
moukou,5.99,,0.0,3.9950090744101634,6.0,0
mountek,24.43,,0.0,3.9950090744101634,3.0,0
mounty,3.0,,0.0,3.9950090744101634,1.0,0
mouse monster,3.0,,0.0,3.9950090744101634,1.0,0
mouse pad,6.59,,0.0,3.9950090744101634,1.0,0
movaic,24.95,,0.0,3.9950090744101634,1.0,0
movie,11.99,,0.0,3.9950090744101634,1.0,0
movie and tv show theme phone case,3.0,,0.0,3.9950090744101634,1.0,0
moxy,6.95,,0.0,3.9950090744101634,2.0,0
moxyo,14.525,,0.0,3.9950090744101634,12.0,0
moz,4.99,,0.0,3.9950090744101634,1.0,0
mp,7.82,,0.0,3.9950090744101634,1.0,0
mpd digital,34.95,,0.0,3.9950090744101634,1.0,0
mpero,4.94,,0.0,3.9950090744101634,84.0,0
mpero empire,4.48,,0.0,3.9950090744101634,1.0,0
mpf products,9.95,,0.0,3.9950090744101634,4.0,0
mpj,6.99,,0.0,3.9950090744101634,5.0,0
mpmall,7.99,,0.0,3.9950090744101634,6.0,0
mpow,10.99,,0.0,3.9950090744101634,7.0,0
mpstg,8.49,,0.0,3.9950090744101634,4.0,0
mpwhyl,10.99,,0.0,3.9950090744101634,1.0,0
mr makefuntm,3.0,,0.0,3.9950090744101634,1.0,0
mr shield,6.45,,0.0,3.9950090744101634,194.0,0
mr zhu,6.49,,0.0,3.9950090744101634,2.0,0
mrked,22.14,,0.0,3.9950090744101634,3.0,0
mrotech,22.99,,0.0,3.9950090744101634,1.0,0
mrt,73.0,,0.0,3.9950090744101634,1.0,0
ms cell shop,6.0,,0.0,3.9950090744101634,9.0,0
ms screencleen,11.99,,0.0,3.9950090744101634,4.0,0
msc,7.36,,0.0,3.9950090744101634,1.0,0
msi,,509.49,-12.46877851649068,3.9847497393117832,5.0,1598
msling,15.99,,0.0,3.9950090744101634,1.0,0
mst,7.95,,0.0,3.9950090744101634,1.0,0
mstechcorp,13.0,,0.0,3.9950090744101634,206.0,0
msun,13.99,,0.0,3.9950090744101634,1.0,0
mtronx,6.99,,0.0,3.9950090744101634,24.0,0
muber,5.35,,0.0,3.9950090744101634,1.0,0
mud pie,9.99,,0.0,3.9950090744101634,3.0,0
mudder,6.7,,0.0,3.9950090744101634,2.0,0
mugen,95.96,,0.0,3.9950090744101634,1.0,0
mugen battery,79.99,,0.0,3.9950090744101634,1.0,0
mugen power,87.95,,0.0,3.9950090744101634,37.0,0
muifa,19.99,,0.0,3.9950090744101634,1.0,0
mujjo,32.64,,0.0,3.9950090744101634,1.0,0
mulbess,12.99,,0.0,3.9950090744101634,37.0,0
multifun,13.43,,0.0,3.9950090744101634,1.0,0
muqr,8.45,,0.0,3.9950090744101634,19.0,0
musebox,21.95,,0.0,3.9950090744101634,1.0,0
muses consolidated llc,12.99,,0.0,3.9950090744101634,1.0,0
musthd,10.940000000000001,,0.0,3.9950090744101634,2.0,0
mustpoint,12.73,,0.0,3.9950090744101634,4.0,0
musubo,5.49,,0.0,3.9950090744101634,17.0,0
muvit,12.239999999999998,,0.0,3.9950090744101634,2.0,0
mvp case,5.495,,0.0,3.9950090744101634,2.0,0
mwcustoms,3.0,,0.0,3.9950090744101634,1.0,0
mxtechnic,3.0,,0.0,3.9950090744101634,1.0,0
mxx,5.95,,0.0,3.9950090744101634,23.0,0
my,8.785,,0.0,3.9950090744101634,6.0,0
my bat,2.1,,0.0,3.9950090744101634,1.0,0
my best friend is a bag,39.95,,0.0,3.9950090744101634,1.0,0
my bolt by ienjoy,4.0,,0.0,3.9950090744101634,1.0,0
my cable mart,11.24,,0.0,3.9950090744101634,2.0,0
my fone bak,4.95,,0.0,3.9950090744101634,1.0,0
my little pony,13.94,,0.0,3.9950090744101634,1.0,0
my turtle,10.95,,0.0,3.9950090744101634,8.0,0
my turtle luckyphone,9.99,,0.0,3.9950090744101634,1.0,0
my turtle tm,8.245000000000001,,0.0,3.9950090744101634,2.0,0
myband,14.99,,0.0,3.9950090744101634,1.0,0
myband inc,14.99,,0.0,3.9950090744101634,1.0,0
mybase,7.49,,0.0,3.9950090744101634,2.0,0
mybat,6.08,,0.0,3.9950090744101634,2426.0,0
mybat cell phone accessories,6.74,,0.0,3.9950090744101634,1.0,0
mybitti,11.99,,0.0,3.9950090744101634,15.0,0
mybunjee,9.99,,0.0,3.9950090744101634,2.0,0
mycase  samsung galaxy s5,16.99,,-11.391107078039928,3.9950090744101634,1.0,1104
mycell,18.494999999999997,,0.0,3.9950090744101634,14.0,0
mycellcovers,6.05,,0.0,3.9950090744101634,17.0,0
mycharge,14.940000000000001,,0.0,3.9950090744101634,16.0,0
myckuu,7.49,,0.0,3.9950090744101634,8.0,0
myckuutm,7.99,,0.0,3.9950090744101634,1.0,0
mydply,8.99,,0.0,3.9950090744101634,39.0,0
myfavcell,3.0,,0.0,3.9950090744101634,9.0,0
myflir,12.99,,0.0,3.9950090744101634,3.0,0
mygift,3.0,,0.0,3.9950090744101634,2.0,0
mygoflight,91.99,,0.0,3.9950090744101634,2.0,0
myhandydesign,19.46,,0.0,3.9950090744101634,20.0,0
myheritagewear,9.99,,0.0,3.9950090744101634,13.0,0
myheritagewearcom,12.99,,0.0,3.9950090744101634,20.0,0
mykronoz,14.99,,0.0,3.9950090744101634,1.0,0
mylb,7.66,,0.0,3.9950090744101634,10.0,0
mylife brand products,3.0,,0.0,3.9950090744101634,5.0,0
mymuse technology,29.99,,0.0,3.9950090744101634,1.0,0
mynetdeals,9.95,,0.0,3.9950090744101634,407.0,0
mynovation,5.2,,0.0,3.9950090744101634,1.0,0
mynt,7.43,,0.0,3.9950090744101634,2.0,0
mynus,9.99,,0.0,3.9950090744101634,1.0,0
myphone designs,6.99,,0.0,3.9950090744101634,2.0,0
mypodie,5.49,,0.0,3.9950090744101634,1.0,0
mysimple products,3.0,,0.0,3.9950090744101634,2.0,0
mysimtravel,39.99,,0.0,3.9950090744101634,1.0,0
mysleevedesign,11.99,,0.0,3.9950090744101634,1.0,0
myspace case,17.49,,0.0,3.9950090744101634,2.0,0
mystcase,2.99,,0.0,3.9950090744101634,27.0,0
mystic zone s3 flip covers,3.0,,0.0,3.9950090744101634,1.0,0
mytime,9.98,,0.0,3.9950090744101634,1.0,0
mytlp,3.0,,0.0,3.9950090744101634,1.0,0
mytouch,3.05,,0.0,3.9950090744101634,1.0,0
myuncai,3.82,,0.0,3.9950090744101634,1.0,0
myvalor,9.95,,0.0,3.9950090744101634,13.0,0
myvista brands,2.85,,0.0,3.9950090744101634,1.0,0
myvolts,1.96,,0.0,3.9950090744101634,1.0,0
myytek,9.99,,0.0,3.9950090744101634,1.0,0
mz berger  co,5.42,,0.0,3.9950090744101634,1.0,0
n market,6.895,,0.0,3.9950090744101634,8.0,0
n2,8.99,,0.0,3.9950090744101634,10.0,0
n910a,3.0,,0.0,3.9950090744101634,1.0,0
naborsa,59.0,,0.0,3.9950090744101634,1.0,0
nacodex,5.57,,0.0,3.9950090744101634,162.0,0
nagebee,6.99,,0.0,3.9950090744101634,337.0,0
naivo,3.81,,0.0,3.9950090744101634,1.0,0
nakedcellphone,9.95,,0.0,3.9950090744101634,102.0,0
nakedshield,3.0,,0.0,3.9950090744101634,10.0,0
nakedshield alcatel one touch fierce 2 7040t,9.99,,0.0,3.9950090744101634,27.0,0
nakedshield blu studio energy d810l,10.99,,0.0,3.9950090744101634,4.0,0
nakedshield for alcatel conquest,7.97,,0.0,3.9950090744101634,3.0,0
nakedshield for alcatel fierce 2,6.79,,0.0,3.9950090744101634,1.0,0
nakedshield for alcatel one touch fierce xl,13.45,,0.0,3.9950090744101634,1.0,0
nakedshield for att galaxy s7 active,12.95,,0.0,3.9950090744101634,4.0,0
nakedshield for galaxy core prime,16.92,,0.0,3.9950090744101634,4.0,0
nakedshield for galaxy discover centura,12.79,,0.0,3.9950090744101634,2.0,0
nakedshield for galaxy grand prime,12.79,,0.0,3.9950090744101634,24.0,0
nakedshield for galaxy j7,12.95,,0.0,3.9950090744101634,25.0,0
nakedshield for galaxy note 7,12.89,,0.0,3.9950090744101634,2.0,0
nakedshield for galaxy s4mini,7.79,,0.0,3.9950090744101634,2.0,0
nakedshield for galaxy s7 edge,11.97,,0.0,3.9950090744101634,2.0,0
nakedshield for htc desire 526,12.79,,0.0,3.9950090744101634,1.0,0
nakedshield for htc desire 610,14.79,,0.0,3.9950090744101634,1.0,0
nakedshield for htc desire 626,7.97,,0.0,3.9950090744101634,20.0,0
nakedshield for htc one m10  htc 10,12.79,,0.0,3.9950090744101634,8.0,0
nakedshield for htc u11,13.79,,0.0,3.9950090744101634,4.0,0
nakedshield for kyocera hydro view,16.79,,0.0,3.9950090744101634,2.0,0
nakedshield for lg escape 2,12.79,,-11.391107078039928,3.9950090744101634,1.0,1104
nakedshield for lg g stylo,12.89,,-11.391107078039928,3.9950090744101634,13.0,1104
nakedshield for lg g stylo2,15.79,,-11.391107078039928,3.9950090744101634,6.0,1104
nakedshield for lg g3,10.95,,-11.391107078039928,3.9950090744101634,13.0,1104
nakedshield for lg k7 tribute 5,12.79,,-11.391107078039928,3.9950090744101634,3.0,1104
nakedshield for lg lancet,12.95,,-11.391107078039928,3.9950090744101634,1.0,1104
nakedshield for lg lancet vw820,12.79,,-11.391107078039928,3.9950090744101634,2.0,1104
nakedshield for lg leon,14.79,,-11.391107078039928,3.9950090744101634,11.0,1104
