country,year,recommended_crop,produced_crop,pesticide_value,temp_range
Spain,2006,Teff,Potatoes,39767.0,17.368402779583334
Spain,2007,Teff,Potatoes,39286.0,17.368402779583334
Spain,2008,Teff,Potatoes,40719.0,17.368402779583334
Spain,2009,Teff,Potatoes,35199.0,17.368402779583334
Spain,2010,Teff,Potatoes,39043.0,17.368402779583334
Spain,2011,Teff,Potatoes,53549.0,17.368402779583334
Spain,2012,Teff,Potatoes,48668.0,17.368402779583334
Spain,2013,Teff,Potatoes,54197.0,17.368402779583334
Spain,2014,Teff,Potatoes,61067.0,17.368402779583334
Spain,2015,Teff,Potatoes,59018.0,17.368402779583334
Spain,2016,Teff,Potatoes,61895.0,17.368402779583334
Thailand,1990,Teff,Cassava,18849.0,18.0271881739625
Thailand,1991,Teff,Cassava,18849.0,18.0271881739625
Thailand,1992,Teff,Cassava,18849.0,18.0271881739625
Thailand,1993,Teff,Cassava,18849.0,18.0271881739625
Thailand,1994,Teff,Cassava,20448.0,18.0271881739625
Thailand,1995,Teff,Potatoes,24062.0,17.368402779583334
Thailand,1996,Teff,Potatoes,21901.0,17.368402779583334
Thailand,1997,Teff,Potatoes,23960.0,17.368402779583334
Thailand,1998,Teff,Cassava,19212.0,18.0271881739625
Thailand,1999,Teff,Cassava,22761.0,18.0271881739625
Thailand,2000,Teff,Cassava,20334.0,18.0271881739625
Thailand,2001,Teff,Cassava,30629.67,18.0271881739625
Thailand,2002,Teff,Cassava,40925.33,18.0271881739625
Thailand,2003,Teff,Cassava,51221.0,18.0271881739625
Thailand,2004,Teff,Cassava,88548.0,18.0271881739625
Thailand,2005,Teff,Cassava,43831.0,18.0271881739625
Thailand,2006,Teff,Cassava,41220.0,18.0271881739625
Thailand,2007,Teff,Cassava,66858.0,18.0271881739625
Thailand,2008,Teff,Cassava,65423.0,18.0271881739625
Thailand,2009,Teff,Cassava,67933.0,18.0271881739625
Thailand,2010,Teff,Cassava,68986.0,18.0271881739625
Thailand,2011,Teff,Cassava,87191.0,18.0271881739625
Thailand,2012,Teff,Cassava,69921.0,18.0271881739625
Thailand,2013,Teff,Cassava,8136.0,18.0271881739625
Thailand,2014,Teff,Cassava,21800.0,18.0271881739625
Thailand,2015,Teff,Cassava,21800.0,18.0271881739625
Thailand,2016,Teff,Cassava,21800.0,18.0271881739625
Turkey,1990,Teff,Potatoes,29918.0,17.368402779583334
Turkey,1991,Teff,Potatoes,24343.0,17.368402779583334
Turkey,1992,Teff,Potatoes,27110.0,17.368402779583334
Turkey,1993,Teff,Potatoes,28042.0,17.368402779583334
Turkey,1994,Teff,Potatoes,24219.0,17.368402779583334
Turkey,1995,Teff,Potatoes,27328.0,17.368402779583334
Turkey,1996,Teff,Potatoes,30286.0,17.368402779583334
Turkey,1997,Teff,Potatoes,34431.0,17.368402779583334
Turkey,1998,Teff,Potatoes,30162.0,17.368402779583334
Turkey,1999,Teff,Potatoes,33089.0,17.368402779583334
Turkey,2000,Teff,Potatoes,33471.0,17.368402779583334
Turkey,2001,Teff,Potatoes,25539.0,17.368402779583334
Turkey,2002,Teff,Potatoes,27915.0,17.368402779583334
Turkey,2003,Teff,Potatoes,33075.0,17.368402779583334
Turkey,2004,Teff,Potatoes,28831.0,17.368402779583334
Turkey,2005,Teff,Potatoes,40332.0,17.368402779583334
Turkey,2006,Teff,Potatoes,27421.0,17.368402779583334
Turkey,2007,Teff,Potatoes,48715.51,17.368402779583334
Turkey,2008,Teff,Potatoes,37640.2,17.368402779583334
Turkey,2009,Teff,Potatoes,37651.15,17.368402779583334
Turkey,2010,Teff,Potatoes,38554.69,17.368402779583334
Turkey,2011,Teff,Potatoes,39534.43,17.368402779583334
Turkey,2012,Teff,Potatoes,42610.59,17.368402779583334
Turkey,2013,Teff,Potatoes,39440.0,17.368402779583334
Turkey,2014,Teff,Potatoes,39722.72,17.368402779583334
Turkey,2015,Teff,Potatoes,39026.0,17.368402779583334
Turkey,2016,Teff,Potatoes,50054.0,17.368402779583334
Turkmenistan,1993,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,1994,Teff,Maize,9712.0,17.357536430502734
Turkmenistan,1995,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,1996,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,1997,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,1998,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,1999,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2000,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2001,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2002,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2003,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2004,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2005,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2006,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2007,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2008,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2009,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2010,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2011,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2012,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2013,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2014,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2015,Teff,Potatoes,9712.0,17.368402779583334
Turkmenistan,2016,Teff,Potatoes,9712.0,17.368402779583334
USSR,1990,Teff,Potatoes,86200.0,17.368402779583334
USSR,1991,Teff,Potatoes,92200.0,17.368402779583334
Ukraine,1992,Teff,Potatoes,66772.0,17.368402779583334
Ukraine,1993,Teff,Potatoes,61843.46,17.368402779583334
Ukraine,1994,Teff,Potatoes,56914.93,17.368402779583334
Ukraine,1995,Teff,Potatoes,51986.39,17.368402779583334
Ukraine,1996,Teff,Potatoes,47057.85,17.368402779583334
Ukraine,1997,Teff,Potatoes,42129.32,17.368402779583334
Ukraine,1998,Teff,Potatoes,37200.78,17.368402779583334
Ukraine,1999,Teff,Potatoes,32272.25,17.368402779583334
Ukraine,2000,Teff,Potatoes,27343.71,17.368402779583334
Ukraine,2001,Teff,Potatoes,22415.17,17.368402779583334
Ukraine,2002,Teff,Potatoes,17486.64,17.368402779583334
Ukraine,2003,Teff,Potatoes,12558.1,17.368402779583334
Ukraine,2004,Teff,Potatoes,15344.4,17.368402779583334
Ukraine,2005,Teff,Potatoes,23021.7,17.368402779583334
Ukraine,2006,Teff,Potatoes,28832.6,17.368402779583334
Ukraine,2007,Teff,Potatoes,36476.0,17.368402779583334
Ukraine,2008,Teff,Potatoes,54080.5,17.368402779583334
Ukraine,2009,Teff,Potatoes,36444.7,17.368402779583334
Ukraine,2010,Teff,Potatoes,62534.6,17.368402779583334
Ukraine,2011,Teff,Potatoes,79491.7,17.368402779583334
Ukraine,2012,Teff,Potatoes,90814.8,17.368402779583334
Ukraine,2013,Teff,Potatoes,86781.8,17.368402779583334
Ukraine,2014,Teff,Potatoes,78201.0,17.368402779583334
Ukraine,2015,Teff,Potatoes,78201.0,17.368402779583334
Ukraine,2016,Teff,Potatoes,78201.0,17.368402779583334
United Kingdom,1990,Teff,Potatoes,29517.0,17.368402779583334
United Kingdom,1991,Teff,Potatoes,29022.0,17.368402779583334
United Kingdom,1992,Teff,Potatoes,31077.0,17.368402779583334
United Kingdom,1993,Teff,Potatoes,32387.0,17.368402779583334
United Kingdom,1994,Teff,Potatoes,33929.0,17.368402779583334
United Kingdom,1995,Teff,Potatoes,33743.0,17.368402779583334
United Kingdom,1996,Teff,Potatoes,35579.0,17.368402779583334
United Kingdom,1997,Teff,Potatoes,35490.0,17.368402779583334
United Kingdom,1998,Teff,Potatoes,35422.0,17.368402779583334
United Kingdom,1999,Teff,Potatoes,35537.0,17.368402779583334
United Kingdom,2000,Teff,Potatoes,33031.28,17.368402779583334
United Kingdom,2001,Teff,Potatoes,32893.1,17.368402779583334
United Kingdom,2002,Teff,Potatoes,30995.26,17.368402779583334
United Kingdom,2003,Teff,Potatoes,30754.4,17.368402779583334
United Kingdom,2004,Teff,Potatoes,31223.91,17.368402779583334
United Kingdom,2005,Teff,Potatoes,31415.27,17.368402779583334
United Kingdom,2006,Teff,Potatoes,22588.09,17.368402779583334
United Kingdom,2007,Teff,Potatoes,22331.7,17.368402779583334
United Kingdom,2008,Teff,Potatoes,21596.68,17.368402779583334
United Kingdom,2009,Teff,Potatoes,21324.22,17.368402779583334
United Kingdom,2010,Teff,Potatoes,16770.87,17.368402779583334
United Kingdom,2011,Teff,Potatoes,16401.66,17.368402779583334
United Kingdom,2012,Teff,Potatoes,17718.64,17.368402779583334
United Kingdom,2013,Teff,Potatoes,17673.46,17.368402779583334
United Kingdom,2014,Teff,Potatoes,18392.45,17.368402779583334
United Kingdom,2015,Teff,Potatoes,18302.28,17.368402779583334
United Kingdom,2016,Teff,Potatoes,19277.79,17.368402779583334
United States of America,1990,Teff,Potatoes,400975.93,17.368402779583334
United States of America,1991,Teff,Potatoes,384646.39,17.368402779583334
United States of America,1992,Teff,Potatoes,400975.9,17.368402779583334
United States of America,1993,Teff,Potatoes,391903.86,17.368402779583334
United States of America,1994,Teff,Potatoes,425922.68,17.368402779583334
United States of America,1995,Teff,Potatoes,423201.53,17.368402779583334
United States of America,1996,Teff,Potatoes,433180.36,17.368402779583334
United States of America,1997,Teff,Potatoes,434540.76,17.368402779583334
United States of America,1998,Teff,Potatoes,424562.11,17.368402779583334
United States of America,1999,Teff,Potatoes,433633.96,17.368402779583334
United States of America,2000,Teff,Potatoes,430005.21,17.368402779583334
United States of America,2001,Teff,Potatoes,411407.94,17.368402779583334
United States of America,2002,Teff,Potatoes,416851.04,17.368402779583334
United States of America,2003,Teff,Potatoes,417758.24,17.368402779583334
United States of America,2004,Teff,Potatoes,425015.71,17.368402779583334
United States of America,2005,Teff,Potatoes,388275.15,17.368402779583334
United States of America,2006,Teff,Potatoes,392810.67,17.368402779583334
United States of America,2007,Teff,Potatoes,400068.14,17.368402779583334
United States of America,2008,Teff,Potatoes,379202.92,17.368402779583334
United States of America,2009,Teff,Potatoes,358337.7,17.368402779583334
United States of America,2010,Teff,Potatoes,374818.2,17.368402779583334
United States of America,2011,Teff,Potatoes,391298.7,17.368402779583334
United States of America,2012,Teff,Potatoes,407779.2,17.368402779583334
United States of America,2013,Teff,Potatoes,407779.2,17.368402779583334
United States of America,2014,Teff,Potatoes,407779.2,17.368402779583334
United States of America,2015,Teff,Potatoes,407779.2,17.368402779583334
United States of America,2016,Teff,Potatoes,407779.2,17.368402779583334
Uruguay,2004,Teff,Potatoes,9017.73,17.368402779583334
Uruguay,2005,Teff,Potatoes,9232.47,17.368402779583334
Uruguay,2006,Teff,Potatoes,9143.45,17.368402779583334
Uruguay,2007,Teff,Potatoes,14057.2,17.368402779583334
Uruguay,2008,Teff,Potatoes,13335.22,17.368402779583334
Uruguay,2009,Teff,Potatoes,13475.41,17.368402779583334
Uruguay,2010,Teff,Potatoes,14981.18,17.368402779583334
Uruguay,2011,Teff,Potatoes,17517.76,17.368402779583334
Uruguay,2012,Teff,Potatoes,23506.4,17.368402779583334
Uruguay,2013,Teff,Potatoes,19028.6,17.368402779583334
Uruguay,2014,Teff,Potatoes,22962.2,17.368402779583334
Uruguay,2015,Teff,Potatoes,14067.8,17.368402779583334
Uruguay,2016,Teff,Potatoes,13365.8,17.368402779583334
Viet Nam,1990,Teff,Potatoes,20912.0,17.368402779583334
Viet Nam,1991,Teff,Potatoes,20912.0,17.368402779583334
Viet Nam,1992,Teff,Potatoes,20912.0,17.368402779583334
Viet Nam,1993,Teff,Potatoes,20912.0,17.368402779583334
Viet Nam,1994,Teff,Potatoes,20912.0,17.368402779583334
Viet Nam,1995,Teff,Potatoes,24896.0,17.368402779583334
Viet Nam,1996,Teff,Potatoes,32745.0,17.368402779583334
Viet Nam,1997,Teff,Potatoes,33019.0,17.368402779583334
Viet Nam,1998,Teff,Potatoes,20841.0,17.368402779583334
Viet Nam,1999,Teff,Potatoes,16695.0,17.368402779583334
Viet Nam,2000,Teff,Potatoes,16502.0,17.368402779583334
Viet Nam,2001,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2002,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2003,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2004,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2005,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2006,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2007,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2008,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2009,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2010,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2011,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2012,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2013,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2014,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2015,Teff,Cassava,19154.0,18.0271881739625
Viet Nam,2016,Teff,Cassava,19154.0,18.0271881739625
